locus_tag	ftype	length_bp	gene	EC_number	COG	product
BBOKJAKM_00048	CDS	381				hypothetical protein
BBOKJAKM_00049	CDS	774				hypothetical protein
BBOKJAKM_00050	CDS	255				hypothetical protein
BBOKJAKM_00051	CDS	159				hypothetical protein
BBOKJAKM_00052	CDS	915		2.8.1.1	COG2897	Thiosulfate sulfurtransferase
BBOKJAKM_00053	CDS	558				hypothetical protein
BBOKJAKM_00054	CDS	273				hypothetical protein
BBOKJAKM_00055	CDS	723	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
BBOKJAKM_00056	CDS	396	secG		COG1314	Protein-export membrane protein SecG
BBOKJAKM_00057	CDS	867	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BBOKJAKM_00058	CDS	891				hypothetical protein
BBOKJAKM_00059	CDS	651				hypothetical protein
BBOKJAKM_00060	CDS	1392				hypothetical protein
BBOKJAKM_00061	CDS	792				hypothetical protein
BBOKJAKM_00062	CDS	543				hypothetical protein
BBOKJAKM_00063	CDS	369				hypothetical protein
BBOKJAKM_00064	CDS	813	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
BBOKJAKM_00065	CDS	486				hypothetical protein
BBOKJAKM_00066	CDS	3612				hypothetical protein
BBOKJAKM_00067	CDS	447				hypothetical protein
BBOKJAKM_00068	CDS	1212	gci	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
BBOKJAKM_00069	CDS	627	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
BBOKJAKM_00070	CDS	1284				hypothetical protein
BBOKJAKM_00071	CDS	273				hypothetical protein
BBOKJAKM_00072	CDS	990	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
BBOKJAKM_00073	CDS	990	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
BBOKJAKM_00074	CDS	864	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
BBOKJAKM_00075	CDS	1032				hypothetical protein
BBOKJAKM_00076	CDS	948				hypothetical protein
BBOKJAKM_00077	CDS	2088	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
BBOKJAKM_00078	CDS	1005	uvrB		COG0556	UvrABC system protein B
BBOKJAKM_00079	CDS	990		1.3.1.103		2-haloacrylate reductase
BBOKJAKM_00080	CDS	1014		1.1.1.1		Alcohol dehydrogenase
BBOKJAKM_00081	CDS	1266				hypothetical protein
BBOKJAKM_00082	CDS	2289	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
BBOKJAKM_00083	CDS	660				hypothetical protein
BBOKJAKM_00084	CDS	864	cph1	2.7.13.3		Phytochrome-like protein cph1
BBOKJAKM_00085	CDS	1824	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
BBOKJAKM_00086	tRNA	77				tRNA-Met(cat)
BBOKJAKM_00087	CDS	228				hypothetical protein
BBOKJAKM_00088	CDS	318				hypothetical protein
BBOKJAKM_00089	CDS	318				hypothetical protein
BBOKJAKM_00090	CDS	273				hypothetical protein
BBOKJAKM_00091	CDS	258				hypothetical protein
BBOKJAKM_00092	CDS	2145	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
BBOKJAKM_00093	CDS	993		3.6.-.-	COG1703	putative GTPase
BBOKJAKM_00094	CDS	1584				hypothetical protein
BBOKJAKM_00095	CDS	957	pal			Peptidoglycan-associated lipoprotein
BBOKJAKM_00096	CDS	954	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
BBOKJAKM_00097	CDS	1182	hyuC	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
BBOKJAKM_00098	CDS	1446	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
BBOKJAKM_00099	CDS	828	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
BBOKJAKM_00100	CDS	798	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
BBOKJAKM_00101	CDS	198				hypothetical protein
BBOKJAKM_00102	CDS	243				hypothetical protein
BBOKJAKM_00103	CDS	996	era		COG1159	GTPase Era
BBOKJAKM_00104	CDS	1032	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
BBOKJAKM_00105	CDS	870	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
BBOKJAKM_00106	CDS	390				hypothetical protein
BBOKJAKM_00107	CDS	288				hypothetical protein
BBOKJAKM_00108	CDS	324				hypothetical protein
BBOKJAKM_00109	CDS	258				hypothetical protein
BBOKJAKM_00110	CDS	1014				hypothetical protein
BBOKJAKM_00111	CDS	471				hypothetical protein
BBOKJAKM_00112	CDS	669				hypothetical protein
BBOKJAKM_00113	CDS	768	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
BBOKJAKM_00114	CDS	483	cutS	1.2.5.3		Carbon monoxide dehydrogenase small chain
BBOKJAKM_00115	CDS	444				hypothetical protein
BBOKJAKM_00116	CDS	654				hypothetical protein
BBOKJAKM_00117	CDS	222				hypothetical protein
BBOKJAKM_00118	CDS	675				hypothetical protein
BBOKJAKM_00119	CDS	1293	ftsY			Signal recognition particle receptor FtsY
BBOKJAKM_00120	CDS	1044				hypothetical protein
BBOKJAKM_00121	CDS	1827				hypothetical protein
BBOKJAKM_00122	CDS	396				hypothetical protein
BBOKJAKM_00123	CDS	900	ttuC'	1.1.1.93		putative tartrate dehydrogenase/decarboxylase TtuC'
BBOKJAKM_00124	CDS	333				hypothetical protein
BBOKJAKM_00125	CDS	1761				hypothetical protein
BBOKJAKM_00126	CDS	957				hypothetical protein
BBOKJAKM_00127	CDS	114				hypothetical protein
BBOKJAKM_00128	CDS	285				hypothetical protein
BBOKJAKM_00129	CDS	1143	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BBOKJAKM_00130	CDS	1380	tldD_1	3.4.-.-	COG0312	Metalloprotease TldD
BBOKJAKM_00131	CDS	1341	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
BBOKJAKM_00132	CDS	702				hypothetical protein
BBOKJAKM_00133	CDS	2025				hypothetical protein
BBOKJAKM_00134	CDS	465				hypothetical protein
BBOKJAKM_00135	CDS	540	oadB	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
BBOKJAKM_00136	CDS	507		2.3.1.-	COG1670	Acetyltransferase
BBOKJAKM_00137	CDS	1563	glcB	2.3.3.9	COG2225	Malate synthase G
BBOKJAKM_00138	CDS	489	rimP		COG0779	Ribosome maturation factor RimP
BBOKJAKM_00139	CDS	2043	fadF	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
BBOKJAKM_00140	CDS	1110	dnaJ		COG0484	Chaperone protein DnaJ
BBOKJAKM_00141	CDS	1554	dnaK			Chaperone protein DnaK
BBOKJAKM_00142	CDS	564				hypothetical protein
BBOKJAKM_00143	CDS	624	nsaD_1	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
BBOKJAKM_00144	CDS	120				hypothetical protein
BBOKJAKM_00145	CDS	630	nudL	3.6.1.-		putative Nudix hydrolase NudL
BBOKJAKM_00146	CDS	204				hypothetical protein
BBOKJAKM_00147	CDS	444				hypothetical protein
BBOKJAKM_00148	CDS	1281				hypothetical protein
BBOKJAKM_00149	CDS	1131	xylH		COG4214	Xylose transport system permease protein XylH
BBOKJAKM_00150	CDS	951				hypothetical protein
BBOKJAKM_00151	CDS	1293	larA	5.1.2.1	COG3875	Lactate racemase
BBOKJAKM_00152	CDS	729	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
BBOKJAKM_00153	CDS	726				hypothetical protein
BBOKJAKM_00154	CDS	1221				hypothetical protein
BBOKJAKM_00155	CDS	507				hypothetical protein
BBOKJAKM_00156	CDS	2058				hypothetical protein
BBOKJAKM_00157	CDS	1305	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
BBOKJAKM_00158	CDS	1884	uvrC		COG0322	UvrABC system protein C
BBOKJAKM_00159	CDS	612				hypothetical protein
BBOKJAKM_00160	CDS	891				hypothetical protein
BBOKJAKM_00161	CDS	687	phnX	3.11.1.1		Phosphonoacetaldehyde hydrolase
BBOKJAKM_00162	CDS	582	def	3.5.1.88	COG0242	Peptide deformylase
BBOKJAKM_00163	CDS	198				hypothetical protein
BBOKJAKM_00164	CDS	213				hypothetical protein
BBOKJAKM_00165	CDS	387				hypothetical protein
BBOKJAKM_00166	CDS	411				hypothetical protein
BBOKJAKM_00167	CDS	837				hypothetical protein
BBOKJAKM_00168	CDS	2103	fadB			Fatty acid oxidation complex subunit alpha
BBOKJAKM_00169	CDS	687	nagK	3.7.1.20		Fumarylpyruvate hydrolase
BBOKJAKM_00170	CDS	435				hypothetical protein
BBOKJAKM_00171	CDS	462	greA		COG0782	Transcription elongation factor GreA
BBOKJAKM_00172	CDS	621				hypothetical protein
BBOKJAKM_00173	CDS	177				hypothetical protein
BBOKJAKM_00174	CDS	1149	queG	1.17.99.6		Epoxyqueuosine reductase
BBOKJAKM_00175	CDS	486				hypothetical protein
BBOKJAKM_00176	CDS	525				hypothetical protein
BBOKJAKM_00177	CDS	465				hypothetical protein
BBOKJAKM_00178	CDS	1236	kynU	3.7.1.3		Kynureninase
BBOKJAKM_00179	CDS	432				hypothetical protein
BBOKJAKM_00180	CDS	399				hypothetical protein
BBOKJAKM_00181	CDS	1284	gltA2	2.3.3.16	COG0372	Citrate synthase 1
BBOKJAKM_00182	CDS	444				hypothetical protein
BBOKJAKM_00183	CDS	564				hypothetical protein
BBOKJAKM_00184	CDS	501				hypothetical protein
BBOKJAKM_00185	CDS	852				hypothetical protein
BBOKJAKM_00186	CDS	1083	surA_1	5.2.1.8		Chaperone SurA
BBOKJAKM_00187	CDS	690	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
BBOKJAKM_00188	CDS	1314		3.4.24.-	COG0750	Putative zinc metalloprotease
BBOKJAKM_00189	CDS	261				hypothetical protein
BBOKJAKM_00190	CDS	966	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
BBOKJAKM_00191	CDS	378				hypothetical protein
BBOKJAKM_00192	CDS	603				hypothetical protein
BBOKJAKM_00193	CDS	1338	dadA_1	1.4.99.-		D-amino acid dehydrogenase
BBOKJAKM_00194	CDS	1344	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
BBOKJAKM_00195	CDS	873		2.4.2.45	COG0382	Decaprenyl-phosphate phosphoribosyltransferase
BBOKJAKM_00196	CDS	1902	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
BBOKJAKM_00197	CDS	522	apt_1	2.4.2.7		Adenine phosphoribosyltransferase
BBOKJAKM_00198	CDS	609				hypothetical protein
BBOKJAKM_00199	CDS	840	frlD	2.7.1.218	COG0524	Fructoselysine 6-kinase
BBOKJAKM_00200	CDS	360				hypothetical protein
BBOKJAKM_00201	CDS	2661	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
BBOKJAKM_00202	CDS	621				hypothetical protein
BBOKJAKM_00203	CDS	135				hypothetical protein
BBOKJAKM_00204	CDS	231				hypothetical protein
BBOKJAKM_00205	CDS	1311				hypothetical protein
BBOKJAKM_00206	CDS	1320	gghA	3.2.1.74	COG2723	1,4-beta-D-glucan glucohydrolase
BBOKJAKM_00207	CDS	279				hypothetical protein
BBOKJAKM_00208	CDS	744		1.1.1.-		2-keto-3-deoxy-L-fuconate dehydrogenase
BBOKJAKM_00209	CDS	849		4.3.2.3		Ureidoglycolate lyase
BBOKJAKM_00210	CDS	1152	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
BBOKJAKM_00211	CDS	861	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BBOKJAKM_00212	CDS	162				hypothetical protein
BBOKJAKM_00213	CDS	2283				hypothetical protein
BBOKJAKM_00214	CDS	1071				hypothetical protein
BBOKJAKM_00215	CDS	567	torC		COG3005	Cytochrome c-type protein TorC
BBOKJAKM_00216	CDS	1323				hypothetical protein
BBOKJAKM_00217	CDS	828	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
BBOKJAKM_00218	CDS	885				hypothetical protein
BBOKJAKM_00219	CDS	402				hypothetical protein
BBOKJAKM_00220	CDS	1338				hypothetical protein
BBOKJAKM_00221	CDS	267				hypothetical protein
BBOKJAKM_00222	CDS	1113				hypothetical protein
BBOKJAKM_00223	CDS	486				hypothetical protein
BBOKJAKM_00224	CDS	501	mrnC	3.1.26.-		Mini-ribonuclease 3
BBOKJAKM_00225	CDS	450				hypothetical protein
BBOKJAKM_00226	CDS	2469	lon1_1	3.4.21.53	COG0466	Lon protease 1
BBOKJAKM_00227	CDS	588	tdk	2.7.1.21	COG1435	Thymidine kinase
BBOKJAKM_00228	CDS	1002	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
BBOKJAKM_00229	CDS	1098	leuB_1	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
BBOKJAKM_00230	CDS	216				hypothetical protein
BBOKJAKM_00231	CDS	1473	atoC		COG2204	Regulatory protein AtoC
BBOKJAKM_00232	CDS	858	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
BBOKJAKM_00233	CDS	1086				hypothetical protein
BBOKJAKM_00234	CDS	558				hypothetical protein
BBOKJAKM_00235	CDS	282	argA	2.3.1.1		Amino-acid acetyltransferase
BBOKJAKM_00236	CDS	1170	araC	4.2.1.25		L-arabonate dehydratase
BBOKJAKM_00237	CDS	768		1.1.1.390		Sulfoquinovose 1-dehydrogenase
BBOKJAKM_00238	CDS	1194	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BBOKJAKM_00239	CDS	471	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
BBOKJAKM_00240	CDS	594				hypothetical protein
BBOKJAKM_00241	CDS	966				hypothetical protein
BBOKJAKM_00242	CDS	270				hypothetical protein
BBOKJAKM_00243	CDS	675				hypothetical protein
BBOKJAKM_00244	CDS	507	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
BBOKJAKM_00245	CDS	555				hypothetical protein
BBOKJAKM_00246	CDS	1227	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
BBOKJAKM_00247	CDS	333				hypothetical protein
BBOKJAKM_00248	CDS	579				hypothetical protein
BBOKJAKM_00249	CDS	270				hypothetical protein
BBOKJAKM_00250	CDS	675	nikO	3.6.3.-	COG1122	Nickel import ATP-binding protein NikO
BBOKJAKM_00251	CDS	687	tupB		COG4662	Tungstate uptake system permease protein TupB
BBOKJAKM_00252	CDS	813	tupA			Tungstate-binding protein TupA
BBOKJAKM_00253	CDS	138				hypothetical protein
BBOKJAKM_00254	CDS	726				hypothetical protein
BBOKJAKM_00255	CDS	1107		4.2.1.171		Cis-3-hydroxy-L-proline dehydratase
BBOKJAKM_00256	CDS	615	betC	3.1.6.6	COG3119	Choline-sulfatase
BBOKJAKM_00257	CDS	498				hypothetical protein
BBOKJAKM_00258	CDS	1011	fliG_1		COG1536	Flagellar motor switch protein FliG
BBOKJAKM_00259	CDS	201	cspA		COG1278	putative cold shock protein A
BBOKJAKM_00260	CDS	612				hypothetical protein
BBOKJAKM_00261	CDS	741				hypothetical protein
BBOKJAKM_00262	CDS	1131	dauA	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
BBOKJAKM_00263	CDS	1035				hypothetical protein
BBOKJAKM_00264	CDS	1248	lysA	4.1.1.20		Diaminopimelate decarboxylase
BBOKJAKM_00265	CDS	429				hypothetical protein
BBOKJAKM_00266	CDS	144				hypothetical protein
BBOKJAKM_00267	CDS	1662				hypothetical protein
BBOKJAKM_00268	CDS	438				hypothetical protein
BBOKJAKM_00269	CDS	369	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
BBOKJAKM_00270	CDS	666	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BBOKJAKM_00271	CDS	381				hypothetical protein
BBOKJAKM_00272	CDS	423				hypothetical protein
BBOKJAKM_00273	CDS	1083		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
BBOKJAKM_00274	CDS	135				hypothetical protein
BBOKJAKM_00275	CDS	513				hypothetical protein
BBOKJAKM_00276	CDS	225				hypothetical protein
BBOKJAKM_00277	CDS	522	yrdA		COG0663	Protein YrdA
BBOKJAKM_00278	CDS	432				hypothetical protein
BBOKJAKM_00279	CDS	216				hypothetical protein
BBOKJAKM_00280	CDS	363				hypothetical protein
BBOKJAKM_00281	CDS	936		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
BBOKJAKM_00282	CDS	2163	iorB	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
BBOKJAKM_00283	CDS	462	iorA	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
BBOKJAKM_00284	CDS	891	fda	4.1.2.13	COG3588	Fructose-bisphosphate aldolase class 1
BBOKJAKM_00285	CDS	759	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BBOKJAKM_00286	CDS	897				hypothetical protein
BBOKJAKM_00287	CDS	240				hypothetical protein
BBOKJAKM_00288	CDS	126				hypothetical protein
BBOKJAKM_00289	CDS	1587	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
BBOKJAKM_00290	CDS	489	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
BBOKJAKM_00291	CDS	1404				hypothetical protein
BBOKJAKM_00292	CDS	987	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
BBOKJAKM_00293	CDS	513				hypothetical protein
BBOKJAKM_00294	CDS	936	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
BBOKJAKM_00295	CDS	468	hldE_1		COG2870	Bifunctional protein HldE
BBOKJAKM_00296	CDS	252	apt_2	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
BBOKJAKM_00297	CDS	246				hypothetical protein
BBOKJAKM_00298	CDS	690				hypothetical protein
BBOKJAKM_00299	CDS	513	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
BBOKJAKM_00300	CDS	657				hypothetical protein
BBOKJAKM_00301	CDS	861	aes	3.1.1.-		Acetyl esterase
BBOKJAKM_00302	CDS	108				hypothetical protein
BBOKJAKM_00303	CDS	210				hypothetical protein
BBOKJAKM_00304	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
BBOKJAKM_00305	CDS	1140	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BBOKJAKM_00306	tRNA	90				tRNA-Ser(tga)
BBOKJAKM_00307	CDS	1410	flhA_1		COG1298	Flagellar biosynthesis protein FlhA
BBOKJAKM_00308	CDS	1284	flhF_1		COG1419	Flagellar biosynthesis protein FlhF
BBOKJAKM_00309	CDS	1260				hypothetical protein
BBOKJAKM_00310	CDS	612	yciO		COG0009	putative protein YciO
BBOKJAKM_00311	CDS	495				hypothetical protein
BBOKJAKM_00312	CDS	885				hypothetical protein
BBOKJAKM_00313	CDS	1590	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
BBOKJAKM_00314	CDS	834	dppC		COG1173	Dipeptide transport system permease protein DppC
BBOKJAKM_00315	CDS	1212				hypothetical protein
BBOKJAKM_00316	CDS	768	cpoB_1			Cell division coordinator CpoB
BBOKJAKM_00317	CDS	864	amn	3.2.2.4	COG0775	AMP nucleosidase
BBOKJAKM_00318	CDS	852				hypothetical protein
BBOKJAKM_00319	CDS	792	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
BBOKJAKM_00320	CDS	222	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
BBOKJAKM_00321	CDS	714				hypothetical protein
BBOKJAKM_00322	CDS	246				hypothetical protein
BBOKJAKM_00323	CDS	147				hypothetical protein
BBOKJAKM_00324	CDS	273				hypothetical protein
BBOKJAKM_00325	CDS	1569				hypothetical protein
BBOKJAKM_00326	CDS	159				hypothetical protein
BBOKJAKM_00327	CDS	1416	boxB	1.14.13.208		Benzoyl-CoA oxygenase component B
BBOKJAKM_00328	CDS	1650	boxC	4.1.2.44		Benzoyl-CoA-dihydrodiol lyase
BBOKJAKM_00329	CDS	453				hypothetical protein
BBOKJAKM_00330	CDS	426	nsrR			HTH-type transcriptional repressor NsrR
BBOKJAKM_00331	CDS	2259	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
BBOKJAKM_00332	CDS	939				hypothetical protein
BBOKJAKM_00333	CDS	945				hypothetical protein
BBOKJAKM_00334	CDS	1359	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
BBOKJAKM_00335	CDS	819	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
BBOKJAKM_00336	CDS	315				hypothetical protein
BBOKJAKM_00337	CDS	1821	typA		COG1217	GTP-binding protein TypA/BipA
BBOKJAKM_00338	CDS	819				hypothetical protein
BBOKJAKM_00339	CDS	777				hypothetical protein
BBOKJAKM_00340	CDS	1083				hypothetical protein
BBOKJAKM_00341	CDS	942				hypothetical protein
BBOKJAKM_00342	CDS	1359				hypothetical protein
BBOKJAKM_00343	CDS	1248				hypothetical protein
BBOKJAKM_00344	CDS	1875				hypothetical protein
BBOKJAKM_00345	CDS	168				hypothetical protein
BBOKJAKM_00346	CDS	804				hypothetical protein
BBOKJAKM_00347	CDS	1245	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
BBOKJAKM_00348	CDS	579	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
BBOKJAKM_00349	CDS	1071				hypothetical protein
BBOKJAKM_00350	CDS	591		3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
BBOKJAKM_00351	CDS	1347	surA_2	5.2.1.8		Chaperone SurA
BBOKJAKM_00352	CDS	672	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
BBOKJAKM_00353	CDS	396				hypothetical protein
BBOKJAKM_00354	CDS	1332	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
BBOKJAKM_00355	CDS	1152			COG4398	putative protein
BBOKJAKM_00356	tRNA	76				tRNA-Asn(gtt)
BBOKJAKM_00357	CDS	843				hypothetical protein
BBOKJAKM_00358	CDS	882				hypothetical protein
BBOKJAKM_00359	CDS	210				hypothetical protein
BBOKJAKM_00360	CDS	1218	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
BBOKJAKM_00361	CDS	381	crcB		COG0239	Putative fluoride ion transporter CrcB
BBOKJAKM_00362	CDS	375				hypothetical protein
BBOKJAKM_00363	CDS	543				hypothetical protein
BBOKJAKM_00364	CDS	480				hypothetical protein
BBOKJAKM_00365	CDS	792	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
BBOKJAKM_00366	CDS	558				hypothetical protein
BBOKJAKM_00367	CDS	747	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
BBOKJAKM_00368	CDS	1935	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BBOKJAKM_00369	CDS	618	sdhC		COG2009	Succinate dehydrogenase cytochrome b558 subunit
BBOKJAKM_00370	CDS	273	rpsT		COG0268	30S ribosomal protein S20
BBOKJAKM_00371	CDS	360				hypothetical protein
BBOKJAKM_00372	CDS	546	rnhB	3.1.26.4	COG0164	Ribonuclease HII
BBOKJAKM_00373	CDS	363	rplS			50S ribosomal protein L19
BBOKJAKM_00374	CDS	702	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
BBOKJAKM_00375	CDS	573	rimM			Ribosome maturation factor RimM
