locus_tag	ftype	length_bp	gene	EC_number	COG	product
PIANDKFB_00048	CDS	843	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
PIANDKFB_00049	CDS	297				hypothetical protein
PIANDKFB_00050	CDS	774				hypothetical protein
PIANDKFB_00051	CDS	1083				hypothetical protein
PIANDKFB_00052	CDS	390			COG2703	Bacteriohemerythrin
PIANDKFB_00053	CDS	993				hypothetical protein
PIANDKFB_00054	CDS	4956				hypothetical protein
PIANDKFB_00055	CDS	108				hypothetical protein
PIANDKFB_00056	CDS	279				hypothetical protein
PIANDKFB_00057	CDS	129				hypothetical protein
PIANDKFB_00058	CDS	363				hypothetical protein
PIANDKFB_00059	CDS	573				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
PIANDKFB_00060	CDS	594	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
PIANDKFB_00061	CDS	642	adk	2.7.4.3		Adenylate kinase
PIANDKFB_00062	CDS	1218	nupX		COG1972	Putative nucleoside permease NupX
PIANDKFB_00063	CDS	564	tdk	2.7.1.21	COG1435	Thymidine kinase
PIANDKFB_00064	CDS	387	cdd	3.5.4.5	COG0295	Cytidine deaminase
PIANDKFB_00065	CDS	417				hypothetical protein
PIANDKFB_00066	CDS	822				hypothetical protein
PIANDKFB_00067	CDS	2268				hypothetical protein
PIANDKFB_00068	CDS	834	sugB		COG0395	Trehalose transport system permease protein SugB
PIANDKFB_00069	CDS	1755	glgE_1	2.4.99.16		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
PIANDKFB_00070	CDS	276				hypothetical protein
PIANDKFB_00071	CDS	990	gpr_1	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
PIANDKFB_00072	CDS	498				hypothetical protein
PIANDKFB_00073	CDS	1023				putative epimerase/dehydratase
PIANDKFB_00074	CDS	1185	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
PIANDKFB_00075	CDS	504				hypothetical protein
PIANDKFB_00076	CDS	1311	surA_1	5.2.1.8		Chaperone SurA
PIANDKFB_00077	CDS	1848	glgE_2	2.4.99.16		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
PIANDKFB_00078	CDS	837	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
PIANDKFB_00079	CDS	444	nrdR		COG1327	Transcriptional repressor NrdR
PIANDKFB_00080	CDS	765	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
PIANDKFB_00081	CDS	1269				hypothetical protein
PIANDKFB_00082	CDS	2799				hypothetical protein
PIANDKFB_00083	CDS	3024	tolB_1			Tol-Pal system protein TolB
PIANDKFB_00084	CDS	777				hypothetical protein
PIANDKFB_00085	CDS	765	bamD			Outer membrane protein assembly factor BamD
PIANDKFB_00086	CDS	636	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
PIANDKFB_00087	CDS	993	yrbG		COG0530	Inner membrane protein YrbG
PIANDKFB_00088	CDS	753	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
PIANDKFB_00089	CDS	663	ftsE		COG2884	Cell division ATP-binding protein FtsE
PIANDKFB_00090	CDS	990	mbl		COG1077	Cell shape-determining protein Mbl
PIANDKFB_00091	CDS	882				hypothetical protein
PIANDKFB_00092	CDS	552				hypothetical protein
PIANDKFB_00093	CDS	294			COG0776	DNA-binding protein HU
PIANDKFB_00094	CDS	1212	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
PIANDKFB_00095	CDS	225	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
PIANDKFB_00096	CDS	867	nadK	2.7.1.23	COG0061	NAD kinase
PIANDKFB_00097	CDS	300	yccU		COG1832	putative protein YccU
PIANDKFB_00098	CDS	900	fadM	1.5.5.2	COG0506	Proline dehydrogenase 1
PIANDKFB_00099	CDS	345				hypothetical protein
PIANDKFB_00100	CDS	414	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
PIANDKFB_00101	CDS	933	thrB_1	2.7.1.39	COG2334	Homoserine kinase
PIANDKFB_00102	CDS	471				hypothetical protein
PIANDKFB_00103	CDS	1350	cpgS	6.5.-.-		Cyclic 2,3-diphosphoglycerate synthetase
PIANDKFB_00104	CDS	315				hypothetical protein
PIANDKFB_00105	CDS	300				hypothetical protein
PIANDKFB_00106	CDS	720				hypothetical protein
PIANDKFB_00107	CDS	816				hypothetical protein
PIANDKFB_00108	CDS	1566	nfdA	3.5.1.91		N-substituted formamide deformylase
PIANDKFB_00109	CDS	1110	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
PIANDKFB_00110	CDS	1197	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
PIANDKFB_00111	CDS	657	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
PIANDKFB_00112	CDS	657	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
PIANDKFB_00113	CDS	1071	plsX_1	2.3.1.274	COG0416	Phosphate acyltransferase
PIANDKFB_00114	CDS	435				hypothetical protein
PIANDKFB_00115	CDS	279				hypothetical protein
PIANDKFB_00116	CDS	108				hypothetical protein
PIANDKFB_00117	CDS	1884	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
PIANDKFB_00118	CDS	324				hypothetical protein
PIANDKFB_00119	CDS	1320				hypothetical protein
PIANDKFB_00120	CDS	387				hypothetical protein
PIANDKFB_00121	CDS	858				hypothetical protein
PIANDKFB_00122	CDS	1989				hypothetical protein
PIANDKFB_00123	CDS	1020				hypothetical protein
PIANDKFB_00124	CDS	1515				hypothetical protein
PIANDKFB_00125	CDS	1044				hypothetical protein
PIANDKFB_00126	CDS	186				hypothetical protein
PIANDKFB_00127	CDS	1062	tolB_2			Tol-Pal system protein TolB
PIANDKFB_00128	CDS	1119				hypothetical protein
PIANDKFB_00129	CDS	1044				hypothetical protein
PIANDKFB_00130	CDS	2442				hypothetical protein
PIANDKFB_00131	CDS	1008				hypothetical protein
PIANDKFB_00132	CDS	147				hypothetical protein
PIANDKFB_00133	CDS	258	lysS	6.1.1.6		Lysine--tRNA ligase
PIANDKFB_00134	CDS	1134				hypothetical protein
PIANDKFB_00135	CDS	2337				hypothetical protein
PIANDKFB_00136	CDS	579	rbr_1		COG1592	Rubrerythrin
PIANDKFB_00137	CDS	597	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
PIANDKFB_00138	CDS	597	recR		COG0353	Recombination protein RecR
PIANDKFB_00139	CDS	333			COG0718	Nucleoid-associated protein
PIANDKFB_00140	CDS	1803	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
PIANDKFB_00141	CDS	1311	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
PIANDKFB_00142	CDS	486				hypothetical protein
PIANDKFB_00143	CDS	1110				hypothetical protein
PIANDKFB_00144	CDS	1365		3.5.2.-		D-hydantoinase
PIANDKFB_00145	CDS	900				hypothetical protein
PIANDKFB_00146	CDS	795				hypothetical protein
PIANDKFB_00147	CDS	591	mocA	2.7.7.76	COG2068	Molybdenum cofactor cytidylyltransferase
PIANDKFB_00148	CDS	648				hypothetical protein
PIANDKFB_00149	CDS	372	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
PIANDKFB_00150	CDS	204				hypothetical protein
PIANDKFB_00151	CDS	333				hypothetical protein
PIANDKFB_00152	CDS	573				hypothetical protein
PIANDKFB_00153	CDS	1821				hypothetical protein
PIANDKFB_00154	CDS	507				hypothetical protein
PIANDKFB_00155	CDS	1815	bamA_1		COG4775	Outer membrane protein assembly factor BamA
PIANDKFB_00156	CDS	369	rpsM		COG0099	30S ribosomal protein S13
PIANDKFB_00157	CDS	114	rpmJ			50S ribosomal protein L36
PIANDKFB_00158	CDS	219	infA		COG0361	Translation initiation factor IF-1
PIANDKFB_00159	CDS	765	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
PIANDKFB_00160	CDS	1347	secY		COG0201	Protein translocase subunit SecY
PIANDKFB_00161	CDS	210	rplO			50S ribosomal protein L15
PIANDKFB_00162	CDS	2088	f1pep1	3.4.21.26		Prolyl endopeptidase
PIANDKFB_00163	CDS	1056	hypE	4.2.1.-		Carbamoyl dehydratase HypE
PIANDKFB_00164	CDS	1005	hypD		COG0409	Hydrogenase maturation factor HypD
PIANDKFB_00165	CDS	273				hypothetical protein
PIANDKFB_00166	CDS	375				hypothetical protein
PIANDKFB_00167	CDS	2256	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
PIANDKFB_00168	CDS	792	hypB		COG0378	Hydrogenase maturation factor HypB
PIANDKFB_00169	CDS	351	hybF		COG0375	Hydrogenase maturation factor HybF
PIANDKFB_00170	CDS	594				hypothetical protein
PIANDKFB_00171	CDS	1137	glgA_1	2.4.1.21	COG0297	Glycogen synthase
PIANDKFB_00172	CDS	1242	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
PIANDKFB_00173	CDS	240				hypothetical protein
PIANDKFB_00174	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
PIANDKFB_00175	CDS	537	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
PIANDKFB_00176	CDS	1128				hypothetical protein
PIANDKFB_00177	CDS	318				hypothetical protein
PIANDKFB_00178	CDS	3591				hypothetical protein
PIANDKFB_00179	CDS	456	mrcA		COG5009	Penicillin-binding protein 1A
PIANDKFB_00180	CDS	747				hypothetical protein
PIANDKFB_00181	CDS	483				hypothetical protein
PIANDKFB_00182	CDS	747			COG0217	putative transcriptional regulatory protein
PIANDKFB_00183	CDS	441	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
PIANDKFB_00184	CDS	597	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
PIANDKFB_00185	CDS	444				hypothetical protein
PIANDKFB_00186	CDS	645	motB		COG1360	Motility protein B
PIANDKFB_00187	CDS	807	pomA_1		COG1291	Chemotaxis protein PomA
PIANDKFB_00188	CDS	1368				hypothetical protein
PIANDKFB_00189	CDS	870	cpoB_1			Cell division coordinator CpoB
PIANDKFB_00190	CDS	759	cpoB_2			Cell division coordinator CpoB
PIANDKFB_00191	CDS	2394				hypothetical protein
PIANDKFB_00192	CDS	1809	bamA_2			Outer membrane protein assembly factor BamA
PIANDKFB_00193	CDS	708				hypothetical protein
PIANDKFB_00194	CDS	1122				hypothetical protein
PIANDKFB_00195	rRNA	109				5S ribosomal RNA
PIANDKFB_00196	CDS	783	evgS	2.7.13.3	COG0784	Sensor protein EvgS
PIANDKFB_00197	CDS	477				hypothetical protein
PIANDKFB_00198	CDS	1635				hypothetical protein
PIANDKFB_00199	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
PIANDKFB_00200	CDS	627				hypothetical protein
PIANDKFB_00201	CDS	675	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
PIANDKFB_00202	CDS	249				hypothetical protein
PIANDKFB_00203	CDS	972	obg	3.6.5.-		GTPase Obg
PIANDKFB_00204	CDS	531				hypothetical protein
PIANDKFB_00205	CDS	1527	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
PIANDKFB_00206	CDS	2766	dinG	3.1.-.-		3'-5' exonuclease DinG
PIANDKFB_00207	CDS	1362				hypothetical protein
PIANDKFB_00208	CDS	897				hypothetical protein
PIANDKFB_00209	CDS	2205	btuB_1			Vitamin B12 transporter BtuB
PIANDKFB_00210	CDS	423				hypothetical protein
PIANDKFB_00211	CDS	636				hypothetical protein
PIANDKFB_00212	CDS	1323				hypothetical protein
PIANDKFB_00213	CDS	735				hypothetical protein
PIANDKFB_00214	CDS	1068	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
PIANDKFB_00215	CDS	615	yciO		COG0009	putative protein YciO
PIANDKFB_00216	CDS	840	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PIANDKFB_00217	CDS	912				hypothetical protein
PIANDKFB_00218	CDS	456				hypothetical protein
PIANDKFB_00219	CDS	912	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
PIANDKFB_00220	CDS	1407	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
PIANDKFB_00221	tRNA	74				tRNA-Thr(tgt)
PIANDKFB_00222	tRNA	84				tRNA-Tyr(gta)
PIANDKFB_00223	tRNA	72				tRNA-Gly(tcc)
PIANDKFB_00224	tRNA	74				tRNA-Thr(ggt)
PIANDKFB_00225	CDS	684	rpoN		COG1508	RNA polymerase sigma-54 factor
PIANDKFB_00226	CDS	777				hypothetical protein
PIANDKFB_00227	CDS	930	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
PIANDKFB_00228	CDS	291	trpR			Trp operon repressor
PIANDKFB_00229	CDS	924				hypothetical protein
PIANDKFB_00230	CDS	240				hypothetical protein
PIANDKFB_00231	CDS	1197	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
PIANDKFB_00232	CDS	984			COG1702	PhoH-like protein
PIANDKFB_00233	CDS	1290	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
PIANDKFB_00234	tRNA	74				tRNA-Trp(cca)
PIANDKFB_00235	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
PIANDKFB_00236	CDS	426	rplK			50S ribosomal protein L11
PIANDKFB_00237	CDS	693	rplA			50S ribosomal protein L1
PIANDKFB_00238	CDS	528	rplJ			50S ribosomal protein L10
PIANDKFB_00239	CDS	381	rplL		COG0222	50S ribosomal protein L7/L12
PIANDKFB_00240	CDS	2418				hypothetical protein
PIANDKFB_00241	CDS	1536				hypothetical protein
PIANDKFB_00242	CDS	1164	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
PIANDKFB_00243	CDS	873	sucD_1	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
PIANDKFB_00244	CDS	429	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
PIANDKFB_00245	CDS	846				hypothetical protein
PIANDKFB_00246	CDS	1164	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
PIANDKFB_00247	CDS	306				hypothetical protein
PIANDKFB_00248	CDS	1218	sufS	2.8.1.7	COG0520	Cysteine desulfurase
PIANDKFB_00249	CDS	1299	sufD		COG0719	FeS cluster assembly protein SufD
PIANDKFB_00250	CDS	732	sufC		COG0396	putative ATP-dependent transporter SufC
PIANDKFB_00251	CDS	447				hypothetical protein
PIANDKFB_00252	tRNA	85				tRNA-Leu(caa)
PIANDKFB_00253	CDS	1788		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
PIANDKFB_00254	CDS	1011	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
PIANDKFB_00255	CDS	1029	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
PIANDKFB_00256	CDS	852	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
PIANDKFB_00257	CDS	882	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
PIANDKFB_00258	CDS	603	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
PIANDKFB_00259	CDS	231				hypothetical protein
PIANDKFB_00260	CDS	2841	czcA			Cobalt-zinc-cadmium resistance protein CzcA
PIANDKFB_00261	CDS	141				hypothetical protein
PIANDKFB_00262	CDS	420	epsE		COG2804	Type II secretion system protein E
PIANDKFB_00263	CDS	492				hypothetical protein
PIANDKFB_00264	CDS	558				hypothetical protein
PIANDKFB_00265	CDS	582				hypothetical protein
PIANDKFB_00266	CDS	1230				hypothetical protein
PIANDKFB_00267	CDS	2532				hypothetical protein
PIANDKFB_00268	CDS	243				hypothetical protein
PIANDKFB_00269	CDS	345				hypothetical protein
PIANDKFB_00270	CDS	597	accC	6.3.4.14	COG0439	Biotin carboxylase
PIANDKFB_00271	CDS	378	gcvH			Glycine cleavage system H protein
PIANDKFB_00272	CDS	1302	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
PIANDKFB_00273	CDS	744		2.5.1.41	COG1646	Geranylgeranylglyceryl phosphate synthase
PIANDKFB_00274	CDS	915	xerD_2			Tyrosine recombinase XerD
PIANDKFB_00275	CDS	438				hypothetical protein
PIANDKFB_00276	CDS	627				hypothetical protein
PIANDKFB_00277	CDS	222				hypothetical protein
PIANDKFB_00278	CDS	249				hypothetical protein
PIANDKFB_00279	CDS	444	rplI		COG0359	50S ribosomal protein L9
PIANDKFB_00280	CDS	180	rpsR			30S ribosomal protein S18
PIANDKFB_00281	CDS	756				hypothetical protein
PIANDKFB_00282	CDS	2160	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
PIANDKFB_00283	CDS	624	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
PIANDKFB_00284	CDS	693	ctc		COG1825	General stress protein CTC
PIANDKFB_00285	CDS	933	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
PIANDKFB_00286	tRNA	72				tRNA-Gln(ttg)
PIANDKFB_00287	CDS	669	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
PIANDKFB_00288	CDS	861				hypothetical protein
PIANDKFB_00289	CDS	1992				hypothetical protein
PIANDKFB_00290	CDS	1035				hypothetical protein
PIANDKFB_00291	CDS	1461	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
PIANDKFB_00292	CDS	183				hypothetical protein
PIANDKFB_00293	CDS	102				hypothetical protein
PIANDKFB_00294	CDS	2388				hypothetical protein
PIANDKFB_00295	tRNA	72				tRNA-Gly(ccc)
PIANDKFB_00296	CDS	1155				hypothetical protein
PIANDKFB_00297	CDS	1089	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
PIANDKFB_00298	CDS	972				hypothetical protein
PIANDKFB_00299	CDS	1512				hypothetical protein
PIANDKFB_00300	CDS	1881				hypothetical protein
PIANDKFB_00301	CDS	276				hypothetical protein
PIANDKFB_00302	CDS	696	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
PIANDKFB_00303	CDS	1254	macA_1		COG0845	Macrolide export protein MacA
PIANDKFB_00304	CDS	1266	ttgC		COG1538	putative efflux pump outer membrane protein TtgC
PIANDKFB_00305	CDS	684				hypothetical protein
PIANDKFB_00306	CDS	1368	menF_1	5.4.4.2	COG1169	Isochorismate synthase MenF
PIANDKFB_00307	CDS	1677	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
PIANDKFB_00308	CDS	1146				hypothetical protein
PIANDKFB_00309	CDS	1272	hflX		COG2262	GTPase HflX
PIANDKFB_00310	CDS	1950				hypothetical protein
PIANDKFB_00311	CDS	588				hypothetical protein
PIANDKFB_00312	CDS	660	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
PIANDKFB_00313	CDS	729	spk1	2.7.11.1		Serine/threonine-protein kinase PK-1
PIANDKFB_00314	CDS	1380	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
PIANDKFB_00315	CDS	2286				hypothetical protein
PIANDKFB_00316	CDS	630				hypothetical protein
PIANDKFB_00317	CDS	348				hypothetical protein
PIANDKFB_00318	CDS	1539				hypothetical protein
PIANDKFB_00319	CDS	3231	egtB	1.14.99.50		Hercynine oxygenase
PIANDKFB_00320	CDS	570				hypothetical protein
PIANDKFB_00321	CDS	204				hypothetical protein
PIANDKFB_00322	CDS	951	mutY	3.2.2.31		Adenine DNA glycosylase
PIANDKFB_00323	CDS	861	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
PIANDKFB_00324	CDS	366				hypothetical protein
PIANDKFB_00325	CDS	630	vldH	3.1.3.101		Validoxylamine A 7'-phosphate phosphatase
PIANDKFB_00326	CDS	1113				hypothetical protein
PIANDKFB_00327	CDS	591		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
PIANDKFB_00328	CDS	1233	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PIANDKFB_00329	CDS	1794				hypothetical protein
PIANDKFB_00330	CDS	1068	mftF	2.-.-.-	COG0463	Putative mycofactocin biosynthesis glycosyltransferase MftF
PIANDKFB_00331	CDS	459				hypothetical protein
PIANDKFB_00332	CDS	1194		2.6.1.1	COG0436	Aspartate aminotransferase
PIANDKFB_00333	CDS	423	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
PIANDKFB_00334	CDS	492	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
PIANDKFB_00335	CDS	1140	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
PIANDKFB_00336	CDS	1347	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
PIANDKFB_00337	CDS	1323	ffh		COG0541	Signal recognition particle protein
PIANDKFB_00338	CDS	1434	putP			Sodium/proline symporter
PIANDKFB_00339	CDS	609				hypothetical protein
PIANDKFB_00340	CDS	720				hypothetical protein
PIANDKFB_00341	CDS	396				hypothetical protein
PIANDKFB_00342	CDS	237				hypothetical protein
PIANDKFB_00343	CDS	213				hypothetical protein
PIANDKFB_00344	CDS	216	ycgM		COG0179	putative protein YcgM
PIANDKFB_00345	CDS	1599	gltX	6.1.1.17		Glutamate--tRNA ligase
PIANDKFB_00346	CDS	1677	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
PIANDKFB_00347	CDS	1236				hypothetical protein
PIANDKFB_00348	CDS	1311				hypothetical protein
PIANDKFB_00349	CDS	1383	mepA		COG0534	Multidrug export protein MepA
PIANDKFB_00350	CDS	441				hypothetical protein
PIANDKFB_00351	CDS	486				hypothetical protein
PIANDKFB_00352	CDS	2007	fadF	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
PIANDKFB_00353	CDS	138				hypothetical protein
PIANDKFB_00354	CDS	792				hypothetical protein
PIANDKFB_00355	CDS	816	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
PIANDKFB_00356	CDS	819				hypothetical protein
PIANDKFB_00357	CDS	1785				hypothetical protein
PIANDKFB_00358	CDS	111				hypothetical protein
PIANDKFB_00359	CDS	264				hypothetical protein
PIANDKFB_00360	CDS	429				hypothetical protein
PIANDKFB_00361	CDS	987	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
PIANDKFB_00362	CDS	522	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
PIANDKFB_00363	CDS	1812	surA_2	5.2.1.8		Chaperone SurA
PIANDKFB_00364	CDS	432				hypothetical protein
PIANDKFB_00365	CDS	267				hypothetical protein
PIANDKFB_00366	CDS	573				hypothetical protein
PIANDKFB_00367	CDS	1131	tgt_1	2.4.2.29		Queuine tRNA-ribosyltransferase
PIANDKFB_00368	CDS	312				hypothetical protein
PIANDKFB_00369	CDS	531	blc_1		COG3040	Outer membrane lipoprotein Blc
PIANDKFB_00370	CDS	834				hypothetical protein
PIANDKFB_00371	CDS	1095				hypothetical protein
PIANDKFB_00372	tRNA	75				tRNA-Arg(tct)
PIANDKFB_00373	CDS	282				hypothetical protein
PIANDKFB_00374	CDS	261				hypothetical protein
PIANDKFB_00375	CDS	249				hypothetical protein
PIANDKFB_00376	CDS	1977				hypothetical protein
PIANDKFB_00377	CDS	807	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
PIANDKFB_00378	CDS	1422				hypothetical protein
PIANDKFB_00379	CDS	534				hypothetical protein
PIANDKFB_00380	CDS	660				hypothetical protein
PIANDKFB_00381	CDS	165				hypothetical protein
PIANDKFB_00382	CDS	204				hypothetical protein
PIANDKFB_00383	CDS	1353	udk_1	2.7.1.48		Uridine kinase
PIANDKFB_00384	CDS	465				hypothetical protein
PIANDKFB_00385	CDS	1563	rng	3.1.26.-	COG1530	Ribonuclease G
PIANDKFB_00386	CDS	2574				hypothetical protein
PIANDKFB_00387	CDS	255				hypothetical protein
