locus_tag	ftype	length_bp	gene	EC_number	COG	product
JNDNEHFB_00073	CDS	270	tatB			Sec-independent protein translocase protein TatB
JNDNEHFB_00074	tRNA	74				tRNA-Val(cac)
JNDNEHFB_00075	CDS	810				hypothetical protein
JNDNEHFB_00076	CDS	213				hypothetical protein
JNDNEHFB_00077	CDS	345				hypothetical protein
JNDNEHFB_00078	CDS	282				hypothetical protein
JNDNEHFB_00079	CDS	426		3.1.-.-	COG0824	Putative esterase
JNDNEHFB_00080	CDS	666	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
JNDNEHFB_00081	CDS	3429				hypothetical protein
JNDNEHFB_00082	CDS	1113				hypothetical protein
JNDNEHFB_00083	CDS	1164				hypothetical protein
JNDNEHFB_00084	CDS	723	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
JNDNEHFB_00085	CDS	2712				hypothetical protein
JNDNEHFB_00086	CDS	1197				hypothetical protein
JNDNEHFB_00087	CDS	2274				hypothetical protein
JNDNEHFB_00088	CDS	6462				hypothetical protein
JNDNEHFB_00089	CDS	684				hypothetical protein
JNDNEHFB_00090	CDS	588				hypothetical protein
JNDNEHFB_00091	CDS	1029	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
JNDNEHFB_00092	CDS	351				hypothetical protein
JNDNEHFB_00093	CDS	2019	ligA	6.5.1.2		DNA ligase
JNDNEHFB_00094	CDS	741				hypothetical protein
JNDNEHFB_00095	CDS	900				hypothetical protein
JNDNEHFB_00096	CDS	654				hypothetical protein
JNDNEHFB_00097	tRNA	74				tRNA-Ala(ggc)
JNDNEHFB_00098	CDS	972				hypothetical protein
JNDNEHFB_00099	CDS	918			COG1305	putative protein
JNDNEHFB_00100	CDS	651				hypothetical protein
JNDNEHFB_00101	CDS	1458	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
JNDNEHFB_00102	CDS	534	rplI		COG0359	50S ribosomal protein L9
JNDNEHFB_00103	CDS	468				Single-stranded DNA-binding protein
JNDNEHFB_00104	CDS	381				hypothetical protein
JNDNEHFB_00105	CDS	414	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
JNDNEHFB_00106	CDS	639	rplY		COG1825	50S ribosomal protein L25
JNDNEHFB_00107	CDS	750	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
JNDNEHFB_00108	CDS	1470	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
JNDNEHFB_00109	CDS	369				hypothetical protein
JNDNEHFB_00110	CDS	1950	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
JNDNEHFB_00111	CDS	1863	pgcA	5.4.2.2		Phosphoglucomutase
JNDNEHFB_00112	CDS	192				hypothetical protein
JNDNEHFB_00113	CDS	249				hypothetical protein
JNDNEHFB_00114	CDS	210				hypothetical protein
JNDNEHFB_00115	CDS	390				hypothetical protein
JNDNEHFB_00116	CDS	975				hypothetical protein
JNDNEHFB_00117	CDS	210				hypothetical protein
JNDNEHFB_00118	CDS	1470				hypothetical protein
JNDNEHFB_00119	CDS	1092				hypothetical protein
JNDNEHFB_00120	tRNA	75				tRNA-Arg(cct)
JNDNEHFB_00121	CDS	291				hypothetical protein
JNDNEHFB_00122	CDS	1143	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
JNDNEHFB_00123	CDS	501				hypothetical protein
JNDNEHFB_00124	CDS	1386				hypothetical protein
JNDNEHFB_00125	CDS	756	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
JNDNEHFB_00126	CDS	1314	ahcY	3.3.1.1		Adenosylhomocysteinase
JNDNEHFB_00127	CDS	729	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
JNDNEHFB_00128	CDS	1068	spo0J		COG1475	Stage 0 sporulation protein J
JNDNEHFB_00129	CDS	249				hypothetical protein
JNDNEHFB_00130	CDS	186				hypothetical protein
JNDNEHFB_00131	CDS	2088				hypothetical protein
JNDNEHFB_00132	CDS	963				hypothetical protein
JNDNEHFB_00133	CDS	2232				hypothetical protein
JNDNEHFB_00134	CDS	156				hypothetical protein
JNDNEHFB_00135	CDS	1659	lig	6.5.1.1		DNA ligase
JNDNEHFB_00136	CDS	1044				hypothetical protein
JNDNEHFB_00137	CDS	345				hypothetical protein
JNDNEHFB_00138	CDS	1611	ppx	3.6.1.11	COG0248	Exopolyphosphatase
JNDNEHFB_00139	CDS	981	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
JNDNEHFB_00140	CDS	1008	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
JNDNEHFB_00141	CDS	546	petC_1	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
JNDNEHFB_00142	CDS	2037	petB			Cytochrome b6
JNDNEHFB_00143	CDS	1236	gdhA	1.4.1.3	COG0334	Glutamate dehydrogenase
JNDNEHFB_00144	CDS	3066				hypothetical protein
JNDNEHFB_00145	CDS	1341			COG2239	Magnesium transporter MgtE
JNDNEHFB_00146	CDS	1398				hypothetical protein
JNDNEHFB_00147	CDS	1095				hypothetical protein
JNDNEHFB_00148	CDS	1206				hypothetical protein
JNDNEHFB_00149	CDS	1635				hypothetical protein
JNDNEHFB_00150	CDS	192				hypothetical protein
JNDNEHFB_00151	CDS	1938				hypothetical protein
JNDNEHFB_00152	CDS	651				hypothetical protein
JNDNEHFB_00153	CDS	1071				hypothetical protein
JNDNEHFB_00154	CDS	768	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
JNDNEHFB_00155	CDS	261				hypothetical protein
JNDNEHFB_00156	CDS	630				hypothetical protein
JNDNEHFB_00157	CDS	750				hypothetical protein
JNDNEHFB_00158	CDS	9717	nanM_1	5.1.3.24		N-acetylneuraminate epimerase
JNDNEHFB_00159	CDS	381				hypothetical protein
JNDNEHFB_00160	CDS	1224				hypothetical protein
JNDNEHFB_00161	CDS	714	mtnC	3.1.3.77		Enolase-phosphatase E1
JNDNEHFB_00162	CDS	591	mtnD	1.13.11.54	COG1791	Acireductone dioxygenase
JNDNEHFB_00163	CDS	684	mtnB	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
JNDNEHFB_00164	CDS	1476	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
JNDNEHFB_00165	CDS	375				hypothetical protein
JNDNEHFB_00166	CDS	138				hypothetical protein
JNDNEHFB_00167	CDS	480				hypothetical protein
JNDNEHFB_00168	CDS	711				hypothetical protein
JNDNEHFB_00169	CDS	1329	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
JNDNEHFB_00170	CDS	1869	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
JNDNEHFB_00171	CDS	1560				hypothetical protein
JNDNEHFB_00172	CDS	975	truB	5.4.99.25		tRNA pseudouridine synthase B
JNDNEHFB_00173	CDS	981				hypothetical protein
JNDNEHFB_00174	CDS	1152				hypothetical protein
JNDNEHFB_00175	CDS	495				hypothetical protein
JNDNEHFB_00176	CDS	123				hypothetical protein
JNDNEHFB_00177	CDS	1191	alkB1	1.14.15.3		Alkane 1-monooxygenase 1
JNDNEHFB_00178	CDS	213	norV			Anaerobic nitric oxide reductase flavorubredoxin
JNDNEHFB_00179	CDS	780	menG	2.1.1.163		Demethylmenaquinone methyltransferase
JNDNEHFB_00180	CDS	1191				hypothetical protein
JNDNEHFB_00181	CDS	1428	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JNDNEHFB_00182	CDS	2223				hypothetical protein
JNDNEHFB_00183	CDS	1806				hypothetical protein
JNDNEHFB_00184	CDS	786	tpiA	5.3.1.1		Triosephosphate isomerase
JNDNEHFB_00185	CDS	438				hypothetical protein
JNDNEHFB_00186	CDS	882				hypothetical protein
JNDNEHFB_00187	CDS	639	gmk	2.7.4.8		Guanylate kinase
JNDNEHFB_00188	CDS	264	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
JNDNEHFB_00189	CDS	570	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JNDNEHFB_00190	CDS	639	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
JNDNEHFB_00191	CDS	1011	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
JNDNEHFB_00192	CDS	1224	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
JNDNEHFB_00193	CDS	315				hypothetical protein
JNDNEHFB_00194	CDS	459				hypothetical protein
JNDNEHFB_00195	CDS	825	punA_1	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
JNDNEHFB_00196	CDS	1080	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
JNDNEHFB_00197	CDS	957				hypothetical protein
JNDNEHFB_00198	CDS	789	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
JNDNEHFB_00199	CDS	1131				hypothetical protein
JNDNEHFB_00200	CDS	1338	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
JNDNEHFB_00201	CDS	1500	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
JNDNEHFB_00202	CDS	1032	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase
JNDNEHFB_00203	CDS	1218	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
JNDNEHFB_00204	CDS	1365	naiP			Putative niacin/nicotinamide transporter NaiP
JNDNEHFB_00205	CDS	3438	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
JNDNEHFB_00206	CDS	597	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
JNDNEHFB_00207	CDS	738				hypothetical protein
JNDNEHFB_00208	CDS	1617				hypothetical protein
JNDNEHFB_00209	CDS	522				hypothetical protein
JNDNEHFB_00210	CDS	558				hypothetical protein
JNDNEHFB_00211	CDS	870	ulaR			HTH-type transcriptional regulator UlaR
JNDNEHFB_00212	CDS	705				hypothetical protein
JNDNEHFB_00213	CDS	417				hypothetical protein
JNDNEHFB_00214	CDS	270	ccmK		COG4577	Carbon dioxide-concentrating mechanism protein CcmK
JNDNEHFB_00215	CDS	1254	ackA_1	2.7.2.1	COG0282	Acetate kinase
JNDNEHFB_00216	CDS	309	eutN		COG4576	Ethanolamine utilization protein EutN
JNDNEHFB_00217	CDS	1032				hypothetical protein
JNDNEHFB_00218	CDS	510	dfa3	1.-.-.-		Putative diflavin flavoprotein A 3
JNDNEHFB_00219	CDS	1041				hypothetical protein
JNDNEHFB_00220	CDS	690				hypothetical protein
JNDNEHFB_00221	CDS	1557	phrB	4.1.99.13	COG3046	(6-4) photolyase
JNDNEHFB_00222	CDS	507				hypothetical protein
JNDNEHFB_00223	CDS	2031	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
JNDNEHFB_00224	CDS	1002	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
JNDNEHFB_00225	CDS	360				hypothetical protein
JNDNEHFB_00226	CDS	1539	atsA_1	3.1.6.1	COG3119	Arylsulfatase
JNDNEHFB_00227	CDS	804				hypothetical protein
JNDNEHFB_00228	CDS	711				hypothetical protein
JNDNEHFB_00229	CDS	828				hypothetical protein
JNDNEHFB_00230	CDS	1008	rpoD_1			RNA polymerase sigma factor RpoD
JNDNEHFB_00231	CDS	750	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JNDNEHFB_00232	CDS	1062	lpxD_1	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
JNDNEHFB_00233	CDS	912	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
JNDNEHFB_00234	CDS	744	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JNDNEHFB_00235	CDS	1059	zraR_1		COG2204	Transcriptional regulatory protein ZraR
JNDNEHFB_00236	CDS	405				hypothetical protein
JNDNEHFB_00237	CDS	249				hypothetical protein
JNDNEHFB_00238	CDS	2091	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
JNDNEHFB_00239	CDS	1221	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
JNDNEHFB_00240	CDS	2076				hypothetical protein
JNDNEHFB_00241	CDS	714	gph_1	3.1.3.18		Phosphoglycolate phosphatase
JNDNEHFB_00242	CDS	1812	lepA	3.6.5.-	COG0481	Elongation factor 4
JNDNEHFB_00243	CDS	1050	glcK_1	2.7.1.2	COG1940	Glucokinase
JNDNEHFB_00244	CDS	1569				hypothetical protein
JNDNEHFB_00245	CDS	501				hypothetical protein
JNDNEHFB_00246	CDS	951				hypothetical protein
JNDNEHFB_00247	CDS	438	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
JNDNEHFB_00248	CDS	615				hypothetical protein
JNDNEHFB_00249	CDS	597				hypothetical protein
JNDNEHFB_00250	CDS	1668				hypothetical protein
JNDNEHFB_00251	CDS	735	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JNDNEHFB_00252	CDS	492				hypothetical protein
JNDNEHFB_00253	CDS	270				hypothetical protein
JNDNEHFB_00254	CDS	1383				hypothetical protein
JNDNEHFB_00255	CDS	1263	fabF_1	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
JNDNEHFB_00256	CDS	1440				hypothetical protein
JNDNEHFB_00257	CDS	1425				hypothetical protein
JNDNEHFB_00258	CDS	2847				hypothetical protein
JNDNEHFB_00259	CDS	285				hypothetical protein
JNDNEHFB_00260	CDS	846	ybfF	3.1.-.-	COG0596	Esterase YbfF
JNDNEHFB_00261	CDS	954				hypothetical protein
JNDNEHFB_00262	CDS	1065	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
JNDNEHFB_00263	CDS	402				hypothetical protein
JNDNEHFB_00264	CDS	1989				hypothetical protein
JNDNEHFB_00265	CDS	948				hypothetical protein
JNDNEHFB_00266	CDS	1164				hypothetical protein
JNDNEHFB_00267	CDS	660	todT			Response regulator protein TodT
JNDNEHFB_00268	CDS	1863	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
JNDNEHFB_00269	CDS	1188				hypothetical protein
JNDNEHFB_00270	CDS	264				hypothetical protein
JNDNEHFB_00271	CDS	966				hypothetical protein
JNDNEHFB_00272	CDS	3462				hypothetical protein
JNDNEHFB_00273	CDS	219				hypothetical protein
JNDNEHFB_00274	CDS	348	ihfB			Integration host factor subunit beta
JNDNEHFB_00275	CDS	960	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
JNDNEHFB_00276	CDS	1047	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
JNDNEHFB_00277	CDS	399	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
JNDNEHFB_00278	CDS	627				hypothetical protein
JNDNEHFB_00279	CDS	2772	topA	5.6.2.1		DNA topoisomerase 1
JNDNEHFB_00280	CDS	2259				hypothetical protein
JNDNEHFB_00281	CDS	1884	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
JNDNEHFB_00282	CDS	747		2.4.2.-	COG2071	Putative glutamine amidotransferase
JNDNEHFB_00283	CDS	609	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
JNDNEHFB_00284	CDS	996				hypothetical protein
JNDNEHFB_00285	CDS	321				hypothetical protein
JNDNEHFB_00286	CDS	1032	bioB	2.8.1.6		Biotin synthase
JNDNEHFB_00287	CDS	1116		3.4.-.-		putative peptidase
JNDNEHFB_00288	CDS	288				hypothetical protein
JNDNEHFB_00289	CDS	795				hypothetical protein
JNDNEHFB_00290	CDS	441	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
JNDNEHFB_00291	CDS	918				hypothetical protein
JNDNEHFB_00292	CDS	927				hypothetical protein
JNDNEHFB_00293	CDS	2169				hypothetical protein
JNDNEHFB_00294	CDS	558				hypothetical protein
JNDNEHFB_00295	CDS	1266				hypothetical protein
JNDNEHFB_00296	CDS	849	iolO_1	5.1.3.-	COG1082	5-keto-L-gluconate epimerase
JNDNEHFB_00297	CDS	456	rbsD	5.4.99.62		D-ribose pyranase
JNDNEHFB_00298	CDS	933	fdh	1.1.1.122		D-threo-aldose 1-dehydrogenase
JNDNEHFB_00299	CDS	834				hypothetical protein
JNDNEHFB_00300	CDS	1035	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
JNDNEHFB_00301	CDS	2028				hypothetical protein
JNDNEHFB_00302	CDS	1749	hdc	4.1.1.22		Histidine decarboxylase
JNDNEHFB_00303	CDS	180				hypothetical protein
JNDNEHFB_00304	CDS	315				hypothetical protein
JNDNEHFB_00305	CDS	660				hypothetical protein
JNDNEHFB_00306	CDS	798				hypothetical protein
JNDNEHFB_00307	CDS	1782				hypothetical protein
JNDNEHFB_00308	CDS	2436				hypothetical protein
JNDNEHFB_00309	CDS	2232				hypothetical protein
JNDNEHFB_00310	CDS	945				hypothetical protein
JNDNEHFB_00311	CDS	1032				hypothetical protein
JNDNEHFB_00312	CDS	1014				hypothetical protein
JNDNEHFB_00313	CDS	4626				hypothetical protein
JNDNEHFB_00314	CDS	330				hypothetical protein
JNDNEHFB_00315	CDS	870				hypothetical protein
JNDNEHFB_00316	CDS	915				hypothetical protein
JNDNEHFB_00317	CDS	558				hypothetical protein
JNDNEHFB_00318	CDS	216				hypothetical protein
JNDNEHFB_00319	CDS	1527	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
JNDNEHFB_00320	CDS	426				hypothetical protein
JNDNEHFB_00321	CDS	1203	xylR_1			Xylose operon regulatory protein
JNDNEHFB_00322	CDS	654				hypothetical protein
JNDNEHFB_00323	CDS	1842	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
JNDNEHFB_00324	CDS	1326	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JNDNEHFB_00325	CDS	429				hypothetical protein
JNDNEHFB_00326	CDS	2172	flhA		COG1298	Flagellar biosynthesis protein FlhA
JNDNEHFB_00327	CDS	789	fliA		COG1191	RNA polymerase sigma factor FliA
JNDNEHFB_00328	CDS	282				hypothetical protein
JNDNEHFB_00329	CDS	273				hypothetical protein
JNDNEHFB_00330	CDS	1662	fumC_1	4.2.1.2		Fumarate hydratase class II
JNDNEHFB_00331	CDS	1560	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
JNDNEHFB_00332	CDS	1068				hypothetical protein
JNDNEHFB_00333	CDS	615	sodA_1	1.15.1.1		Superoxide dismutase [Mn]
JNDNEHFB_00334	CDS	1095				hypothetical protein
JNDNEHFB_00335	CDS	1218				hypothetical protein
JNDNEHFB_00336	CDS	327				hypothetical protein
JNDNEHFB_00337	CDS	957				hypothetical protein
JNDNEHFB_00338	tRNA	75				tRNA-Asp(gtc)
JNDNEHFB_00339	CDS	813	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
JNDNEHFB_00340	CDS	1104	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
JNDNEHFB_00341	CDS	993		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
JNDNEHFB_00342	CDS	948				hypothetical protein
JNDNEHFB_00343	CDS	1698	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
JNDNEHFB_00344	CDS	603				hypothetical protein
JNDNEHFB_00345	tRNA	74				tRNA-Glu(ctc)
JNDNEHFB_00346	CDS	1080	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
JNDNEHFB_00347	CDS	540	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
JNDNEHFB_00348	CDS	1206				hypothetical protein
JNDNEHFB_00349	CDS	162				hypothetical protein
JNDNEHFB_00350	CDS	597	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
JNDNEHFB_00351	CDS	2115				hypothetical protein
JNDNEHFB_00352	CDS	1218				hypothetical protein
JNDNEHFB_00353	CDS	1170				hypothetical protein
JNDNEHFB_00354	CDS	2166				hypothetical protein
JNDNEHFB_00355	CDS	648	vraR_1			Response regulator protein VraR
JNDNEHFB_00356	CDS	1608				hypothetical protein
JNDNEHFB_00357	CDS	1467				hypothetical protein
JNDNEHFB_00358	CDS	840				hypothetical protein
JNDNEHFB_00359	CDS	1752				hypothetical protein
JNDNEHFB_00360	CDS	2148	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
JNDNEHFB_00361	CDS	1401	argH	4.3.2.1	COG0165	Argininosuccinate lyase
JNDNEHFB_00362	CDS	2457				hypothetical protein
JNDNEHFB_00363	CDS	1071	atoC_1		COG2204	Regulatory protein AtoC
JNDNEHFB_00364	CDS	213				hypothetical protein
JNDNEHFB_00365	CDS	204				hypothetical protein
JNDNEHFB_00366	CDS	750				hypothetical protein
JNDNEHFB_00367	CDS	1266	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
JNDNEHFB_00368	CDS	654				hypothetical protein
JNDNEHFB_00369	CDS	2169	fadB			Fatty acid oxidation complex subunit alpha
JNDNEHFB_00370	CDS	1200	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
JNDNEHFB_00371	CDS	3429	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
JNDNEHFB_00372	CDS	1032				hypothetical protein
JNDNEHFB_00373	CDS	747				hypothetical protein
JNDNEHFB_00374	CDS	2247				hypothetical protein
JNDNEHFB_00375	CDS	1452	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
JNDNEHFB_00376	CDS	225				hypothetical protein
JNDNEHFB_00377	CDS	864	pknD_5	2.7.11.1		Serine/threonine-protein kinase PknD
JNDNEHFB_00378	CDS	426				hypothetical protein
JNDNEHFB_00379	CDS	1185	csd	2.8.1.7		putative cysteine desulfurase
JNDNEHFB_00380	CDS	1059	moaA	4.1.99.22		GTP 3',8-cyclase
JNDNEHFB_00381	CDS	468	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
JNDNEHFB_00382	CDS	3015			COG0247	putative protein
JNDNEHFB_00383	CDS	534				hypothetical protein
JNDNEHFB_00384	CDS	720				hypothetical protein
