locus_tag	ftype	length_bp	gene	EC_number	COG	product
AAJBEEMI_00207	CDS	1665				hypothetical protein
AAJBEEMI_00208	CDS	864				hypothetical protein
AAJBEEMI_00209	CDS	471				hypothetical protein
AAJBEEMI_00210	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
AAJBEEMI_00211	CDS	1050	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
AAJBEEMI_00212	CDS	678				hypothetical protein
AAJBEEMI_00213	CDS	1266				hypothetical protein
AAJBEEMI_00214	CDS	1377	pccB_1	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
AAJBEEMI_00215	CDS	465				hypothetical protein
AAJBEEMI_00216	CDS	888	hrcA		COG1420	Heat-inducible transcription repressor HrcA
AAJBEEMI_00217	CDS	558	grpE			Protein GrpE
AAJBEEMI_00218	CDS	684	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
AAJBEEMI_00219	CDS	1071	mdtA			Multidrug resistance protein MdtA
AAJBEEMI_00220	CDS	393				hypothetical protein
AAJBEEMI_00221	CDS	573	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
AAJBEEMI_00222	CDS	1386				hypothetical protein
AAJBEEMI_00223	CDS	1164	ycaD			putative MFS-type transporter YcaD
AAJBEEMI_00224	CDS	984				hypothetical protein
AAJBEEMI_00225	CDS	957	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
AAJBEEMI_00226	CDS	549	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
AAJBEEMI_00227	CDS	1449	dac	3.4.16.4		D-alanyl-D-alanine carboxypeptidase
AAJBEEMI_00228	CDS	1056				hypothetical protein
AAJBEEMI_00229	CDS	1809	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
AAJBEEMI_00230	CDS	1806	sfrB_1	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
AAJBEEMI_00231	CDS	1338	allB_1	3.5.2.5	COG0044	Allantoinase
AAJBEEMI_00232	CDS	1281				L-lactate transporter
AAJBEEMI_00233	CDS	822	tauD_1	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
AAJBEEMI_00234	CDS	1431				hypothetical protein
AAJBEEMI_00235	CDS	1167				hypothetical protein
AAJBEEMI_00236	CDS	810				hypothetical protein
AAJBEEMI_00237	CDS	678				hypothetical protein
AAJBEEMI_00238	CDS	828	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
AAJBEEMI_00239	CDS	993	lipA_1	2.8.1.8	COG0320	Lipoyl synthase
AAJBEEMI_00240	CDS	534				hypothetical protein
AAJBEEMI_00241	CDS	621				hypothetical protein
AAJBEEMI_00242	CDS	570				hypothetical protein
AAJBEEMI_00243	CDS	423				hypothetical protein
AAJBEEMI_00244	CDS	2853				hypothetical protein
AAJBEEMI_00245	CDS	468				hypothetical protein
AAJBEEMI_00246	CDS	927	potH_1		COG1176	Putrescine transport system permease protein PotH
AAJBEEMI_00247	CDS	810	ydcV_1			Inner membrane ABC transporter permease protein YdcV
AAJBEEMI_00248	CDS	123				hypothetical protein
AAJBEEMI_00249	CDS	243				hypothetical protein
AAJBEEMI_00250	CDS	1014	exuR		COG1609	putative HTH-type transcriptional repressor ExuR
AAJBEEMI_00251	CDS	1356	amtB			Ammonia channel
AAJBEEMI_00252	CDS	1398				hypothetical protein
AAJBEEMI_00253	CDS	1470	allB_2	3.5.2.5	COG0044	Allantoinase
AAJBEEMI_00254	CDS	1578	dld_1	1.1.5.12		Quinone-dependent D-lactate dehydrogenase
AAJBEEMI_00255	CDS	804	dhmA_1	3.8.1.5		Haloalkane dehalogenase
AAJBEEMI_00256	CDS	201				hypothetical protein
AAJBEEMI_00257	CDS	717				hypothetical protein
AAJBEEMI_00258	CDS	735				queuosine precursor transporter
AAJBEEMI_00259	CDS	705				hypothetical protein
AAJBEEMI_00260	CDS	1230	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
AAJBEEMI_00261	CDS	2583	btuB_4			Vitamin B12 transporter BtuB
AAJBEEMI_00262	CDS	1497	betS			Glycine betaine/proline betaine transporter BetS
AAJBEEMI_00263	CDS	2595	dmg	1.5.3.10		Dimethylglycine oxidase
AAJBEEMI_00264	CDS	1542	mtgB	2.1.1.-	COG5598	Glycine betaine methyltransferase
AAJBEEMI_00265	CDS	711	metH	2.1.1.13	COG0646	Methionine synthase
AAJBEEMI_00266	CDS	849				hypothetical protein
AAJBEEMI_00267	CDS	363				hypothetical protein
AAJBEEMI_00268	CDS	702				hypothetical protein
AAJBEEMI_00269	CDS	2151	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
AAJBEEMI_00270	CDS	1488	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
AAJBEEMI_00271	CDS	297				hypothetical protein
AAJBEEMI_00272	CDS	417	hit		COG0537	Protein hit
AAJBEEMI_00273	CDS	408	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
AAJBEEMI_00274	CDS	456	secB		COG1952	Protein-export protein SecB
AAJBEEMI_00275	CDS	999	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
AAJBEEMI_00276	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
AAJBEEMI_00277	CDS	936	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
AAJBEEMI_00278	CDS	996	glnII	6.3.1.2	COG0174	Glutamine synthetase
AAJBEEMI_00279	CDS	312				hypothetical protein
AAJBEEMI_00280	CDS	621	lipB_1	2.3.1.181	COG0321	Octanoyltransferase
AAJBEEMI_00281	CDS	1191	metC_1	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
AAJBEEMI_00282	CDS	693	murU_1	2.7.7.99	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
AAJBEEMI_00283	CDS	972	amgK_1	2.7.1.221	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
AAJBEEMI_00284	CDS	2157	lptD_1		COG1452	LPS-assembly protein LptD
AAJBEEMI_00285	CDS	1350	surA_2	5.2.1.8	COG0760	Chaperone SurA
AAJBEEMI_00286	CDS	996	pdxA_1	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
AAJBEEMI_00287	CDS	786	rsmA_1	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
AAJBEEMI_00288	CDS	816	apaH_1	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
AAJBEEMI_00289	CDS	837	thyA	2.1.1.45	COG0207	Thymidylate synthase
AAJBEEMI_00290	CDS	786	lgt_1	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
AAJBEEMI_00291	CDS	843				hypothetical protein
AAJBEEMI_00292	CDS	345				hypothetical protein
AAJBEEMI_00293	CDS	624	sigI			RNA polymerase sigma factor SigI
AAJBEEMI_00294	CDS	816				hypothetical protein
AAJBEEMI_00295	CDS	960	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
AAJBEEMI_00296	CDS	447				hypothetical protein
AAJBEEMI_00297	CDS	963				hypothetical protein
AAJBEEMI_00298	CDS	1008	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
AAJBEEMI_00299	CDS	1329	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
AAJBEEMI_00300	CDS	663	sspA_1		COG0625	Stringent starvation protein A
AAJBEEMI_00301	CDS	1203	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
AAJBEEMI_00302	CDS	957	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
AAJBEEMI_00303	CDS	3438	mfd_1	3.6.4.-	COG1197	Transcription-repair-coupling factor
AAJBEEMI_00304	CDS	831	nagZ_1	3.2.1.52	COG1472	Beta-hexosaminidase
AAJBEEMI_00305	CDS	741	pdxJ_2	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
AAJBEEMI_00306	CDS	1584	gucD	1.2.1.26	COG1012	Alpha-ketoglutaric semialdehyde dehydrogenase
AAJBEEMI_00307	CDS	1197	rocD_1	2.6.1.13	COG4992	Ornithine aminotransferase
AAJBEEMI_00308	CDS	894				hypothetical protein
AAJBEEMI_00309	CDS	1155	dpaL_1	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
AAJBEEMI_00310	CDS	969	gpuA_1	3.5.3.17	COG0010	Guanidinopropionase
AAJBEEMI_00311	CDS	339	rpoH_2		COG0568	RNA polymerase sigma factor RpoH
AAJBEEMI_00312	CDS	678	trmB_2	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
AAJBEEMI_00313	CDS	1494	gltB_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
AAJBEEMI_00314	CDS	4617	gltA_2	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
AAJBEEMI_00315	CDS	1650				hypothetical protein
AAJBEEMI_00316	CDS	594				hypothetical protein
AAJBEEMI_00317	CDS	924				hypothetical protein
AAJBEEMI_00318	CDS	1017	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
AAJBEEMI_00319	CDS	345	rplU		COG0261	50S ribosomal protein L21
AAJBEEMI_00320	CDS	264	rpmA		COG0211	50S ribosomal protein L27
AAJBEEMI_00321	CDS	1842				hypothetical protein
AAJBEEMI_00322	tRNA	85				tRNA-Leu(tag)
AAJBEEMI_00323	CDS	1305	tig	5.2.1.8	COG0544	Trigger factor
AAJBEEMI_00324	CDS	1599	dld_2	1.1.5.12		Quinone-dependent D-lactate dehydrogenase
AAJBEEMI_00325	CDS	2124	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
AAJBEEMI_00326	CDS	489	lptE_1			LPS-assembly lipoprotein LptE
AAJBEEMI_00327	CDS	1674	leuS_1	6.1.1.4	COG0495	Leucine--tRNA ligase
AAJBEEMI_00328	CDS	909	efeU		COG0672	Ferrous iron permease EfeU
AAJBEEMI_00329	CDS	1776	bfrD		COG4774	putative TonB-dependent receptor BfrD
AAJBEEMI_00330	CDS	1881	apc4_1	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
AAJBEEMI_00331	CDS	828	mscS_1		COG0668	Small-conductance mechanosensitive channel
AAJBEEMI_00332	CDS	582				hypothetical protein
AAJBEEMI_00333	CDS	159				hypothetical protein
AAJBEEMI_00334	CDS	1980				hypothetical protein
