locus_tag	ftype	length_bp	gene	EC_number	COG	product
PLNBGGFK_00046	CDS	1191	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
PLNBGGFK_00047	CDS	393	murU	2.7.7.99	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
PLNBGGFK_00048	CDS	357				hypothetical protein
PLNBGGFK_00049	CDS	549	apt	2.4.2.7		Adenine phosphoribosyltransferase
PLNBGGFK_00050	CDS	1812	pvaA	1.1.2.6		Polyvinylalcohol dehydrogenase
PLNBGGFK_00051	CDS	747				hypothetical protein
PLNBGGFK_00052	CDS	405				hypothetical protein
PLNBGGFK_00053	CDS	1662				hypothetical protein
PLNBGGFK_00054	CDS	2385	fyuA_1		COG1629	Pesticin receptor
PLNBGGFK_00055	CDS	453	smpB		COG0691	SsrA-binding protein
PLNBGGFK_00056	CDS	1377				hypothetical protein
PLNBGGFK_00057	CDS	444	pasT		COG2867	Persistence and stress-resistance toxin PasT
PLNBGGFK_00058	CDS	348	bamE			Outer membrane protein assembly factor BamE
PLNBGGFK_00059	CDS	699	nadK	2.7.1.23	COG0061	NAD kinase
PLNBGGFK_00060	CDS	1020	trpD2_1	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase 2
PLNBGGFK_00061	CDS	597	pabA_1	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
PLNBGGFK_00062	CDS	1170	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
PLNBGGFK_00063	CDS	1866				hypothetical protein
PLNBGGFK_00064	CDS	1254	ade	3.5.4.2		Adenine deaminase
PLNBGGFK_00065	CDS	930	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
PLNBGGFK_00066	CDS	636				hypothetical protein
PLNBGGFK_00067	CDS	1239				hypothetical protein
PLNBGGFK_00068	CDS	345				hypothetical protein
PLNBGGFK_00069	CDS	2079	prc	3.4.21.102	COG0793	Tail-specific protease
PLNBGGFK_00070	CDS	384				hypothetical protein
PLNBGGFK_00071	CDS	954	baeE		COG0331	Polyketide biosynthesis protein BaeE
PLNBGGFK_00072	CDS	2322				hypothetical protein
PLNBGGFK_00073	CDS	405	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
PLNBGGFK_00074	CDS	330				hypothetical protein
PLNBGGFK_00075	CDS	2583	btuB_1			Vitamin B12 transporter BtuB
PLNBGGFK_00076	CDS	804				hypothetical protein
PLNBGGFK_00077	CDS	1074		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
PLNBGGFK_00078	CDS	1119				hypothetical protein
PLNBGGFK_00079	CDS	861				hypothetical protein
PLNBGGFK_00080	CDS	510				hypothetical protein
PLNBGGFK_00081	CDS	510				hypothetical protein
PLNBGGFK_00082	CDS	783	dhaA	3.8.1.5		Haloalkane dehalogenase
PLNBGGFK_00083	CDS	1314	mamZ_1			Magnetosome protein MamZ
PLNBGGFK_00084	CDS	1539	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
PLNBGGFK_00085	CDS	609	recR		COG0353	Recombination protein RecR
PLNBGGFK_00086	CDS	879	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
PLNBGGFK_00087	CDS	555	orn	3.1.-.-	COG1949	Oligoribonuclease
PLNBGGFK_00088	CDS	375				hypothetical protein
PLNBGGFK_00089	tRNA	77				tRNA-Met(cat)
PLNBGGFK_00090	CDS	201				hypothetical protein
PLNBGGFK_00091	CDS	1251				hypothetical protein
PLNBGGFK_00092	CDS	2106	ftsK		COG1674	DNA translocase FtsK
PLNBGGFK_00093	CDS	768				hypothetical protein
PLNBGGFK_00094	CDS	960	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PLNBGGFK_00095	CDS	447				hypothetical protein
PLNBGGFK_00096	CDS	963				hypothetical protein
PLNBGGFK_00097	CDS	1008	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PLNBGGFK_00098	CDS	1329	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
PLNBGGFK_00099	CDS	663	sspA_1		COG0625	Stringent starvation protein A
PLNBGGFK_00100	CDS	1203	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
PLNBGGFK_00101	CDS	1215	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
PLNBGGFK_00102	CDS	684	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
PLNBGGFK_00103	CDS	1071	mdtA			Multidrug resistance protein MdtA
PLNBGGFK_00104	CDS	393				hypothetical protein
PLNBGGFK_00105	CDS	573	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
PLNBGGFK_00106	CDS	1386				hypothetical protein
PLNBGGFK_00107	CDS	1164	ycaD			putative MFS-type transporter YcaD
PLNBGGFK_00108	CDS	984				hypothetical protein
PLNBGGFK_00109	CDS	957	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
PLNBGGFK_00110	CDS	549	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
PLNBGGFK_00111	CDS	1449	dac	3.4.16.4		D-alanyl-D-alanine carboxypeptidase
PLNBGGFK_00112	CDS	1056				hypothetical protein
PLNBGGFK_00113	CDS	1809	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
PLNBGGFK_00114	CDS	1806	sfrB_1	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
PLNBGGFK_00115	CDS	1338	allB_1	3.5.2.5	COG0044	Allantoinase
PLNBGGFK_00116	CDS	1281				L-lactate transporter
PLNBGGFK_00117	CDS	822	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
PLNBGGFK_00118	CDS	1431				hypothetical protein
PLNBGGFK_00119	CDS	1167				hypothetical protein
PLNBGGFK_00120	CDS	810				hypothetical protein
PLNBGGFK_00121	CDS	678				hypothetical protein
PLNBGGFK_00122	CDS	828	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
PLNBGGFK_00123	CDS	666	lipA	2.8.1.8	COG0320	Lipoyl synthase
PLNBGGFK_00124	CDS	531				hypothetical protein
PLNBGGFK_00125	CDS	1008	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PLNBGGFK_00126	CDS	933				hypothetical protein
PLNBGGFK_00127	CDS	447				hypothetical protein
PLNBGGFK_00128	CDS	855			COG0596	putative protein
PLNBGGFK_00129	CDS	558	grpE			Protein GrpE
PLNBGGFK_00130	CDS	1038	hrcA		COG1420	Heat-inducible transcription repressor HrcA
PLNBGGFK_00131	CDS	1230		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
PLNBGGFK_00132	CDS	825	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
PLNBGGFK_00133	CDS	1044				hypothetical protein
PLNBGGFK_00134	CDS	1341	codB		COG1457	Cytosine permease
PLNBGGFK_00135	CDS	1980				hypothetical protein
PLNBGGFK_00136	CDS	1011	lpxK_1	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
PLNBGGFK_00137	CDS	1734	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
PLNBGGFK_00138	CDS	678	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
PLNBGGFK_00139	CDS	1257	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
PLNBGGFK_00140	CDS	2091	bfrD_1		COG4774	putative TonB-dependent receptor BfrD
PLNBGGFK_00141	CDS	372				hypothetical protein
PLNBGGFK_00142	CDS	1704	nfdA	3.5.1.91		N-substituted formamide deformylase
PLNBGGFK_00143	CDS	201	spuE		COG0687	Spermidine-binding periplasmic protein SpuE
PLNBGGFK_00144	CDS	1599	dld_1	1.1.5.12		Quinone-dependent D-lactate dehydrogenase
PLNBGGFK_00145	CDS	1242		3.4.-.-		putative peptidase
PLNBGGFK_00146	CDS	762		4.2.1.150	COG1024	Crotonyl-CoA hydratase
PLNBGGFK_00147	CDS	468		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
PLNBGGFK_00148	CDS	837				hypothetical protein
PLNBGGFK_00149	CDS	1197				hypothetical protein
PLNBGGFK_00150	CDS	1482				hypothetical protein
PLNBGGFK_00151	CDS	2427	egtB	1.14.99.50		Hercynine oxygenase
PLNBGGFK_00152	CDS	252				hypothetical protein
PLNBGGFK_00153	CDS	501				hypothetical protein
PLNBGGFK_00154	CDS	1509	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
PLNBGGFK_00155	CDS	288				hypothetical protein
PLNBGGFK_00156	CDS	504				hypothetical protein
PLNBGGFK_00157	CDS	501				hypothetical protein
PLNBGGFK_00158	CDS	207				hypothetical protein
PLNBGGFK_00159	CDS	1377	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
PLNBGGFK_00160	CDS	1365	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
PLNBGGFK_00161	CDS	435		2.3.1.-		Acetyltransferase
PLNBGGFK_00162	CDS	354	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
PLNBGGFK_00163	CDS	432				hypothetical protein
PLNBGGFK_00164	CDS	636	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
PLNBGGFK_00165	CDS	1665				hypothetical protein
PLNBGGFK_00166	CDS	864				hypothetical protein
PLNBGGFK_00167	CDS	471				hypothetical protein
PLNBGGFK_00168	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
PLNBGGFK_00169	CDS	1050	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
PLNBGGFK_00170	CDS	678				hypothetical protein
PLNBGGFK_00171	CDS	1266				hypothetical protein
PLNBGGFK_00172	CDS	1041				hypothetical protein
PLNBGGFK_00173	CDS	300	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
PLNBGGFK_00174	CDS	663	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
PLNBGGFK_00175	CDS	900				hypothetical protein
PLNBGGFK_00176	CDS	393	rpsI		COG0103	30S ribosomal protein S9
PLNBGGFK_00177	CDS	429	rplM		COG0102	50S ribosomal protein L13
PLNBGGFK_00178	CDS	681	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
PLNBGGFK_00179	CDS	879	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
PLNBGGFK_00180	CDS	375				hypothetical protein
PLNBGGFK_00181	CDS	1224				hypothetical protein
PLNBGGFK_00182	CDS	1086	pmbA_1	3.4.-.-	COG0312	Metalloprotease PmbA
PLNBGGFK_00183	CDS	927	potH		COG1176	Putrescine transport system permease protein PotH
PLNBGGFK_00184	CDS	810	ydcV			Inner membrane ABC transporter permease protein YdcV
PLNBGGFK_00185	CDS	2001	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
PLNBGGFK_00186	CDS	570				hypothetical protein
PLNBGGFK_00187	CDS	2388	fyuA_2		COG1629	Pesticin receptor
PLNBGGFK_00188	CDS	222				hypothetical protein
PLNBGGFK_00189	CDS	576	leuD1_1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
PLNBGGFK_00190	CDS	1362	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
PLNBGGFK_00191	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
PLNBGGFK_00192	CDS	801				hypothetical protein
PLNBGGFK_00193	CDS	1092				hypothetical protein
PLNBGGFK_00194	CDS	978				hypothetical protein
PLNBGGFK_00195	CDS	2262				hypothetical protein
PLNBGGFK_00196	CDS	396				hypothetical protein
PLNBGGFK_00197	CDS	450				hypothetical protein
PLNBGGFK_00198	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
PLNBGGFK_00199	CDS	219				hypothetical protein
PLNBGGFK_00200	CDS	1101	bepE			Efflux pump membrane transporter BepE
PLNBGGFK_00201	CDS	909	adoK	2.7.1.20	COG0524	Adenosine kinase
PLNBGGFK_00202	CDS	1308	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
PLNBGGFK_00203	CDS	1371	lptD_1		COG1452	LPS-assembly protein LptD
PLNBGGFK_00204	CDS	1350	surA_1	5.2.1.8	COG0760	Chaperone SurA
PLNBGGFK_00205	CDS	996	pdxA_1	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
PLNBGGFK_00206	CDS	1200				hypothetical protein
PLNBGGFK_00207	CDS	264				hypothetical protein
PLNBGGFK_00208	CDS	399				hypothetical protein
PLNBGGFK_00209	CDS	1038				hypothetical protein
PLNBGGFK_00210	CDS	315				hypothetical protein
PLNBGGFK_00211	CDS	111				hypothetical protein
PLNBGGFK_00212	CDS	1083	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
PLNBGGFK_00213	CDS	399	ndk	2.7.4.6		Nucleoside diphosphate kinase
PLNBGGFK_00214	CDS	324	iscA		COG0316	Iron-binding protein IscA
PLNBGGFK_00215	CDS	357				hypothetical protein
PLNBGGFK_00216	CDS	1158	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
PLNBGGFK_00217	CDS	546	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
PLNBGGFK_00218	CDS	2496	btuB_2			Vitamin B12 transporter BtuB
PLNBGGFK_00219	CDS	807				hypothetical protein
PLNBGGFK_00220	CDS	1659	apc4	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
PLNBGGFK_00221	CDS	2109	apc3	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
PLNBGGFK_00222	CDS	1650	alsS	2.2.1.6	COG0028	Acetolactate synthase
PLNBGGFK_00223	CDS	1206	bbsG_1	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
PLNBGGFK_00224	CDS	1377	lgoT			putative L-galactonate transporter
PLNBGGFK_00225	CDS	1467	tgnC	1.2.1.-	COG1012	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
PLNBGGFK_00226	CDS	1500	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
PLNBGGFK_00227	CDS	1317	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
PLNBGGFK_00228	CDS	1617	crtNb	1.14.99.44		4,4'-diapolycopene oxygenase
PLNBGGFK_00229	CDS	1569			COG1233	putative protein
PLNBGGFK_00230	CDS	216				hypothetical protein
PLNBGGFK_00231	CDS	570	pgsA_1	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
PLNBGGFK_00232	CDS	1740				hypothetical protein
PLNBGGFK_00233	CDS	381				hypothetical protein
PLNBGGFK_00234	CDS	930				hypothetical protein
PLNBGGFK_00235	CDS	1698	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
PLNBGGFK_00236	CDS	1389	bepC			Outer membrane efflux protein BepC
PLNBGGFK_00237	CDS	915				hypothetical protein
PLNBGGFK_00238	CDS	804	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
PLNBGGFK_00239	CDS	804				hypothetical protein
PLNBGGFK_00240	CDS	819				hypothetical protein
PLNBGGFK_00241	CDS	1176	tetA			Tetracycline resistance protein, class B
PLNBGGFK_00242	CDS	2466	btuB_3			Vitamin B12 transporter BtuB
PLNBGGFK_00243	CDS	1470	allB_2	3.5.2.5	COG0044	Allantoinase
PLNBGGFK_00244	CDS	1578	dld_2	1.1.5.12		Quinone-dependent D-lactate dehydrogenase
PLNBGGFK_00245	CDS	804	dhmA_2	3.8.1.5		Haloalkane dehalogenase
PLNBGGFK_00246	CDS	201				hypothetical protein
PLNBGGFK_00247	CDS	717				hypothetical protein
PLNBGGFK_00248	CDS	735				queuosine precursor transporter
PLNBGGFK_00249	CDS	705				hypothetical protein
PLNBGGFK_00250	CDS	1083	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
PLNBGGFK_00251	CDS	1863	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
PLNBGGFK_00252	CDS	522				hypothetical protein
PLNBGGFK_00253	CDS	852	mreC		COG1792	Cell shape-determining protein MreC
PLNBGGFK_00254	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
PLNBGGFK_00255	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
PLNBGGFK_00256	CDS	1440	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
PLNBGGFK_00257	CDS	1437	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
PLNBGGFK_00258	CDS	723	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
PLNBGGFK_00259	CDS	864	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
PLNBGGFK_00260	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
PLNBGGFK_00261	CDS	417				hypothetical protein
PLNBGGFK_00262	tRNA	75				tRNA-Gln(ttg)
PLNBGGFK_00263	CDS	954	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
PLNBGGFK_00264	CDS	717				hypothetical protein
PLNBGGFK_00265	CDS	582	pth_1	3.1.1.29		Peptidyl-tRNA hydrolase
PLNBGGFK_00266	CDS	1197				hypothetical protein
PLNBGGFK_00267	CDS	3438	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
PLNBGGFK_00268	CDS	1266	tig	5.2.1.8	COG0544	Trigger factor
PLNBGGFK_00269	CDS	621	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
PLNBGGFK_00270	CDS	1332	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
PLNBGGFK_00271	tRNA	84				tRNA-Leu(caa)
PLNBGGFK_00272	CDS	1086	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
PLNBGGFK_00273	CDS	1110	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
PLNBGGFK_00274	CDS	315	yajC		COG1862	Sec translocon accessory complex subunit YajC
PLNBGGFK_00275	CDS	1845	secD		COG0342	Protein translocase subunit SecD
PLNBGGFK_00276	CDS	870	secF		COG0341	Protein translocase subunit SecF
PLNBGGFK_00277	CDS	807	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
PLNBGGFK_00278	CDS	453	rnhA	3.1.26.4	COG0328	Ribonuclease HI
PLNBGGFK_00279	CDS	786	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
PLNBGGFK_00280	CDS	936	surA_2	5.2.1.8		Chaperone SurA
PLNBGGFK_00281	CDS	1506	yejM		COG3083	Inner membrane protein YejM
PLNBGGFK_00282	CDS	1434	yidC			Membrane protein insertase YidC
PLNBGGFK_00283	CDS	606				hypothetical protein
PLNBGGFK_00284	CDS	318	grxD		COG0278	Glutaredoxin 4
PLNBGGFK_00285	CDS	1233		2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
PLNBGGFK_00286	CDS	1740	sthA	1.6.1.1		Soluble pyridine nucleotide transhydrogenase
PLNBGGFK_00287	CDS	1143				hypothetical protein
PLNBGGFK_00288	CDS	654	nth_1	4.2.99.18	COG0177	Endonuclease III
PLNBGGFK_00289	CDS	342	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
PLNBGGFK_00290	CDS	1635	metG_2	6.1.1.10	COG0073	Methionine--tRNA ligase
PLNBGGFK_00291	CDS	2481				hypothetical protein
PLNBGGFK_00292	CDS	873	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
PLNBGGFK_00293	CDS	822				hypothetical protein
PLNBGGFK_00294	CDS	2436				hypothetical protein
PLNBGGFK_00295	CDS	1401	gdhA	1.4.1.3	COG0334	Glutamate dehydrogenase
PLNBGGFK_00296	CDS	723	pepE	3.4.13.21		Peptidase E
PLNBGGFK_00297	CDS	600	icd_1	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
PLNBGGFK_00298	CDS	453			COG3241	Azurin
PLNBGGFK_00299	CDS	495	ilvH_1	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
PLNBGGFK_00300	CDS	1788	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
PLNBGGFK_00301	CDS	1416	gabD2_1	1.2.1.79	COG1012	Putative succinate-semialdehyde dehydrogenase [NADP(+)] 2
PLNBGGFK_00302	CDS	975	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
PLNBGGFK_00303	CDS	357				hypothetical protein
PLNBGGFK_00304	CDS	1998	galK	2.7.1.6		Galactokinase
PLNBGGFK_00305	CDS	1737	sppA	3.4.21.-	COG0616	Protease 4
PLNBGGFK_00306	CDS	558				hypothetical protein
PLNBGGFK_00307	CDS	1578	aceB	2.3.3.9	COG2225	Malate synthase A
PLNBGGFK_00308	CDS	780	ybfK	3.1.1.1	COG0596	Carboxylesterase YbfK
PLNBGGFK_00309	CDS	585				hypothetical protein
PLNBGGFK_00310	CDS	591				hypothetical protein
PLNBGGFK_00311	CDS	672	baeR		COG0745	Transcriptional regulatory protein BaeR
PLNBGGFK_00312	CDS	1395	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
PLNBGGFK_00313	CDS	450				hypothetical protein
PLNBGGFK_00314	CDS	999	adh	1.1.1.1		Alcohol dehydrogenase
PLNBGGFK_00315	CDS	315				hypothetical protein
PLNBGGFK_00316	CDS	666	ccmB		COG2386	Heme exporter protein B
PLNBGGFK_00317	CDS	729	ccmC		COG0755	Heme exporter protein C
PLNBGGFK_00318	CDS	150				hypothetical protein
PLNBGGFK_00319	CDS	423	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
PLNBGGFK_00320	CDS	1905	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
PLNBGGFK_00321	CDS	525	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
PLNBGGFK_00322	CDS	336				hypothetical protein
PLNBGGFK_00323	CDS	1080		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
PLNBGGFK_00324	CDS	999				hypothetical protein
PLNBGGFK_00325	CDS	342				hypothetical protein
PLNBGGFK_00326	CDS	903				hypothetical protein
PLNBGGFK_00327	CDS	1197		2.8.3.-	COG1804	putative fatty acyl-CoA transferase
PLNBGGFK_00328	CDS	543		1.11.1.15		Peroxiredoxin
PLNBGGFK_00329	CDS	672				hypothetical protein
PLNBGGFK_00330	CDS	1074				hypothetical protein
PLNBGGFK_00331	CDS	456				hypothetical protein
PLNBGGFK_00332	CDS	429				hypothetical protein
PLNBGGFK_00333	CDS	423	blc		COG3040	Outer membrane lipoprotein Blc
PLNBGGFK_00334	CDS	1002	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
PLNBGGFK_00335	CDS	1011	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
PLNBGGFK_00336	CDS	786	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
PLNBGGFK_00337	CDS	996	pdxA_2	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
PLNBGGFK_00338	CDS	1350	surA_3	5.2.1.8	COG0760	Chaperone SurA
PLNBGGFK_00339	CDS	1821	lptD_2		COG1452	LPS-assembly protein LptD
PLNBGGFK_00340	CDS	855	ribD_1		COG0117	Riboflavin biosynthesis protein RibD
PLNBGGFK_00341	CDS	588	ribE_1	2.5.1.9		Riboflavin synthase
PLNBGGFK_00342	CDS	1149	ribBA_1		COG0108	Riboflavin biosynthesis protein RibBA
