locus_tag	ftype	length_bp	gene	EC_number	COG	product
DLDAJEOL_00253	CDS	597	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
DLDAJEOL_00254	CDS	741			COG0327	GTP cyclohydrolase 1 type 2 
DLDAJEOL_00255	CDS	1155	degS	3.4.21.107	COG0265	Serine endoprotease DegS
DLDAJEOL_00256	CDS	1083	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
DLDAJEOL_00257	CDS	1302	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
DLDAJEOL_00258	CDS	639	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
DLDAJEOL_00259	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
DLDAJEOL_00260	CDS	294				hypothetical protein
DLDAJEOL_00261	CDS	657	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
DLDAJEOL_00262	CDS	474	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
DLDAJEOL_00263	CDS	777	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
DLDAJEOL_00264	CDS	879	mlaF_1	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
DLDAJEOL_00265	CDS	588				hypothetical protein
DLDAJEOL_00266	CDS	981	yrbG		COG0530	Inner membrane protein YrbG
DLDAJEOL_00267	CDS	978	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
DLDAJEOL_00268	CDS	534	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
DLDAJEOL_00269	CDS	573	lptC			Lipopolysaccharide export system protein LptC
DLDAJEOL_00270	CDS	486	lptA		COG1934	Lipopolysaccharide export system protein LptA
DLDAJEOL_00271	CDS	726	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DLDAJEOL_00272	CDS	1476	rpoN		COG1508	RNA polymerase sigma-54 factor
DLDAJEOL_00273	CDS	339	hpf		COG1544	Ribosome hibernation promoting factor
DLDAJEOL_00274	CDS	462	ptsN		COG1762	Nitrogen regulatory protein
DLDAJEOL_00275	CDS	942	hprK	2.7.11.-		HPr kinase/phosphorylase
DLDAJEOL_00276	CDS	873	rapZ		COG1660	RNase adapter protein RapZ
DLDAJEOL_00277	CDS	405				hypothetical protein
DLDAJEOL_00278	CDS	294	crh		COG1925	HPr-like protein Crh
DLDAJEOL_00279	CDS	1725	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
DLDAJEOL_00280	CDS	1365			COG2239	Magnesium transporter MgtE
DLDAJEOL_00281	CDS	528				hypothetical protein
DLDAJEOL_00282	CDS	2547	leuS	6.1.1.4		Leucine--tRNA ligase
DLDAJEOL_00283	CDS	498	lptE			LPS-assembly lipoprotein LptE
DLDAJEOL_00284	CDS	1008	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
DLDAJEOL_00285	CDS	753				hypothetical protein
DLDAJEOL_00286	CDS	1272	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
DLDAJEOL_00287	CDS	630	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
DLDAJEOL_00288	CDS	360	rsfS			Ribosomal silencing factor RsfS
DLDAJEOL_00289	CDS	471	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
DLDAJEOL_00290	CDS	558	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
DLDAJEOL_00291	CDS	1449	rng	3.1.26.-	COG1530	Ribonuclease G
DLDAJEOL_00292	CDS	3915				hypothetical protein
DLDAJEOL_00293	CDS	831	nit1	3.5.1.128		Deaminated glutathione amidase
DLDAJEOL_00294	CDS	1443	tldD	3.4.-.-	COG0312	Metalloprotease TldD
DLDAJEOL_00295	CDS	1329	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
DLDAJEOL_00296	CDS	390	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
DLDAJEOL_00297	CDS	513	sprT			Protein SprT
DLDAJEOL_00298	CDS	1362	adk	2.7.4.3		Adenylate kinase
DLDAJEOL_00299	CDS	1254	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
DLDAJEOL_00300	CDS	279	higB	3.1.-.-		Endoribonuclease HigB
DLDAJEOL_00301	CDS	270				hypothetical protein
DLDAJEOL_00302	CDS	120				hypothetical protein
DLDAJEOL_00303	CDS	264	tusA_1		COG0425	Sulfur carrier protein TusA
DLDAJEOL_00304	CDS	828				hypothetical protein
DLDAJEOL_00305	CDS	993		1.1.1.401		2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))
DLDAJEOL_00306	CDS	765	gno	1.1.1.-		Gluconate 5-dehydrogenase
DLDAJEOL_00307	CDS	1308	hpsN	1.1.1.308		Sulfopropanediol 3-dehydrogenase
DLDAJEOL_00308	CDS	1032	cytR		COG1609	HTH-type transcriptional repressor CytR
DLDAJEOL_00309	CDS	414	uspA2_1		COG0589	Universal stress protein A 
DLDAJEOL_00310	CDS	1329	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
DLDAJEOL_00311	CDS	513	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
DLDAJEOL_00312	CDS	1149				hypothetical protein
DLDAJEOL_00313	CDS	1176	suyB	4.4.1.24	COG2721	(2R)-sulfolactate sulfo-lyase subunit beta
DLDAJEOL_00314	CDS	282	suyA	4.4.1.24	COG2721	(2R)-sulfolactate sulfo-lyase subunit alpha
DLDAJEOL_00315	CDS	732	nagR		COG2188	HTH-type transcriptional repressor NagR
DLDAJEOL_00316	CDS	888	purC_1	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
DLDAJEOL_00317	CDS	285				hypothetical protein
DLDAJEOL_00318	CDS	291				hypothetical protein
DLDAJEOL_00319	CDS	873				hypothetical protein
DLDAJEOL_00320	CDS	297				hypothetical protein
DLDAJEOL_00321	CDS	714	rph	2.7.7.56	COG0689	Ribonuclease PH
DLDAJEOL_00322	CDS	603	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
DLDAJEOL_00323	CDS	345				hypothetical protein
DLDAJEOL_00324	CDS	720				hypothetical protein
DLDAJEOL_00325	CDS	870	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
DLDAJEOL_00326	CDS	2010	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
DLDAJEOL_00327	CDS	645	petJ			Cytochrome c6
DLDAJEOL_00328	CDS	747	aadR		COG0664	Transcriptional activatory protein AadR
DLDAJEOL_00329	CDS	663	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
DLDAJEOL_00330	CDS	669	ccmB		COG2386	Heme exporter protein B
DLDAJEOL_00331	CDS	750	ccmC		COG0755	Heme exporter protein C
DLDAJEOL_00332	CDS	168				hypothetical protein
DLDAJEOL_00333	CDS	450	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
DLDAJEOL_00334	CDS	1965	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
DLDAJEOL_00335	CDS	540	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
DLDAJEOL_00336	CDS	471	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
DLDAJEOL_00337	CDS	1272				hypothetical protein
DLDAJEOL_00338	CDS	1191				hypothetical protein
DLDAJEOL_00339	CDS	486	napF		COG1145	Ferredoxin-type protein NapF
DLDAJEOL_00340	CDS	264	napD			Chaperone NapD
DLDAJEOL_00341	CDS	2541	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
DLDAJEOL_00342	CDS	846	napG_2		COG1145	Ferredoxin-type protein NapG
DLDAJEOL_00343	CDS	897	napH_2		COG0348	Ferredoxin-type protein NapH
DLDAJEOL_00344	CDS	429	napB			Periplasmic nitrate reductase, electron transfer subunit
DLDAJEOL_00345	tRNA	77				tRNA-Arg(ccg)
DLDAJEOL_00346	CDS	996				hypothetical protein
DLDAJEOL_00347	CDS	1116				hypothetical protein
DLDAJEOL_00348	CDS	408				hypothetical protein
