locus_tag	ftype	length_bp	gene	EC_number	COG	product
MGDGBLCM_00080	CDS	1410	rng	3.1.26.-	COG1530	Ribonuclease G
MGDGBLCM_00081	CDS	1131	argE	3.5.1.16		Acetylornithine deacetylase
MGDGBLCM_00082	CDS	1032	entS_1			Enterobactin exporter EntS
MGDGBLCM_00083	CDS	549	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
MGDGBLCM_00084	CDS	1281	eno	4.2.1.11	COG0148	Enolase
MGDGBLCM_00085	CDS	378				hypothetical protein
MGDGBLCM_00086	CDS	489				hypothetical protein
MGDGBLCM_00087	CDS	318				hypothetical protein
MGDGBLCM_00088	CDS	204				hypothetical protein
MGDGBLCM_00089	CDS	1002				hypothetical protein
MGDGBLCM_00090	CDS	516				hypothetical protein
MGDGBLCM_00091	CDS	402				hypothetical protein
MGDGBLCM_00092	CDS	135				hypothetical protein
MGDGBLCM_00093	CDS	393				hypothetical protein
MGDGBLCM_00094	CDS	789	glnH		COG0834	Glutamine-binding periplasmic protein
MGDGBLCM_00095	CDS	2886	gcvP	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
MGDGBLCM_00096	CDS	1293	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
MGDGBLCM_00097	tRNA	73				tRNA-Gly(ccc)
MGDGBLCM_00098	CDS	1185				hypothetical protein
MGDGBLCM_00099	CDS	654				hypothetical protein
MGDGBLCM_00100	CDS	435				hypothetical protein
MGDGBLCM_00101	CDS	909	pepT	3.4.11.4	COG2195	Peptidase T
MGDGBLCM_00102	CDS	564	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
MGDGBLCM_00103	CDS	627	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
MGDGBLCM_00104	CDS	768				hypothetical protein
MGDGBLCM_00105	CDS	495				hypothetical protein
MGDGBLCM_00106	CDS	840	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
MGDGBLCM_00107	CDS	756	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MGDGBLCM_00108	CDS	390				hypothetical protein
MGDGBLCM_00109	CDS	591				hypothetical protein
MGDGBLCM_00110	CDS	219				hypothetical protein
MGDGBLCM_00111	CDS	966	ychF		COG0012	Ribosome-binding ATPase YchF
MGDGBLCM_00112	CDS	867	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
MGDGBLCM_00113	CDS	309				hypothetical protein
MGDGBLCM_00114	CDS	477				hypothetical protein
MGDGBLCM_00115	CDS	720	sipU	3.4.21.89	COG0681	Signal peptidase I U
MGDGBLCM_00116	CDS	624	nrdR			Transcriptional repressor NrdR
MGDGBLCM_00117	CDS	189				hypothetical protein
MGDGBLCM_00118	CDS	333				hypothetical protein
MGDGBLCM_00119	CDS	432				hypothetical protein
MGDGBLCM_00120	CDS	195				hypothetical protein
MGDGBLCM_00121	CDS	105				hypothetical protein
MGDGBLCM_00122	CDS	1290	aarA	2.3.3.16		Citrate synthase
MGDGBLCM_00123	CDS	927				hypothetical protein
MGDGBLCM_00124	CDS	741	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
MGDGBLCM_00125	CDS	630	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
MGDGBLCM_00126	CDS	588	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
MGDGBLCM_00127	CDS	915	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
MGDGBLCM_00128	CDS	1146	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
MGDGBLCM_00129	CDS	546				hypothetical protein
MGDGBLCM_00130	CDS	327				hypothetical protein
MGDGBLCM_00131	CDS	456				hypothetical protein
MGDGBLCM_00132	CDS	873	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
MGDGBLCM_00133	CDS	1338	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
MGDGBLCM_00134	CDS	663	cysG	4.99.1.4		Siroheme synthase
MGDGBLCM_00135	CDS	183				hypothetical protein
MGDGBLCM_00136	CDS	684	ccsA			Cytochrome c biogenesis protein CcsA
MGDGBLCM_00137	CDS	684				hypothetical protein
MGDGBLCM_00138	CDS	345	nikO	3.6.3.-	COG1122	Nickel import ATP-binding protein NikO
MGDGBLCM_00139	CDS	339				hypothetical protein
MGDGBLCM_00140	CDS	402				hypothetical protein
MGDGBLCM_00141	CDS	1170	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
MGDGBLCM_00142	CDS	852				hypothetical protein
MGDGBLCM_00143	CDS	1377	icl2	4.1.3.1		Isocitrate lyase 2
MGDGBLCM_00144	CDS	1365				hypothetical protein
MGDGBLCM_00145	CDS	501				hypothetical protein
MGDGBLCM_00146	CDS	609	nth	4.2.99.18	COG0177	Endonuclease III
MGDGBLCM_00147	CDS	177				hypothetical protein
MGDGBLCM_00148	CDS	297				hypothetical protein
MGDGBLCM_00149	CDS	141				hypothetical protein
MGDGBLCM_00150	CDS	780				hypothetical protein
MGDGBLCM_00151	CDS	309				hypothetical protein
MGDGBLCM_00152	CDS	435	atpC			ATP synthase epsilon chain
MGDGBLCM_00153	CDS	1416	atpD	7.2.2.1		ATP synthase subunit beta, sodium ion specific
MGDGBLCM_00154	CDS	540	atpG			ATP synthase gamma chain, sodium ion specific
MGDGBLCM_00155	CDS	1320				hypothetical protein
MGDGBLCM_00156	CDS	1242				hypothetical protein
MGDGBLCM_00157	CDS	594				hypothetical protein
MGDGBLCM_00158	CDS	699				hypothetical protein
MGDGBLCM_00159	CDS	630				hypothetical protein
MGDGBLCM_00160	CDS	435				hypothetical protein
MGDGBLCM_00161	CDS	792	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MGDGBLCM_00162	tRNA	75				tRNA-Glu(ctc)
MGDGBLCM_00163	tRNA	72				tRNA-Gln(ctg)
MGDGBLCM_00164	CDS	1818			COG1132	putative ABC transporter ATP-binding protein
MGDGBLCM_00165	CDS	1335			COG1132	putative ABC transporter ATP-binding protein
MGDGBLCM_00166	CDS	966			COG1702	PhoH-like protein
MGDGBLCM_00167	CDS	345			COG0537	putative HIT-like protein
MGDGBLCM_00168	CDS	756	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
MGDGBLCM_00169	CDS	177				hypothetical protein
MGDGBLCM_00170	CDS	627				hypothetical protein
MGDGBLCM_00171	CDS	1254				hypothetical protein
MGDGBLCM_00172	CDS	720				hypothetical protein
MGDGBLCM_00173	CDS	204	rpmE		COG0254	50S ribosomal protein L31
MGDGBLCM_00174	CDS	975	etfA		COG2025	Electron transfer flavoprotein subunit alpha
MGDGBLCM_00175	CDS	783	etfB		COG2086	Electron transfer flavoprotein subunit beta
MGDGBLCM_00176	CDS	765	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MGDGBLCM_00177	CDS	147				hypothetical protein
MGDGBLCM_00178	CDS	456				hypothetical protein
MGDGBLCM_00179	CDS	405				hypothetical protein
MGDGBLCM_00180	CDS	1509	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MGDGBLCM_00181	CDS	753	tpiA	5.3.1.1		Triosephosphate isomerase
MGDGBLCM_00182	CDS	171	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
MGDGBLCM_00183	CDS	249	gcvT	2.1.2.10		Aminomethyltransferase
MGDGBLCM_00184	CDS	393	gcvH		COG0509	Glycine cleavage system H protein
MGDGBLCM_00185	CDS	447	yqeY		COG1610	putative protein YqeY
MGDGBLCM_00186	CDS	1470	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
MGDGBLCM_00187	CDS	552				hypothetical protein
MGDGBLCM_00188	CDS	1908	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MGDGBLCM_00189	CDS	1020				hypothetical protein
MGDGBLCM_00190	CDS	1332	hflX		COG2262	GTPase HflX
MGDGBLCM_00191	CDS	189				hypothetical protein
MGDGBLCM_00192	CDS	693				hypothetical protein
MGDGBLCM_00193	CDS	774				hypothetical protein
MGDGBLCM_00194	CDS	1089	tolB			Tol-Pal system protein TolB
MGDGBLCM_00195	CDS	306	dnaN		COG0592	Beta sliding clamp
MGDGBLCM_00196	CDS	1146	recF		COG1195	DNA replication and repair protein RecF
MGDGBLCM_00197	CDS	486				hypothetical protein
MGDGBLCM_00198	CDS	501				hypothetical protein
MGDGBLCM_00199	CDS	468				hypothetical protein
MGDGBLCM_00200	CDS	1416	phrB	4.1.99.13	COG3046	(6-4) photolyase
MGDGBLCM_00201	CDS	738				hypothetical protein
MGDGBLCM_00202	CDS	1260	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
MGDGBLCM_00203	CDS	279				hypothetical protein
MGDGBLCM_00204	CDS	873		2.1.2.5	COG3643	Glutamate formimidoyltransferase
MGDGBLCM_00205	CDS	837	strL	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
MGDGBLCM_00206	CDS	993	strE	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
MGDGBLCM_00207	CDS	981				hypothetical protein
MGDGBLCM_00208	CDS	315				hypothetical protein
MGDGBLCM_00209	CDS	273				hypothetical protein
MGDGBLCM_00210	CDS	177				hypothetical protein
MGDGBLCM_00211	CDS	276			COG4274	Glutamine synthetase and cystathionine beta-lyase binding protein
MGDGBLCM_00212	CDS	552				hypothetical protein
MGDGBLCM_00213	CDS	315				hypothetical protein
MGDGBLCM_00214	CDS	342				hypothetical protein
MGDGBLCM_00215	CDS	324				hypothetical protein
MGDGBLCM_00216	CDS	360				hypothetical protein
MGDGBLCM_00217	CDS	435				hypothetical protein
MGDGBLCM_00218	CDS	1656	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MGDGBLCM_00219	CDS	1302	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
MGDGBLCM_00220	CDS	1293	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
MGDGBLCM_00221	CDS	1068	thrC	4.2.3.1	COG0498	Threonine synthase
MGDGBLCM_00222	CDS	381	rplI			50S ribosomal protein L9
MGDGBLCM_00223	CDS	1386	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
MGDGBLCM_00224	CDS	654	liaR		COG2197	Transcriptional regulatory protein LiaR
MGDGBLCM_00225	CDS	1062				hypothetical protein
MGDGBLCM_00226	CDS	711				hypothetical protein
MGDGBLCM_00227	CDS	435				hypothetical protein
MGDGBLCM_00228	CDS	957	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
MGDGBLCM_00229	CDS	1290				hypothetical protein
MGDGBLCM_00230	CDS	603	gph	3.1.3.18		Phosphoglycolate phosphatase
MGDGBLCM_00231	CDS	405				hypothetical protein
MGDGBLCM_00232	tRNA	73				tRNA-Ala(tgc)
MGDGBLCM_00233	CDS	273				hypothetical protein
MGDGBLCM_00234	CDS	894			COG1090	Epimerase family protein
MGDGBLCM_00235	CDS	900	mntD		COG1108	Manganese transport system membrane protein MntD
MGDGBLCM_00236	CDS	1248				hypothetical protein
MGDGBLCM_00237	CDS	750	mntB		COG1121	Manganese transport system ATP-binding protein MntB
MGDGBLCM_00238	CDS	945	mntA		COG0803	Manganese-binding lipoprotein MntA
MGDGBLCM_00239	CDS	705	ideR		COG1321	Iron-dependent repressor IdeR
MGDGBLCM_00240	CDS	2124	ppk	2.7.4.1	COG0855	Polyphosphate kinase
MGDGBLCM_00241	CDS	693				hypothetical protein
MGDGBLCM_00242	CDS	234	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
MGDGBLCM_00243	CDS	933	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MGDGBLCM_00244	CDS	981				hypothetical protein
MGDGBLCM_00245	CDS	609	tsf			Elongation factor Ts
MGDGBLCM_00246	CDS	1188	tufA		COG0050	Elongation factor Tu
MGDGBLCM_00247	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
MGDGBLCM_00248	CDS	525				hypothetical protein
MGDGBLCM_00249	CDS	1284	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
MGDGBLCM_00250	CDS	1083				hypothetical protein
MGDGBLCM_00251	CDS	255	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
MGDGBLCM_00252	CDS	183	argB	2.7.2.8	COG0548	Acetylglutamate kinase
MGDGBLCM_00253	CDS	1176	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
MGDGBLCM_00254	CDS	684	udgB	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
MGDGBLCM_00255	CDS	486				hypothetical protein
MGDGBLCM_00256	CDS	210				hypothetical protein
MGDGBLCM_00257	CDS	1041	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
MGDGBLCM_00258	CDS	738	glpG	3.4.21.105		Rhomboid protease GlpG
MGDGBLCM_00259	CDS	3261				hypothetical protein
MGDGBLCM_00260	CDS	1236	entS_2			Enterobactin exporter EntS
MGDGBLCM_00261	CDS	714				hypothetical protein
MGDGBLCM_00262	CDS	204				hypothetical protein
MGDGBLCM_00263	CDS	1656	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
MGDGBLCM_00264	CDS	486				hypothetical protein
MGDGBLCM_00265	CDS	801	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
MGDGBLCM_00266	CDS	1146	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MGDGBLCM_00267	CDS	525				hypothetical protein
MGDGBLCM_00268	CDS	963				hypothetical protein
MGDGBLCM_00269	CDS	1314				hypothetical protein
MGDGBLCM_00270	CDS	1191				hypothetical protein
MGDGBLCM_00271	CDS	825				hypothetical protein
MGDGBLCM_00272	CDS	1302	pchA	1.2.1.96		4-hydroxybenzaldehyde dehydrogenase (NADP(+))
MGDGBLCM_00273	CDS	510	tsaD1	1.1.1.257		4-(hydroxymethyl)benzenesulfonate dehydrogenase TsaD1
MGDGBLCM_00274	CDS	255				hypothetical protein
MGDGBLCM_00275	CDS	384	rplQ		COG0203	50S ribosomal protein L17
MGDGBLCM_00276	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
MGDGBLCM_00277	CDS	621	rpsD		COG0522	30S ribosomal protein S4
MGDGBLCM_00278	CDS	399	rpsK			30S ribosomal protein S11
MGDGBLCM_00279	CDS	216	rpsM		COG0099	30S ribosomal protein S13
MGDGBLCM_00280	CDS	339	yciH		COG0023	putative protein YciH
MGDGBLCM_00281	CDS	1488	ppx	3.6.1.11	COG0248	Exopolyphosphatase
MGDGBLCM_00282	CDS	678				hypothetical protein
MGDGBLCM_00283	CDS	1536	mmpL3		COG2409	Trehalose monomycolate exporter MmpL3
MGDGBLCM_00284	CDS	195				hypothetical protein
MGDGBLCM_00285	CDS	1911	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
MGDGBLCM_00286	CDS	213				hypothetical protein
MGDGBLCM_00287	CDS	732				hypothetical protein
MGDGBLCM_00288	CDS	156				hypothetical protein
MGDGBLCM_00289	CDS	711				hypothetical protein
MGDGBLCM_00290	CDS	1029				hypothetical protein
MGDGBLCM_00291	CDS	792				hypothetical protein
MGDGBLCM_00292	CDS	366				hypothetical protein
MGDGBLCM_00293	CDS	552	def	3.5.1.88	COG0242	Peptide deformylase
MGDGBLCM_00294	CDS	912	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
MGDGBLCM_00295	CDS	864				hypothetical protein
MGDGBLCM_00296	CDS	399				hypothetical protein
MGDGBLCM_00297	CDS	276				hypothetical protein
MGDGBLCM_00298	CDS	390				hypothetical protein
MGDGBLCM_00299	CDS	534				hypothetical protein
MGDGBLCM_00300	CDS	480				hypothetical protein
MGDGBLCM_00301	CDS	306				hypothetical protein
MGDGBLCM_00302	CDS	1011		3.1.3.11	COG1494	D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase
MGDGBLCM_00303	CDS	657	tal	2.2.1.2	COG0176	putative transaldolase
MGDGBLCM_00304	CDS	288				hypothetical protein
MGDGBLCM_00305	CDS	666				hypothetical protein
MGDGBLCM_00306	CDS	1050	hrcA		COG1420	Heat-inducible transcription repressor HrcA
MGDGBLCM_00307	CDS	1029	hemW		COG0635	Heme chaperone HemW
MGDGBLCM_00308	CDS	1659	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
MGDGBLCM_00309	CDS	366				hypothetical protein
MGDGBLCM_00310	CDS	237				hypothetical protein
MGDGBLCM_00311	CDS	285				hypothetical protein
MGDGBLCM_00312	CDS	231				hypothetical protein
MGDGBLCM_00313	CDS	597				hypothetical protein
MGDGBLCM_00314	CDS	969	trxB	1.8.1.9	COG0492	Thioredoxin reductase
MGDGBLCM_00315	CDS	318	trxA			Thioredoxin 1
MGDGBLCM_00316	CDS	1542	tig	5.2.1.8		Trigger factor
MGDGBLCM_00317	CDS	1296	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
