locus_tag	ftype	length_bp	gene	EC_number	COG	product
AEFHFPBJ_00028	CDS	153				hypothetical protein
AEFHFPBJ_00029	CDS	651	polA	2.7.7.7	COG0258	DNA polymerase I
AEFHFPBJ_00030	CDS	1461	rpsA		COG0539	30S ribosomal protein S1
AEFHFPBJ_00031	CDS	594	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
AEFHFPBJ_00032	CDS	357				hypothetical protein
AEFHFPBJ_00033	CDS	576				hypothetical protein
AEFHFPBJ_00034	CDS	1251	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
AEFHFPBJ_00035	CDS	141				hypothetical protein
AEFHFPBJ_00036	CDS	603	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
AEFHFPBJ_00037	CDS	444	rsfS			Ribosomal silencing factor RsfS
AEFHFPBJ_00038	CDS	264				hypothetical protein
AEFHFPBJ_00039	CDS	705				hypothetical protein
AEFHFPBJ_00040	CDS	1971	oatA	2.3.1.-		O-acetyltransferase OatA
AEFHFPBJ_00041	CDS	1350	ccr	1.3.1.86		Crotonyl-CoA reductase
AEFHFPBJ_00042	CDS	210				hypothetical protein
AEFHFPBJ_00043	CDS	423	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
AEFHFPBJ_00044	CDS	1152		2.3.1.9	COG0183	putative acetyl-CoA acetyltransferase
AEFHFPBJ_00045	CDS	1293				hypothetical protein
AEFHFPBJ_00046	CDS	642	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
AEFHFPBJ_00047	CDS	1056				hypothetical protein
AEFHFPBJ_00048	CDS	228				hypothetical protein
AEFHFPBJ_00049	CDS	1047	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
AEFHFPBJ_00050	CDS	834		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
AEFHFPBJ_00051	CDS	522				hypothetical protein
AEFHFPBJ_00052	CDS	1665	nrdJ	1.17.4.1	COG0209	Vitamin B12-dependent ribonucleotide reductase
AEFHFPBJ_00053	CDS	639	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AEFHFPBJ_00054	CDS	402	nudC	3.6.1.22		NADH pyrophosphatase
AEFHFPBJ_00055	CDS	372				hypothetical protein
AEFHFPBJ_00056	CDS	756	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
AEFHFPBJ_00057	CDS	648	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
AEFHFPBJ_00058	CDS	372	rpsM		COG0099	30S ribosomal protein S13
AEFHFPBJ_00059	CDS	222	infA		COG0361	Translation initiation factor IF-1
AEFHFPBJ_00060	CDS	900				hypothetical protein
AEFHFPBJ_00061	CDS	783	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
AEFHFPBJ_00062	CDS	567	adk	2.7.4.3	COG0563	Adenylate kinase
AEFHFPBJ_00063	CDS	1254				hypothetical protein
AEFHFPBJ_00064	CDS	966				hypothetical protein
AEFHFPBJ_00065	CDS	1272				hypothetical protein
AEFHFPBJ_00066	CDS	1563				hypothetical protein
AEFHFPBJ_00067	CDS	879	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
AEFHFPBJ_00068	CDS	576	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
AEFHFPBJ_00069	CDS	957	mdh	1.1.1.37		Malate dehydrogenase
AEFHFPBJ_00070	CDS	1215	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
AEFHFPBJ_00071	CDS	954	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
AEFHFPBJ_00072	CDS	1320				hypothetical protein
AEFHFPBJ_00073	CDS	1014	dppB		COG0601	Dipeptide transport system permease protein DppB
AEFHFPBJ_00074	CDS	477				hypothetical protein
AEFHFPBJ_00075	CDS	936	Hgd_1	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
AEFHFPBJ_00076	CDS	1086		3.7.1.19		2,6-dihydropseudooxynicotine hydrolase
AEFHFPBJ_00077	CDS	924				hypothetical protein
AEFHFPBJ_00078	CDS	249	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
AEFHFPBJ_00079	CDS	1035	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
AEFHFPBJ_00080	CDS	1221	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
AEFHFPBJ_00081	CDS	897	argB	2.7.2.8	COG0548	Acetylglutamate kinase
AEFHFPBJ_00082	CDS	789				hypothetical protein
AEFHFPBJ_00083	CDS	588				hypothetical protein
AEFHFPBJ_00084	CDS	330				hypothetical protein
AEFHFPBJ_00085	CDS	1338	glnA2	6.3.1.2	COG0174	Glutamine synthetase
AEFHFPBJ_00086	CDS	1764	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
AEFHFPBJ_00087	CDS	996	mdtD			Putative multidrug resistance protein MdtD
AEFHFPBJ_00088	CDS	294				hypothetical protein
AEFHFPBJ_00089	CDS	501				hypothetical protein
AEFHFPBJ_00090	CDS	936	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
AEFHFPBJ_00091	CDS	369				hypothetical protein
AEFHFPBJ_00092	CDS	216				hypothetical protein
AEFHFPBJ_00093	CDS	1080			COG0628	Putative transport protein
AEFHFPBJ_00094	CDS	966				hypothetical protein
AEFHFPBJ_00095	CDS	603				hypothetical protein
AEFHFPBJ_00096	CDS	552				hypothetical protein
AEFHFPBJ_00097	CDS	405				hypothetical protein
AEFHFPBJ_00098	CDS	177				hypothetical protein
AEFHFPBJ_00099	CDS	270				hypothetical protein
AEFHFPBJ_00100	CDS	357	uvrB		COG0556	UvrABC system protein B
AEFHFPBJ_00101	CDS	1005			COG0861	putative membrane protein
AEFHFPBJ_00102	CDS	888				hypothetical protein
AEFHFPBJ_00103	CDS	321				hypothetical protein
AEFHFPBJ_00104	CDS	564	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
AEFHFPBJ_00105	CDS	2892	uvrA		COG0178	UvrABC system protein A
AEFHFPBJ_00106	CDS	531	petC	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
AEFHFPBJ_00107	CDS	1926	uvrC		COG0322	UvrABC system protein C
AEFHFPBJ_00108	CDS	864			COG1660	Nucleotide-binding protein
AEFHFPBJ_00109	CDS	117				hypothetical protein
AEFHFPBJ_00110	CDS	594				hypothetical protein
AEFHFPBJ_00111	CDS	711				hypothetical protein
AEFHFPBJ_00112	CDS	213				hypothetical protein
AEFHFPBJ_00113	CDS	360				hypothetical protein
AEFHFPBJ_00114	CDS	969	deoR		COG2390	Deoxyribonucleoside regulator
AEFHFPBJ_00115	CDS	879	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
AEFHFPBJ_00116	CDS	852	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
AEFHFPBJ_00117	CDS	1347	xylB	2.7.1.17		Xylulose kinase
AEFHFPBJ_00118	CDS	2265				hypothetical protein
AEFHFPBJ_00119	CDS	501	mutT4	3.6.1.-	COG0494	Putative mutator protein MutT4
AEFHFPBJ_00120	CDS	969		5.4.99.-	COG0564	putative RNA pseudouridine synthase
AEFHFPBJ_00121	CDS	3537	dnaE1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
AEFHFPBJ_00122	CDS	567				hypothetical protein
AEFHFPBJ_00123	CDS	519	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
AEFHFPBJ_00124	CDS	744	lon	3.4.21.53		Lon protease
AEFHFPBJ_00125	CDS	1254	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
AEFHFPBJ_00126	CDS	1134	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
AEFHFPBJ_00127	CDS	597	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
AEFHFPBJ_00128	CDS	651	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
AEFHFPBJ_00129	CDS	522				hypothetical protein
AEFHFPBJ_00130	CDS	279				hypothetical protein
AEFHFPBJ_00131	CDS	441	rplO		COG0200	50S ribosomal protein L15
AEFHFPBJ_00132	CDS	183	rpmD		COG1841	50S ribosomal protein L30
AEFHFPBJ_00133	CDS	585	rpsE		COG0098	30S ribosomal protein S5
AEFHFPBJ_00134	CDS	246	rplR_1		COG0256	50S ribosomal protein L18
AEFHFPBJ_00135	CDS	507				hypothetical protein
AEFHFPBJ_00136	CDS	861	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
AEFHFPBJ_00137	CDS	1146				hypothetical protein
AEFHFPBJ_00138	CDS	1536				hypothetical protein
AEFHFPBJ_00139	CDS	2235	uvrD1	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
AEFHFPBJ_00140	CDS	1377		1.1.1.38		NAD-dependent malic enzyme
AEFHFPBJ_00141	CDS	609	arsH	1.6.5.2		NADPH-dependent quinone reductase ArsH
AEFHFPBJ_00142	CDS	417		5.4.99.-		Pivalyl-CoA mutase small subunit
AEFHFPBJ_00143	CDS	1188	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
AEFHFPBJ_00144	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
AEFHFPBJ_00145	CDS	759				hypothetical protein
AEFHFPBJ_00146	CDS	1308				hypothetical protein
AEFHFPBJ_00147	CDS	699				hypothetical protein
AEFHFPBJ_00148	CDS	591	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
AEFHFPBJ_00149	CDS	234				hypothetical protein
AEFHFPBJ_00150	CDS	1161				hypothetical protein
AEFHFPBJ_00151	CDS	996	yedA			putative inner membrane transporter YedA
AEFHFPBJ_00152	CDS	900	pat	2.6.1.-	COG0079	Putative phenylalanine aminotransferase
AEFHFPBJ_00153	CDS	360				hypothetical protein
AEFHFPBJ_00154	CDS	327				hypothetical protein
AEFHFPBJ_00155	CDS	402				hypothetical protein
AEFHFPBJ_00156	CDS	978		3.1.3.21	COG0647	D,L-glycerol 3-phosphate phosphatase
AEFHFPBJ_00157	CDS	516				hypothetical protein
AEFHFPBJ_00158	CDS	993	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
AEFHFPBJ_00159	CDS	444	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
AEFHFPBJ_00160	CDS	1077	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
AEFHFPBJ_00161	CDS	900				hypothetical protein
AEFHFPBJ_00162	tRNA	86				tRNA-Tyr(gta)
AEFHFPBJ_00163	CDS	384	gph	3.1.3.18		Phosphoglycolate phosphatase
AEFHFPBJ_00164	CDS	573				hypothetical protein
AEFHFPBJ_00165	CDS	717	cmk	2.7.4.25	COG0283	Cytidylate kinase
AEFHFPBJ_00166	CDS	1089				hypothetical protein
AEFHFPBJ_00167	CDS	147	aroH_1	5.4.99.5	COG4401	Chorismate mutase AroH
AEFHFPBJ_00168	CDS	549				hypothetical protein
AEFHFPBJ_00169	CDS	669	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
AEFHFPBJ_00170	CDS	327				hypothetical protein
AEFHFPBJ_00171	CDS	1038	ccrA2	1.3.1.86	COG0604	Crotonyl-CoA reductase
AEFHFPBJ_00172	CDS	402				hypothetical protein
AEFHFPBJ_00173	CDS	639	rnhB	3.1.26.4	COG0164	Ribonuclease HII
AEFHFPBJ_00174	CDS	702	lepB_1	3.4.21.89	COG0681	Signal peptidase I
AEFHFPBJ_00175	CDS	660	lepB_2	3.4.21.89	COG0681	Signal peptidase I
AEFHFPBJ_00176	CDS	555				hypothetical protein
AEFHFPBJ_00177	CDS	708	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
AEFHFPBJ_00178	CDS	345	rimM		COG0806	Ribosome maturation factor RimM
AEFHFPBJ_00179	CDS	879	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
AEFHFPBJ_00180	CDS	1317	aroH_2	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
AEFHFPBJ_00181	CDS	372				hypothetical protein
AEFHFPBJ_00182	CDS	1203		1.5.1.43		Carboxynorspermidine synthase
AEFHFPBJ_00183	CDS	1344	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase
AEFHFPBJ_00184	CDS	504		1.1.1.407	COG1063	D-altritol 5-dehydrogenase
AEFHFPBJ_00185	CDS	2328	topA	5.6.2.1	COG0550	DNA topoisomerase 1
AEFHFPBJ_00186	CDS	297				hypothetical protein
AEFHFPBJ_00187	CDS	429				hypothetical protein
AEFHFPBJ_00188	CDS	363				hypothetical protein
AEFHFPBJ_00189	CDS	276				hypothetical protein
AEFHFPBJ_00190	CDS	255				hypothetical protein
AEFHFPBJ_00191	CDS	228				hypothetical protein
AEFHFPBJ_00192	CDS	255				hypothetical protein
AEFHFPBJ_00193	CDS	636	gyrA	5.6.2.2		DNA gyrase subunit A
AEFHFPBJ_00194	CDS	942				hypothetical protein
AEFHFPBJ_00195	CDS	543				hypothetical protein
AEFHFPBJ_00196	CDS	1311	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
AEFHFPBJ_00197	CDS	501				hypothetical protein
AEFHFPBJ_00198	CDS	939				hypothetical protein
AEFHFPBJ_00199	CDS	1305				hypothetical protein
AEFHFPBJ_00200	CDS	624				hypothetical protein
AEFHFPBJ_00201	CDS	762				hypothetical protein
AEFHFPBJ_00202	CDS	195				hypothetical protein
AEFHFPBJ_00203	CDS	804				hypothetical protein
AEFHFPBJ_00204	CDS	348				hypothetical protein
AEFHFPBJ_00205	CDS	393				hypothetical protein
AEFHFPBJ_00206	CDS	333				hypothetical protein
AEFHFPBJ_00207	CDS	237				hypothetical protein
AEFHFPBJ_00208	CDS	1686	rnj	3.1.-.-	COG0595	Ribonuclease J
AEFHFPBJ_00209	CDS	255	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
AEFHFPBJ_00210	CDS	273				hypothetical protein
AEFHFPBJ_00211	CDS	876	serB1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB1
AEFHFPBJ_00212	CDS	837			COG0204	putative protein
AEFHFPBJ_00213	CDS	615				hypothetical protein
AEFHFPBJ_00214	CDS	198				hypothetical protein
AEFHFPBJ_00215	CDS	924	aes	3.1.1.-		Acetyl esterase
AEFHFPBJ_00216	CDS	471				hypothetical protein
AEFHFPBJ_00217	CDS	405				hypothetical protein
AEFHFPBJ_00218	CDS	846	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
AEFHFPBJ_00219	CDS	306				hypothetical protein
AEFHFPBJ_00220	CDS	948	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
AEFHFPBJ_00221	CDS	795				hypothetical protein
AEFHFPBJ_00222	CDS	372				hypothetical protein
AEFHFPBJ_00223	CDS	1425	glnA1	6.3.1.2	COG0174	Glutamine synthetase
AEFHFPBJ_00224	CDS	1023	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
AEFHFPBJ_00225	CDS	429	rplK		COG0080	50S ribosomal protein L11
AEFHFPBJ_00226	CDS	948	nusG			Transcription termination/antitermination protein NusG
AEFHFPBJ_00227	CDS	246	secE			Protein translocase subunit SecE
AEFHFPBJ_00228	tRNA	74				tRNA-Trp(cca)
AEFHFPBJ_00229	CDS	1206	aspC1	2.6.1.1	COG0436	Aspartate aminotransferase
AEFHFPBJ_00230	CDS	720	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
AEFHFPBJ_00231	CDS	1743	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
AEFHFPBJ_00232	CDS	525	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
AEFHFPBJ_00233	CDS	276				hypothetical protein
AEFHFPBJ_00234	CDS	549				hypothetical protein
AEFHFPBJ_00235	CDS	714	mtrA		COG0745	DNA-binding response regulator MtrA
AEFHFPBJ_00236	CDS	654				hypothetical protein
AEFHFPBJ_00237	CDS	252				hypothetical protein
AEFHFPBJ_00238	CDS	204				hypothetical protein
AEFHFPBJ_00239	CDS	1254	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
AEFHFPBJ_00240	CDS	1083	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
AEFHFPBJ_00241	CDS	792	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
AEFHFPBJ_00242	CDS	1542	ffh		COG0541	Signal recognition particle protein
AEFHFPBJ_00243	CDS	597				hypothetical protein
AEFHFPBJ_00244	CDS	240				hypothetical protein
AEFHFPBJ_00245	CDS	234				hypothetical protein
AEFHFPBJ_00246	CDS	2322				hypothetical protein
AEFHFPBJ_00247	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
AEFHFPBJ_00248	CDS	1068	thrC	4.2.3.1	COG0498	Threonine synthase
AEFHFPBJ_00249	CDS	957	thrB	2.7.1.39	COG0083	Homoserine kinase
AEFHFPBJ_00250	CDS	1632	rho	3.6.4.-		Transcription termination factor Rho
AEFHFPBJ_00251	CDS	225	rpmE		COG0254	50S ribosomal protein L31
AEFHFPBJ_00252	CDS	1086	prfA		COG0216	Peptide chain release factor 1
AEFHFPBJ_00253	CDS	666	argH	4.3.2.1	COG0165	Argininosuccinate lyase
AEFHFPBJ_00254	CDS	360				hypothetical protein
AEFHFPBJ_00255	CDS	621				hypothetical protein
AEFHFPBJ_00256	CDS	1332	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
AEFHFPBJ_00257	rRNA	937				16S ribosomal RNA (partial)
AEFHFPBJ_00258	CDS	675	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
AEFHFPBJ_00259	CDS	1641				hypothetical protein
AEFHFPBJ_00260	CDS	564				hypothetical protein
AEFHFPBJ_00261	CDS	747	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
AEFHFPBJ_00262	CDS	729				hypothetical protein
AEFHFPBJ_00263	CDS	1539	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
AEFHFPBJ_00264	CDS	1005	araH		COG1172	L-arabinose transport system permease protein AraH
AEFHFPBJ_00265	CDS	1026	rbsC		COG1172	Ribose import permease protein RbsC
AEFHFPBJ_00266	CDS	1116				hypothetical protein
AEFHFPBJ_00267	CDS	1311	dddP	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
AEFHFPBJ_00268	CDS	666	mcbR		COG1802	HTH-type transcriptional regulator McbR
AEFHFPBJ_00269	CDS	840				hypothetical protein
AEFHFPBJ_00270	CDS	795	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AEFHFPBJ_00271	CDS	1566			COG1233	putative protein
AEFHFPBJ_00272	CDS	519	aroK	2.7.1.71	COG0703	Shikimate kinase
AEFHFPBJ_00273	CDS	1176	aroC	4.2.3.5	COG0082	Chorismate synthase
AEFHFPBJ_00274	CDS	492				hypothetical protein
AEFHFPBJ_00275	CDS	843	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
AEFHFPBJ_00276	CDS	1107	mltG	4.2.2.-		Endolytic murein transglycosylase
AEFHFPBJ_00277	CDS	441		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
AEFHFPBJ_00278	CDS	822	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
AEFHFPBJ_00279	CDS	687	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
AEFHFPBJ_00280	CDS	291				hypothetical protein
AEFHFPBJ_00281	CDS	375	rpsL			30S ribosomal protein S12
AEFHFPBJ_00282	CDS	471	rpsG		COG0049	30S ribosomal protein S7
AEFHFPBJ_00283	CDS	2100	fusA		COG0480	Elongation factor G
AEFHFPBJ_00284	CDS	1197	tuf		COG0050	Elongation factor Tu
AEFHFPBJ_00285	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
AEFHFPBJ_00286	CDS	663	rplC		COG0087	50S ribosomal protein L3
AEFHFPBJ_00287	CDS	675	rplD		COG0088	50S ribosomal protein L4
AEFHFPBJ_00288	CDS	300	rplW		COG0089	50S ribosomal protein L23
AEFHFPBJ_00289	CDS	837	rplB			50S ribosomal protein L2
AEFHFPBJ_00290	CDS	282	rpsS		COG0185	30S ribosomal protein S19
AEFHFPBJ_00291	CDS	648				hypothetical protein
AEFHFPBJ_00292	CDS	828	rpsC		COG0092	30S ribosomal protein S3
AEFHFPBJ_00293	CDS	423	rplP		COG0197	50S ribosomal protein L16
AEFHFPBJ_00294	CDS	261				hypothetical protein
AEFHFPBJ_00295	CDS	273	rpsQ		COG0186	30S ribosomal protein S17
AEFHFPBJ_00296	CDS	369	rplN		COG0093	50S ribosomal protein L14
AEFHFPBJ_00297	CDS	363	rplX		COG0198	50S ribosomal protein L24
AEFHFPBJ_00298	CDS	558	rplE		COG0094	50S ribosomal protein L5
AEFHFPBJ_00299	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
AEFHFPBJ_00300	CDS	399	rpsH		COG0096	30S ribosomal protein S8
AEFHFPBJ_00301	CDS	537	rplF		COG0097	50S ribosomal protein L6
AEFHFPBJ_00302	CDS	390	rplR_2		COG0256	50S ribosomal protein L18
AEFHFPBJ_00303	CDS	423	barS1	1.1.1.413		A-factor type gamma-butyrolactone 1'-reductase (1S-forming)
AEFHFPBJ_00304	CDS	1443	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
AEFHFPBJ_00305	CDS	666				hypothetical protein
AEFHFPBJ_00306	CDS	2019	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
AEFHFPBJ_00307	CDS	2205				hypothetical protein
AEFHFPBJ_00308	CDS	705				hypothetical protein
AEFHFPBJ_00309	CDS	1140	amiE	3.5.1.28		N-acetylmuramyl-L-alanine amidase
AEFHFPBJ_00310	CDS	291	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
AEFHFPBJ_00311	CDS	207				hypothetical protein
AEFHFPBJ_00312	CDS	456				hypothetical protein
AEFHFPBJ_00313	CDS	1029	apsD	1.1.1.-		D-apiose dehydrogenase
AEFHFPBJ_00314	CDS	858	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
AEFHFPBJ_00315	CDS	939				hypothetical protein
AEFHFPBJ_00316	CDS	1077	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
AEFHFPBJ_00317	CDS	1527	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
AEFHFPBJ_00318	CDS	1101	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
AEFHFPBJ_00319	CDS	219				hypothetical protein
AEFHFPBJ_00320	CDS	1101	vdh	1.4.1.23		Valine dehydrogenase
AEFHFPBJ_00321	CDS	960				hypothetical protein
AEFHFPBJ_00322	CDS	1020	hrcA		COG1420	Heat-inducible transcription repressor HrcA
AEFHFPBJ_00323	CDS	342				hypothetical protein
AEFHFPBJ_00324	CDS	567	pbpB		COG0768	Penicillin-binding protein PbpB
AEFHFPBJ_00325	CDS	1518	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
AEFHFPBJ_00326	CDS	1419	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
AEFHFPBJ_00327	CDS	1068	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
AEFHFPBJ_00328	CDS	1428	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
AEFHFPBJ_00329	CDS	1227	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
AEFHFPBJ_00330	CDS	1080	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
AEFHFPBJ_00331	CDS	1395	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
AEFHFPBJ_00332	CDS	372				hypothetical protein
AEFHFPBJ_00333	CDS	477				hypothetical protein
AEFHFPBJ_00334	CDS	2529	dmg	1.5.3.10		Dimethylglycine oxidase
AEFHFPBJ_00335	CDS	651	rspR		COG1802	HTH-type transcriptional repressor RspR
AEFHFPBJ_00336	CDS	207				hypothetical protein
AEFHFPBJ_00337	CDS	438				hypothetical protein
AEFHFPBJ_00338	CDS	1113	mshC	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
AEFHFPBJ_00339	CDS	138				hypothetical protein
AEFHFPBJ_00340	CDS	873	gcvP	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
AEFHFPBJ_00341	CDS	507				hypothetical protein
AEFHFPBJ_00342	CDS	1437	argG	6.3.4.5		Argininosuccinate synthase
AEFHFPBJ_00343	CDS	288				hypothetical protein
AEFHFPBJ_00344	CDS	360	rbpA_1			RNA polymerase-binding protein RbpA
