locus_tag	ftype	length_bp	gene	EC_number	COG	product
MLMPLGAI_00243	CDS	2004	gcvP_1	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
MLMPLGAI_00244	CDS	984	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
MLMPLGAI_00245	CDS	1488	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
MLMPLGAI_00246	CDS	768	coaX_1	2.7.1.33	COG1521	Type III pantothenate kinase
MLMPLGAI_00247	CDS	828	panC	6.3.2.1	COG0414	Pantothenate synthetase
MLMPLGAI_00248	CDS	474	folK_1	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MLMPLGAI_00249	CDS	372	folB_2	4.1.2.25	COG1539	Dihydroneopterin aldolase
MLMPLGAI_00250	CDS	471				hypothetical protein
MLMPLGAI_00251	CDS	744	folP	2.5.1.15	COG0294	Dihydropteroate synthase
MLMPLGAI_00252	CDS	558	folE_1	3.5.4.16		GTP cyclohydrolase 1
MLMPLGAI_00253	CDS	1860	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MLMPLGAI_00254	CDS	513	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
MLMPLGAI_00255	CDS	477				hypothetical protein
MLMPLGAI_00256	CDS	591	trpG_2	4.1.3.27	COG0512	Anthranilate synthase component 2
MLMPLGAI_00257	CDS	1047	trpD_2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
MLMPLGAI_00258	CDS	777	trpC_2	4.1.1.48		Indole-3-glycerol phosphate synthase
MLMPLGAI_00259	CDS	570	aroA_1		COG1605	Protein AroA(G)
MLMPLGAI_00260	CDS	840	tyrC_1	1.3.1.43		Cyclohexadienyl dehydrogenase
MLMPLGAI_00261	CDS	1272	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
MLMPLGAI_00262	CDS	153				hypothetical protein
MLMPLGAI_00263	CDS	795				hypothetical protein
MLMPLGAI_00264	CDS	231				hypothetical protein
MLMPLGAI_00265	CDS	219				hypothetical protein
MLMPLGAI_00266	CDS	648				hypothetical protein
MLMPLGAI_00267	CDS	333				hypothetical protein
MLMPLGAI_00268	CDS	192				hypothetical protein
MLMPLGAI_00269	CDS	909	pqqB		COG1235	Coenzyme PQQ synthesis protein B
MLMPLGAI_00270	CDS	510				hypothetical protein
MLMPLGAI_00271	CDS	927				hypothetical protein
MLMPLGAI_00272	CDS	660	trpS_2	6.1.1.2	COG0180	Tryptophan--tRNA ligase
MLMPLGAI_00273	CDS	858	atpG_1		COG0224	ATP synthase gamma chain
MLMPLGAI_00274	CDS	1518	atpA_1	7.1.2.2	COG0056	ATP synthase subunit alpha
MLMPLGAI_00275	CDS	543	atpD_1			ATP synthase subunit delta
MLMPLGAI_00276	CDS	507	atpF_1			ATP synthase subunit b
MLMPLGAI_00277	CDS	216	atpH_1			ATP synthase subunit c
MLMPLGAI_00278	CDS	663	atpB_1		COG0356	ATP synthase subunit a
MLMPLGAI_00279	CDS	282				hypothetical protein
MLMPLGAI_00280	CDS	825	mscS_1		COG0668	Small-conductance mechanosensitive channel
MLMPLGAI_00281	CDS	750				hypothetical protein
MLMPLGAI_00282	CDS	591				hypothetical protein
MLMPLGAI_00283	CDS	348	trmJ_1	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
MLMPLGAI_00284	tRNA	76				tRNA-Glu(ttc)
MLMPLGAI_00285	CDS	2553				hypothetical protein
MLMPLGAI_00286	CDS	510				hypothetical protein
MLMPLGAI_00287	CDS	1518	betS			Glycine betaine/proline betaine transporter BetS
MLMPLGAI_00288	CDS	951	cpo	1.11.1.10		Non-heme chloroperoxidase
MLMPLGAI_00289	CDS	552				hypothetical protein
MLMPLGAI_00290	CDS	474				hypothetical protein
MLMPLGAI_00291	CDS	666	rbsK_1	2.7.1.15		Ribokinase
MLMPLGAI_00292	CDS	273				hypothetical protein
MLMPLGAI_00293	CDS	1224				hypothetical protein
MLMPLGAI_00294	CDS	900	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
MLMPLGAI_00295	CDS	795	udp_1	2.4.2.3	COG2820	Uridine phosphorylase
MLMPLGAI_00296	CDS	744	udp_2	2.4.2.3	COG2820	Uridine phosphorylase
MLMPLGAI_00297	CDS	192				hypothetical protein
MLMPLGAI_00298	CDS	693				hypothetical protein
MLMPLGAI_00299	CDS	177				hypothetical protein
MLMPLGAI_00300	CDS	1863				hypothetical protein
MLMPLGAI_00301	CDS	906	vldW	1.14.11.52		Validamycin A dioxygenase
MLMPLGAI_00302	CDS	1257	nupX		COG1972	Putative nucleoside permease NupX
MLMPLGAI_00303	CDS	345				hypothetical protein
MLMPLGAI_00304	CDS	1599	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
MLMPLGAI_00305	CDS	1659	ilvD_2	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
MLMPLGAI_00306	CDS	882	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MLMPLGAI_00307	CDS	750	dapB_1	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MLMPLGAI_00308	CDS	1953				hypothetical protein
MLMPLGAI_00309	CDS	384	thiG_1	2.8.1.10	COG2022	Thiazole synthase
MLMPLGAI_00310	CDS	645	trmB_1	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
MLMPLGAI_00311	CDS	1110	hemW_1		COG0635	Heme chaperone HemW
MLMPLGAI_00312	CDS	615		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
MLMPLGAI_00313	CDS	594	metXA_1		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
MLMPLGAI_00314	CDS	1098	metXS_1	2.3.1.46		Homoserine O-succinyltransferase
MLMPLGAI_00315	CDS	531				hypothetical protein
MLMPLGAI_00316	CDS	810	proC	1.5.1.2		Pyrroline-5-carboxylate reductase
MLMPLGAI_00317	CDS	678	yggS		COG0325	Pyridoxal phosphate homeostasis protein
MLMPLGAI_00318	CDS	534				hypothetical protein
MLMPLGAI_00319	CDS	1782	argS_1	6.1.1.19		Arginine--tRNA ligase
MLMPLGAI_00320	CDS	561	efp_1		COG0231	Elongation factor P
MLMPLGAI_00321	CDS	1809				hypothetical protein
MLMPLGAI_00322	CDS	858				hypothetical protein
MLMPLGAI_00323	CDS	792				hypothetical protein
MLMPLGAI_00324	CDS	1398	tolQ_1			Tol-Pal system protein TolQ
MLMPLGAI_00325	CDS	522	tolQ_2			Tol-Pal system protein TolQ
