locus_tag	ftype	length_bp	gene	EC_number	COG	product
MLFOAEML_00035	CDS	408				hypothetical protein
MLFOAEML_00036	CDS	2376	pepN_1	3.4.11.2	COG0308	Aminopeptidase N
MLFOAEML_00037	CDS	423	mcm_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
MLFOAEML_00038	CDS	999	ilvC_1	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
MLFOAEML_00039	CDS	516		2.7.7.1		Nicotinamide-nucleotide adenylyltransferase
MLFOAEML_00040	CDS	921	tuf_1			Elongation factor Tu
MLFOAEML_00041	CDS	753				hypothetical protein
MLFOAEML_00042	CDS	1656	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
MLFOAEML_00043	CDS	1242	ahcY_1	3.3.1.1	COG0499	Adenosylhomocysteinase
MLFOAEML_00044	CDS	303	todB_1		COG2146	Toluene 1,2-dioxygenase system ferredoxin subunit
MLFOAEML_00045	CDS	792	nadE_1	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
MLFOAEML_00046	CDS	1389	cysS_1	6.1.1.16	COG0215	Cysteine--tRNA ligase
MLFOAEML_00047	CDS	315				hypothetical protein
MLFOAEML_00048	CDS	330				hypothetical protein
MLFOAEML_00049	CDS	441				hypothetical protein
MLFOAEML_00050	CDS	288				hypothetical protein
MLFOAEML_00051	CDS	777				hypothetical protein
MLFOAEML_00052	CDS	648				hypothetical protein
MLFOAEML_00053	CDS	282				hypothetical protein
MLFOAEML_00054	CDS	825	mscS_1		COG0668	Small-conductance mechanosensitive channel
MLFOAEML_00055	CDS	750				hypothetical protein
MLFOAEML_00056	CDS	594				hypothetical protein
MLFOAEML_00057	CDS	1776	smc_1		COG1196	Chromosome partition protein Smc
MLFOAEML_00058	CDS	969	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
MLFOAEML_00059	CDS	282				hypothetical protein
MLFOAEML_00060	CDS	1023				hypothetical protein
MLFOAEML_00061	CDS	525				hypothetical protein
MLFOAEML_00062	CDS	1917	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MLFOAEML_00063	CDS	384				hypothetical protein
MLFOAEML_00064	CDS	885				hypothetical protein
MLFOAEML_00065	CDS	828				hypothetical protein
MLFOAEML_00066	CDS	771	yfcA_1		COG0730	putative membrane transporter protein YfcA
MLFOAEML_00067	CDS	642				hypothetical protein
MLFOAEML_00068	CDS	492				hypothetical protein
MLFOAEML_00069	CDS	744				hypothetical protein
MLFOAEML_00070	CDS	357				hypothetical protein
MLFOAEML_00071	CDS	465	mntR_1			HTH-type transcriptional regulator MntR
MLFOAEML_00072	CDS	1836				hypothetical protein
MLFOAEML_00073	CDS	225				hypothetical protein
MLFOAEML_00074	CDS	216				hypothetical protein
MLFOAEML_00075	CDS	1422				hypothetical protein
MLFOAEML_00076	CDS	591	tmung_1	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
MLFOAEML_00077	CDS	558		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
MLFOAEML_00078	CDS	633				hypothetical protein
MLFOAEML_00079	CDS	375				hypothetical protein
MLFOAEML_00080	CDS	294				hypothetical protein
MLFOAEML_00081	CDS	333	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
MLFOAEML_00082	CDS	330	tatC_1		COG0805	Sec-independent protein translocase protein TatC
MLFOAEML_00083	CDS	207	tatA_1			Sec-independent protein translocase protein TatA
MLFOAEML_00084	CDS	429				hypothetical protein
MLFOAEML_00085	CDS	459	ecdB_1	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
MLFOAEML_00086	CDS	144				hypothetical protein
MLFOAEML_00087	CDS	1092				hypothetical protein
MLFOAEML_00088	CDS	201				hypothetical protein
MLFOAEML_00089	CDS	183				hypothetical protein
MLFOAEML_00090	CDS	198				hypothetical protein
MLFOAEML_00091	CDS	765				hypothetical protein
MLFOAEML_00092	CDS	297				hypothetical protein
MLFOAEML_00093	CDS	153				hypothetical protein
MLFOAEML_00094	CDS	183				hypothetical protein
MLFOAEML_00095	CDS	255				hypothetical protein
MLFOAEML_00096	CDS	291				hypothetical protein
MLFOAEML_00097	CDS	606		1.-.-.-	COG5424	putative oxidoreductase CT_610
MLFOAEML_00098	tRNA	74				tRNA-Met(cat)
MLFOAEML_00099	CDS	606	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
MLFOAEML_00100	CDS	1083				hypothetical protein
MLFOAEML_00101	CDS	1107				hypothetical protein
MLFOAEML_00102	CDS	801	trpA_1	4.2.1.20	COG0159	Tryptophan synthase alpha chain
MLFOAEML_00103	CDS	1602	pyrG_1	6.3.4.2		CTP synthase
MLFOAEML_00104	CDS	753	nadK_2	2.7.1.23		NAD kinase
MLFOAEML_00105	CDS	291	scpB_2			Segregation and condensation protein B
MLFOAEML_00106	CDS	384				hypothetical protein
MLFOAEML_00107	CDS	303				hypothetical protein
MLFOAEML_00108	CDS	243				hypothetical protein
MLFOAEML_00109	CDS	963				hypothetical protein
MLFOAEML_00110	CDS	771	sufC_1		COG0396	Vegetative protein 296
MLFOAEML_00111	CDS	678				hypothetical protein
MLFOAEML_00112	CDS	549				hypothetical protein
MLFOAEML_00113	CDS	636	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
MLFOAEML_00114	CDS	1458	glyQS_1	6.1.1.14		Glycine--tRNA ligase
MLFOAEML_00115	CDS	1467				hypothetical protein
MLFOAEML_00116	CDS	1968	rpoC_1	2.7.7.6		DNA-directed RNA polymerase subunit beta'
MLFOAEML_00117	CDS	231				hypothetical protein
MLFOAEML_00118	CDS	300				hypothetical protein
MLFOAEML_00119	CDS	243				hypothetical protein
MLFOAEML_00120	CDS	1263	serS_1	6.1.1.11	COG0172	Serine--tRNA ligase
MLFOAEML_00121	CDS	636				hypothetical protein
MLFOAEML_00122	CDS	417				hypothetical protein
MLFOAEML_00123	CDS	1461				hypothetical protein
MLFOAEML_00124	CDS	1713	ureC_1	3.5.1.5		Urease subunit alpha
MLFOAEML_00125	CDS	642				hypothetical protein
MLFOAEML_00126	CDS	186				hypothetical protein
MLFOAEML_00127	CDS	2040	hppA_1	7.1.3.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
MLFOAEML_00128	CDS	378				hypothetical protein
MLFOAEML_00129	CDS	546	hisF_1	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
MLFOAEML_00130	CDS	330	hisI_1	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
MLFOAEML_00131	CDS	627				hypothetical protein
MLFOAEML_00132	CDS	1242	thrC_1	4.2.3.1	COG0498	Threonine synthase
MLFOAEML_00133	CDS	1332				hypothetical protein
MLFOAEML_00134	CDS	378				hypothetical protein
MLFOAEML_00135	CDS	348				hypothetical protein
MLFOAEML_00136	CDS	207				hypothetical protein
MLFOAEML_00137	CDS	291				hypothetical protein
MLFOAEML_00138	CDS	291				hypothetical protein
MLFOAEML_00139	CDS	567				hypothetical protein
MLFOAEML_00140	CDS	234				hypothetical protein
MLFOAEML_00141	CDS	264				hypothetical protein
MLFOAEML_00142	CDS	834				hypothetical protein
MLFOAEML_00143	CDS	1818	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MLFOAEML_00144	CDS	444				hypothetical protein
MLFOAEML_00145	CDS	1599				hypothetical protein
MLFOAEML_00146	CDS	1320	glyA_1	2.1.2.1	COG0112	Serine hydroxymethyltransferase
MLFOAEML_00147	CDS	255				hypothetical protein
MLFOAEML_00148	CDS	180				hypothetical protein
MLFOAEML_00149	CDS	252				hypothetical protein
MLFOAEML_00150	CDS	816	cysQ_1	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
MLFOAEML_00151	CDS	516	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
MLFOAEML_00152	CDS	102				hypothetical protein
MLFOAEML_00153	CDS	1791	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
MLFOAEML_00154	CDS	180				hypothetical protein
MLFOAEML_00155	CDS	192				hypothetical protein
MLFOAEML_00156	CDS	315				hypothetical protein
MLFOAEML_00157	CDS	444				hypothetical protein
MLFOAEML_00158	CDS	126				hypothetical protein
MLFOAEML_00159	CDS	270				hypothetical protein
MLFOAEML_00160	CDS	519				hypothetical protein
MLFOAEML_00161	CDS	234				hypothetical protein
MLFOAEML_00162	CDS	306				hypothetical protein
MLFOAEML_00163	CDS	654	udgB_1	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
MLFOAEML_00164	CDS	2868	valS_1	6.1.1.9	COG0525	Valine--tRNA ligase
MLFOAEML_00165	CDS	2670	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
MLFOAEML_00166	CDS	588				hypothetical protein
MLFOAEML_00167	CDS	951	neoA_1	1.1.1.329		2-deoxy-scyllo-inosamine dehydrogenase
MLFOAEML_00168	CDS	441				hypothetical protein
MLFOAEML_00169	CDS	1251				hypothetical protein
MLFOAEML_00170	CDS	510				hypothetical protein
MLFOAEML_00171	CDS	297				hypothetical protein
MLFOAEML_00172	CDS	639	pyrH_1	2.7.4.22	COG0528	Uridylate kinase
MLFOAEML_00173	CDS	1236				hypothetical protein
MLFOAEML_00174	CDS	582	tmk_1	2.7.4.9	COG0125	Thymidylate kinase
MLFOAEML_00175	CDS	243				hypothetical protein
MLFOAEML_00176	CDS	123				hypothetical protein
MLFOAEML_00177	CDS	381				hypothetical protein
MLFOAEML_00178	CDS	1545	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
MLFOAEML_00179	CDS	384				hypothetical protein
MLFOAEML_00180	CDS	2415				hypothetical protein
MLFOAEML_00181	CDS	327				hypothetical protein
MLFOAEML_00182	CDS	474				hypothetical protein
MLFOAEML_00183	CDS	435				hypothetical protein
MLFOAEML_00184	CDS	963				hypothetical protein
MLFOAEML_00185	CDS	1911				hypothetical protein
MLFOAEML_00186	CDS	150				hypothetical protein
MLFOAEML_00187	CDS	969	ghrB_1	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
MLFOAEML_00188	CDS	132				hypothetical protein
MLFOAEML_00189	CDS	621				hypothetical protein
MLFOAEML_00190	CDS	714				hypothetical protein
MLFOAEML_00191	CDS	942		2.5.-.-		Deoxyhypusine synthase-like protein
MLFOAEML_00192	CDS	1095	ino1_1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
MLFOAEML_00193	CDS	738				hypothetical protein
MLFOAEML_00194	CDS	111				hypothetical protein
MLFOAEML_00195	CDS	390				hypothetical protein
MLFOAEML_00196	CDS	687				hypothetical protein
MLFOAEML_00197	CDS	495				hypothetical protein
MLFOAEML_00198	CDS	480				hypothetical protein
MLFOAEML_00199	CDS	816	nadK_3	2.7.1.23		NAD kinase
MLFOAEML_00200	CDS	120				hypothetical protein
MLFOAEML_00201	CDS	1485	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
MLFOAEML_00202	CDS	1740	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
MLFOAEML_00203	CDS	1404				hypothetical protein
MLFOAEML_00204	CDS	1362	aspA_2	4.3.1.1	COG1027	Aspartate ammonia-lyase
MLFOAEML_00205	CDS	195				hypothetical protein
MLFOAEML_00206	CDS	714	queE_1	4.3.99.3		7-carboxy-7-deazaguanine synthase
MLFOAEML_00207	CDS	558	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MLFOAEML_00208	CDS	255				hypothetical protein
MLFOAEML_00209	CDS	675	queC_1	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
MLFOAEML_00210	CDS	588	thrB_1	2.7.1.39	COG0083	Homoserine kinase
MLFOAEML_00211	CDS	789	dpnA_1	2.1.1.72		Modification methylase DpnIIB
MLFOAEML_00212	CDS	348	tatA_2			Sec-independent protein translocase protein TatA
MLFOAEML_00213	CDS	315	glnB_1		COG0347	Nitrogen regulatory protein P-II
MLFOAEML_00214	CDS	1155	ycaD_1			putative MFS-type transporter YcaD
MLFOAEML_00215	CDS	693	menG_1	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
MLFOAEML_00216	CDS	1188	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
MLFOAEML_00217	CDS	819	trpA_2	4.2.1.20	COG0159	Tryptophan synthase alpha chain
MLFOAEML_00218	CDS	681				hypothetical protein
MLFOAEML_00219	CDS	843				hypothetical protein
MLFOAEML_00220	CDS	147				hypothetical protein
MLFOAEML_00221	CDS	279	prsA1_1	5.2.1.8	COG0760	Foldase protein PrsA 1
MLFOAEML_00222	CDS	255				hypothetical protein
MLFOAEML_00223	CDS	405				hypothetical protein
MLFOAEML_00224	CDS	279				hypothetical protein
MLFOAEML_00225	CDS	402				hypothetical protein
MLFOAEML_00226	CDS	417				hypothetical protein
MLFOAEML_00227	CDS	669				hypothetical protein
MLFOAEML_00228	CDS	1230	pgk_1	2.7.2.3	COG0126	Phosphoglycerate kinase
MLFOAEML_00229	CDS	345				hypothetical protein
MLFOAEML_00230	CDS	444	sufU_1	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
MLFOAEML_00231	CDS	1245	csd_1	2.8.1.7		putative cysteine desulfurase
MLFOAEML_00232	CDS	708				hypothetical protein
MLFOAEML_00233	CDS	894	RBKS_1	2.7.1.15		Ribokinase
MLFOAEML_00234	CDS	333				hypothetical protein
MLFOAEML_00235	CDS	579				hypothetical protein
MLFOAEML_00236	CDS	378				hypothetical protein
MLFOAEML_00237	CDS	495				hypothetical protein
MLFOAEML_00238	CDS	411				hypothetical protein
MLFOAEML_00239	CDS	111				hypothetical protein
MLFOAEML_00240	CDS	501				hypothetical protein
MLFOAEML_00241	CDS	1161	fadB_1	5.3.3.8		Fatty acid oxidation complex subunit alpha
MLFOAEML_00242	CDS	183				hypothetical protein
MLFOAEML_00243	CDS	285				hypothetical protein
MLFOAEML_00244	CDS	411	hit_1		COG0537	Protein hit
MLFOAEML_00245	CDS	1731				hypothetical protein
MLFOAEML_00246	CDS	180				hypothetical protein
MLFOAEML_00247	CDS	1554	mrpA_1		COG1009	Na(+)/H(+) antiporter subunit A
MLFOAEML_00248	CDS	306	nuoK_1	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
MLFOAEML_00249	CDS	513				hypothetical protein
MLFOAEML_00250	CDS	498	nuoI_1	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
MLFOAEML_00251	CDS	1299	ndhA_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 1, chloroplastic
MLFOAEML_00252	CDS	252				hypothetical protein
MLFOAEML_00253	CDS	294				hypothetical protein
MLFOAEML_00254	CDS	1095	dinB_1	2.7.7.7		DNA polymerase IV
MLFOAEML_00255	CDS	942				hypothetical protein
MLFOAEML_00256	CDS	387				hypothetical protein
MLFOAEML_00257	CDS	492				hypothetical protein
MLFOAEML_00258	CDS	606				hypothetical protein
MLFOAEML_00259	CDS	372				hypothetical protein
MLFOAEML_00260	CDS	552				hypothetical protein
MLFOAEML_00261	CDS	657				hypothetical protein
MLFOAEML_00262	CDS	438				hypothetical protein
MLFOAEML_00263	CDS	1047	atpC_1			V-type ATP synthase subunit C
MLFOAEML_00264	CDS	693				hypothetical protein
MLFOAEML_00265	CDS	1545	amt_1			Ammonia channel
MLFOAEML_00266	CDS	777	ttuD		COG2897	Sulfur carrier protein TtuD
MLFOAEML_00267	CDS	219				hypothetical protein
MLFOAEML_00268	CDS	1662				hypothetical protein
MLFOAEML_00269	CDS	699				hypothetical protein
MLFOAEML_00270	CDS	399				hypothetical protein
MLFOAEML_00271	CDS	840				hypothetical protein
MLFOAEML_00272	CDS	306				hypothetical protein
MLFOAEML_00273	CDS	549				hypothetical protein
MLFOAEML_00274	CDS	312				hypothetical protein
MLFOAEML_00275	CDS	1395	mvaS_1	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
MLFOAEML_00276	CDS	711				hypothetical protein
MLFOAEML_00277	CDS	714				hypothetical protein
MLFOAEML_00278	CDS	1101				hypothetical protein
MLFOAEML_00279	CDS	1053				hypothetical protein
MLFOAEML_00280	CDS	1254				hypothetical protein
MLFOAEML_00281	CDS	1338				hypothetical protein
MLFOAEML_00282	CDS	375				hypothetical protein
MLFOAEML_00283	CDS	318				hypothetical protein
MLFOAEML_00284	CDS	594				hypothetical protein
MLFOAEML_00285	CDS	549				hypothetical protein
MLFOAEML_00286	CDS	201				hypothetical protein
MLFOAEML_00287	CDS	828				hypothetical protein
MLFOAEML_00288	CDS	309				hypothetical protein
MLFOAEML_00289	CDS	1161	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
MLFOAEML_00290	CDS	966		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
MLFOAEML_00291	CDS	669	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
MLFOAEML_00292	CDS	267				hypothetical protein
MLFOAEML_00293	CDS	393				hypothetical protein
MLFOAEML_00294	CDS	1143	purK_1	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
MLFOAEML_00295	CDS	540	purE_1	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
MLFOAEML_00296	CDS	1209	tdcB_1	4.3.1.19	COG1171	L-threonine ammonia-lyase
MLFOAEML_00297	CDS	837				hypothetical protein
MLFOAEML_00298	CDS	123				hypothetical protein
MLFOAEML_00299	CDS	792				hypothetical protein
MLFOAEML_00300	CDS	309				hypothetical protein
MLFOAEML_00301	CDS	387				hypothetical protein
MLFOAEML_00302	CDS	411				hypothetical protein
MLFOAEML_00303	CDS	219				hypothetical protein
MLFOAEML_00304	CDS	240				hypothetical protein
MLFOAEML_00305	CDS	312				hypothetical protein
MLFOAEML_00306	CDS	288				hypothetical protein
MLFOAEML_00307	CDS	420				hypothetical protein
MLFOAEML_00308	CDS	357	mprA			Response regulator MprA
MLFOAEML_00309	CDS	1797				hypothetical protein
MLFOAEML_00310	CDS	1641	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
MLFOAEML_00311	CDS	1548	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
MLFOAEML_00312	CDS	1701	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
MLFOAEML_00313	CDS	357	tcrA_1		COG0745	Transcriptional regulatory protein TcrA
MLFOAEML_00314	tRNA	76				tRNA-Phe(gaa)
MLFOAEML_00315	CDS	537	cobO_1	2.5.1.-	COG2096	Cobalamin adenosyltransferase
MLFOAEML_00316	CDS	534				hypothetical protein
MLFOAEML_00317	CDS	225				hypothetical protein
MLFOAEML_00318	CDS	300				hypothetical protein
MLFOAEML_00319	CDS	348				hypothetical protein
MLFOAEML_00320	CDS	1224				hypothetical protein
MLFOAEML_00321	CDS	567				hypothetical protein
MLFOAEML_00322	CDS	1359	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
MLFOAEML_00323	CDS	1863	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MLFOAEML_00324	CDS	264				hypothetical protein
MLFOAEML_00325	CDS	1404	gatB_1	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
MLFOAEML_00326	CDS	1446	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
MLFOAEML_00327	CDS	267				hypothetical protein
MLFOAEML_00328	CDS	1311	aspS2_1	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
MLFOAEML_00329	CDS	174				hypothetical protein
MLFOAEML_00330	CDS	210				hypothetical protein
MLFOAEML_00331	CDS	1026				hypothetical protein
MLFOAEML_00332	CDS	792	phnE_1		COG3639	Phosphate-import permease protein PhnE
MLFOAEML_00333	CDS	831	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
MLFOAEML_00334	CDS	1089				hypothetical protein
MLFOAEML_00335	CDS	351				hypothetical protein
MLFOAEML_00336	CDS	333				hypothetical protein
MLFOAEML_00337	CDS	726				hypothetical protein
MLFOAEML_00338	CDS	216				hypothetical protein
MLFOAEML_00339	CDS	630				hypothetical protein
MLFOAEML_00340	CDS	645				hypothetical protein
MLFOAEML_00341	CDS	1281				hypothetical protein
MLFOAEML_00342	CDS	405	hit_2		COG0537	Protein hit
MLFOAEML_00343	CDS	600				hypothetical protein
MLFOAEML_00344	CDS	195				hypothetical protein
MLFOAEML_00345	CDS	1596				hypothetical protein
MLFOAEML_00346	CDS	1677	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
MLFOAEML_00347	CDS	555				hypothetical protein
MLFOAEML_00348	CDS	159				hypothetical protein
MLFOAEML_00349	CDS	375				hypothetical protein
MLFOAEML_00350	CDS	1923	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
MLFOAEML_00351	CDS	354	cqsS	2.7.13.3		CAI-1 autoinducer sensor kinase/phosphatase CqsS
MLFOAEML_00352	CDS	327	hisI_2	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
MLFOAEML_00353	CDS	588				hypothetical protein
MLFOAEML_00354	CDS	1221	thrC_2	4.2.3.1	COG0498	Threonine synthase
MLFOAEML_00355	CDS	690				hypothetical protein
MLFOAEML_00356	CDS	297				hypothetical protein
MLFOAEML_00357	CDS	234				hypothetical protein
MLFOAEML_00358	CDS	1320	deaD_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
MLFOAEML_00359	CDS	798				hypothetical protein
MLFOAEML_00360	tRNA	75				tRNA-Thr(tgt)
MLFOAEML_00361	CDS	546				hypothetical protein
MLFOAEML_00362	CDS	774				hypothetical protein
MLFOAEML_00363	CDS	288				hypothetical protein
MLFOAEML_00364	CDS	645				hypothetical protein
MLFOAEML_00365	CDS	435				hypothetical protein
MLFOAEML_00366	CDS	567				hypothetical protein
MLFOAEML_00367	CDS	1752				hypothetical protein
MLFOAEML_00368	CDS	459	petE_3			Plastocyanin
MLFOAEML_00369	tRNA	72				tRNA-Cys(gca)
MLFOAEML_00370	CDS	1071	hflX_1		COG2262	GTPase HflX
MLFOAEML_00371	CDS	1044				hypothetical protein
MLFOAEML_00372	CDS	477				hypothetical protein
MLFOAEML_00373	CDS	348				hypothetical protein
MLFOAEML_00374	CDS	324				hypothetical protein
MLFOAEML_00375	CDS	546				hypothetical protein
MLFOAEML_00376	CDS	774				hypothetical protein
MLFOAEML_00377	CDS	291				hypothetical protein
MLFOAEML_00378	CDS	579				hypothetical protein
MLFOAEML_00379	CDS	435				hypothetical protein
MLFOAEML_00380	CDS	141				hypothetical protein
MLFOAEML_00381	CDS	996	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
MLFOAEML_00382	CDS	1014	hicd_1	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
MLFOAEML_00383	CDS	363				hypothetical protein
MLFOAEML_00384	CDS	246				hypothetical protein
MLFOAEML_00385	CDS	321				hypothetical protein
MLFOAEML_00386	CDS	375				hypothetical protein
MLFOAEML_00387	CDS	1287	aspS2_2	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
MLFOAEML_00388	CDS	519				hypothetical protein
MLFOAEML_00389	CDS	1212	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
MLFOAEML_00390	CDS	234				hypothetical protein
MLFOAEML_00391	CDS	1179				hypothetical protein
MLFOAEML_00392	CDS	981				hypothetical protein
MLFOAEML_00393	CDS	516	nudF_1	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
MLFOAEML_00394	CDS	888				hypothetical protein
MLFOAEML_00395	CDS	1158				hypothetical protein
MLFOAEML_00396	CDS	699	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MLFOAEML_00397	CDS	1296				hypothetical protein
MLFOAEML_00398	CDS	342				hypothetical protein
MLFOAEML_00399	CDS	384				hypothetical protein
MLFOAEML_00400	CDS	1545	ubiB_2	2.7.-.-		protein kinase UbiB
MLFOAEML_00401	CDS	381				hypothetical protein
MLFOAEML_00402	CDS	123				hypothetical protein
MLFOAEML_00403	CDS	582	tmk_2	2.7.4.9	COG0125	Thymidylate kinase
MLFOAEML_00404	CDS	1236				hypothetical protein
MLFOAEML_00405	CDS	639	pyrH_2	2.7.4.22		Uridylate kinase
MLFOAEML_00406	CDS	351				hypothetical protein
MLFOAEML_00407	CDS	555				hypothetical protein
MLFOAEML_00408	CDS	111				hypothetical protein
MLFOAEML_00409	CDS	648				hypothetical protein
MLFOAEML_00410	CDS	237				hypothetical protein
MLFOAEML_00411	CDS	1035	atpC_2			V-type ATP synthase subunit C
MLFOAEML_00412	CDS	666				hypothetical protein
MLFOAEML_00413	CDS	474				hypothetical protein
MLFOAEML_00414	CDS	159				hypothetical protein
MLFOAEML_00415	CDS	1362				hypothetical protein
MLFOAEML_00416	CDS	333				hypothetical protein
MLFOAEML_00417	CDS	747	cmoA_1	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
MLFOAEML_00418	tRNA	77				tRNA-Arg(gcg)
MLFOAEML_00419	CDS	381				hypothetical protein
MLFOAEML_00420	CDS	315				hypothetical protein
MLFOAEML_00421	CDS	525				hypothetical protein
MLFOAEML_00422	CDS	270				hypothetical protein
MLFOAEML_00423	CDS	333				hypothetical protein
MLFOAEML_00424	CDS	450				hypothetical protein
MLFOAEML_00425	CDS	1422				hypothetical protein
