locus_tag	ftype	length_bp	gene	EC_number	COG	product
JPLLNEKE_00206	CDS	759		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
JPLLNEKE_00207	CDS	195				hypothetical protein
JPLLNEKE_00208	CDS	264				hypothetical protein
JPLLNEKE_00209	CDS	435	rlmH	2.1.1.177		Ribosomal RNA large subunit methyltransferase H
JPLLNEKE_00210	CDS	303	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
JPLLNEKE_00211	CDS	426				hypothetical protein
JPLLNEKE_00212	CDS	126				hypothetical protein
JPLLNEKE_00213	CDS	363				hypothetical protein
JPLLNEKE_00214	CDS	162				hypothetical protein
JPLLNEKE_00215	CDS	1782		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
JPLLNEKE_00216	CDS	621				hypothetical protein
JPLLNEKE_00217	CDS	486				hypothetical protein
JPLLNEKE_00218	CDS	936	cnbCa			2-aminophenol 1,6-dioxygenase subunit alpha
JPLLNEKE_00219	CDS	669	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
JPLLNEKE_00220	CDS	348				hypothetical protein
JPLLNEKE_00221	CDS	1011				hypothetical protein
JPLLNEKE_00222	CDS	534	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
JPLLNEKE_00223	CDS	1128	ftsZ			Cell division protein FtsZ
JPLLNEKE_00224	CDS	822				hypothetical protein
JPLLNEKE_00225	CDS	588	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
JPLLNEKE_00226	CDS	705		2.4.2.-	COG2071	Putative glutamine amidotransferase
JPLLNEKE_00227	CDS	744		2.4.2.-	COG2071	Putative glutamine amidotransferase
JPLLNEKE_00228	CDS	390				hypothetical protein
JPLLNEKE_00229	CDS	132				hypothetical protein
JPLLNEKE_00230	CDS	717	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JPLLNEKE_00231	CDS	792	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JPLLNEKE_00232	CDS	3750				hypothetical protein
JPLLNEKE_00233	CDS	3099				hypothetical protein
JPLLNEKE_00234	CDS	1209	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
JPLLNEKE_00235	CDS	636	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
JPLLNEKE_00236	tRNA	77				tRNA-Lys(ctt)
JPLLNEKE_00237	CDS	1356	asnS	6.1.1.22		Asparagine--tRNA ligase
JPLLNEKE_00238	CDS	1212	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JPLLNEKE_00239	tRNA	76				tRNA-Gln(ttg)
JPLLNEKE_00240	CDS	942	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
JPLLNEKE_00241	CDS	750	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
JPLLNEKE_00242	CDS	474				hypothetical protein
JPLLNEKE_00243	CDS	453				hypothetical protein
JPLLNEKE_00244	CDS	1155		2.4.1.11	COG0438	Glycogen synthase
JPLLNEKE_00245	CDS	867				hypothetical protein
JPLLNEKE_00246	CDS	705	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
JPLLNEKE_00247	CDS	3444				hypothetical protein
JPLLNEKE_00248	CDS	996	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JPLLNEKE_00249	CDS	1161	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
JPLLNEKE_00250	CDS	312	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
JPLLNEKE_00251	CDS	1431	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
JPLLNEKE_00252	CDS	990				hypothetical protein
JPLLNEKE_00253	CDS	1107				hypothetical protein
JPLLNEKE_00254	CDS	258				hypothetical protein
JPLLNEKE_00255	CDS	1635				hypothetical protein
JPLLNEKE_00256	CDS	651	mntR_1			HTH-type transcriptional regulator MntR
JPLLNEKE_00257	CDS	1587				hypothetical protein
JPLLNEKE_00258	CDS	435				hypothetical protein
JPLLNEKE_00259	CDS	1251				hypothetical protein
JPLLNEKE_00260	CDS	1779	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JPLLNEKE_00261	CDS	495	grpE		COG0576	Protein GrpE
JPLLNEKE_00262	CDS	1257				hypothetical protein
JPLLNEKE_00263	CDS	654		2.7.7.1		Nicotinamide-nucleotide adenylyltransferase
JPLLNEKE_00264	CDS	633				hypothetical protein
JPLLNEKE_00265	CDS	1179				hypothetical protein
JPLLNEKE_00266	CDS	432				hypothetical protein
JPLLNEKE_00267	CDS	654				hypothetical protein
JPLLNEKE_00268	CDS	1002				hypothetical protein
JPLLNEKE_00269	CDS	285				hypothetical protein
JPLLNEKE_00270	CDS	669				hypothetical protein
JPLLNEKE_00271	CDS	1140				hypothetical protein
JPLLNEKE_00272	CDS	528				hypothetical protein
JPLLNEKE_00273	CDS	750	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
JPLLNEKE_00274	CDS	1653				hypothetical protein
JPLLNEKE_00275	CDS	2082				hypothetical protein
JPLLNEKE_00276	CDS	267				hypothetical protein
JPLLNEKE_00277	CDS	738				hypothetical protein
JPLLNEKE_00278	CDS	1575				hypothetical protein
JPLLNEKE_00279	CDS	219				hypothetical protein
JPLLNEKE_00280	CDS	939	aao	1.4.3.3	COG0665	putative D-amino-acid oxidase
JPLLNEKE_00281	CDS	534	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
JPLLNEKE_00282	CDS	1008	glnII	6.3.1.2	COG0174	Glutamine synthetase
JPLLNEKE_00283	CDS	1251	entS			Enterobactin exporter EntS
JPLLNEKE_00284	CDS	375				hypothetical protein
JPLLNEKE_00285	CDS	1047	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JPLLNEKE_00286	CDS	1731	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JPLLNEKE_00287	CDS	1749				hypothetical protein
JPLLNEKE_00288	CDS	1131	dppB		COG0601	Dipeptide transport system permease protein DppB
JPLLNEKE_00289	CDS	2226				hypothetical protein
JPLLNEKE_00290	tRNA	77				tRNA-Ala(ggc)
JPLLNEKE_00291	CDS	546				hypothetical protein
JPLLNEKE_00292	CDS	726				hypothetical protein
JPLLNEKE_00293	tRNA	77				tRNA-Arg(tct)
JPLLNEKE_00294	CDS	807				hypothetical protein
JPLLNEKE_00295	CDS	1419	trkA		COG0569	Trk system potassium uptake protein TrkA
JPLLNEKE_00296	CDS	1572	trkH		COG0168	Trk system potassium uptake protein TrkH
JPLLNEKE_00297	CDS	459				hypothetical protein
JPLLNEKE_00298	CDS	957				hypothetical protein
JPLLNEKE_00299	CDS	1536				hypothetical protein
JPLLNEKE_00300	CDS	1680				hypothetical protein
JPLLNEKE_00301	CDS	5292	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
JPLLNEKE_00302	CDS	312				hypothetical protein
JPLLNEKE_00303	CDS	951				hypothetical protein
JPLLNEKE_00304	CDS	450				hypothetical protein
JPLLNEKE_00305	CDS	858				hypothetical protein
JPLLNEKE_00306	CDS	867	qcrB		COG1290	Menaquinol-cytochrome c reductase cytochrome b subunit
JPLLNEKE_00307	CDS	2772				hypothetical protein
JPLLNEKE_00308	CDS	333	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
JPLLNEKE_00309	CDS	372				hypothetical protein
JPLLNEKE_00310	CDS	486	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
JPLLNEKE_00311	CDS	1497	asnO	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
JPLLNEKE_00312	CDS	2064	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
JPLLNEKE_00313	CDS	609				hypothetical protein
JPLLNEKE_00314	tRNA	85				tRNA-Leu(tag)
JPLLNEKE_00315	CDS	1017	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
JPLLNEKE_00316	CDS	933				hypothetical protein
JPLLNEKE_00317	CDS	735			COG1136	putative ABC transporter ATP-binding protein
JPLLNEKE_00318	CDS	609				hypothetical protein
JPLLNEKE_00319	CDS	189				hypothetical protein
JPLLNEKE_00320	tRNA	78				tRNA-Glu(ttc)
JPLLNEKE_00321	CDS	609				hypothetical protein
JPLLNEKE_00322	CDS	483				hypothetical protein
JPLLNEKE_00323	CDS	216	tatA			Sec-independent protein translocase protein TatA
JPLLNEKE_00324	CDS	258				hypothetical protein
JPLLNEKE_00325	CDS	675				hypothetical protein
JPLLNEKE_00326	CDS	1635				hypothetical protein
JPLLNEKE_00327	CDS	687	cinA			Putative competence-damage inducible protein
JPLLNEKE_00328	tRNA	76				tRNA-Val(tac)
JPLLNEKE_00329	CDS	1041	pcm	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
JPLLNEKE_00330	CDS	678				hypothetical protein
JPLLNEKE_00331	CDS	363				hypothetical protein
JPLLNEKE_00332	CDS	867				hypothetical protein
JPLLNEKE_00333	CDS	1461	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JPLLNEKE_00334	CDS	252	adk	2.7.4.3	COG0563	Adenylate kinase
JPLLNEKE_00335	CDS	315				hypothetical protein
JPLLNEKE_00336	CDS	270				hypothetical protein
JPLLNEKE_00337	CDS	1608				hypothetical protein
JPLLNEKE_00338	CDS	522				hypothetical protein
JPLLNEKE_00339	CDS	1011	bkdA2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
JPLLNEKE_00340	CDS	1248	bkdA1	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
JPLLNEKE_00341	CDS	489	LIAS	2.8.1.8		Lipoyl synthase, organellar chromatophore
JPLLNEKE_00342	CDS	774				hypothetical protein
JPLLNEKE_00343	CDS	636				hypothetical protein
JPLLNEKE_00344	CDS	570				hypothetical protein
JPLLNEKE_00345	CDS	1476				hypothetical protein
JPLLNEKE_00346	CDS	291				hypothetical protein
JPLLNEKE_00347	CDS	876	pqqB			Coenzyme PQQ synthesis protein B
JPLLNEKE_00348	CDS	435				hypothetical protein
JPLLNEKE_00349	CDS	867	truA	5.4.99.12		tRNA pseudouridine synthase A
JPLLNEKE_00350	CDS	549				hypothetical protein
JPLLNEKE_00351	CDS	819				hypothetical protein
JPLLNEKE_00352	CDS	852	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
JPLLNEKE_00353	CDS	714	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
JPLLNEKE_00354	CDS	459	hldE_1		COG2870	Bifunctional protein HldE
JPLLNEKE_00355	CDS	603	ribC	2.5.1.9	COG0307	Riboflavin synthase
JPLLNEKE_00356	CDS	396	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
JPLLNEKE_00357	CDS	861				hypothetical protein
JPLLNEKE_00358	CDS	915	hsaD	3.7.1.17		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
JPLLNEKE_00359	CDS	2706				hypothetical protein
JPLLNEKE_00360	CDS	1146				hypothetical protein
JPLLNEKE_00361	CDS	1563				hypothetical protein
JPLLNEKE_00362	CDS	1923				hypothetical protein
JPLLNEKE_00363	CDS	720				hypothetical protein
JPLLNEKE_00364	CDS	1029				hypothetical protein
JPLLNEKE_00365	CDS	909				hypothetical protein
JPLLNEKE_00366	CDS	1512	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
JPLLNEKE_00367	CDS	1125				hypothetical protein
JPLLNEKE_00368	CDS	462				hypothetical protein
JPLLNEKE_00369	CDS	2619				hypothetical protein
JPLLNEKE_00370	CDS	279				hypothetical protein
JPLLNEKE_00371	CDS	255				hypothetical protein
JPLLNEKE_00372	CDS	282				hypothetical protein
JPLLNEKE_00373	CDS	1278				hypothetical protein
JPLLNEKE_00374	CDS	600	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
JPLLNEKE_00375	CDS	1101	asd	1.2.1.11		Aspartate-semialdehyde dehydrogenase
JPLLNEKE_00376	CDS	714	pyrH			Uridylate kinase
JPLLNEKE_00377	CDS	1248				hypothetical protein
JPLLNEKE_00378	CDS	423				hypothetical protein
JPLLNEKE_00379	CDS	585				hypothetical protein
JPLLNEKE_00380	CDS	789				hypothetical protein
JPLLNEKE_00381	CDS	744	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
JPLLNEKE_00382	CDS	2232				hypothetical protein
JPLLNEKE_00383	CDS	534				hypothetical protein
JPLLNEKE_00384	CDS	459				hypothetical protein
JPLLNEKE_00385	CDS	615	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
JPLLNEKE_00386	CDS	522				hypothetical protein
JPLLNEKE_00387	CDS	750	nfnB	1.-.-.-	COG0778	Nitroreductase NfnB
JPLLNEKE_00388	CDS	840				hypothetical protein
JPLLNEKE_00389	CDS	801				hypothetical protein
JPLLNEKE_00390	CDS	423				hypothetical protein
