locus_tag	ftype	length_bp	gene	EC_number	COG	product
JENIMKAA_00043	CDS	831				hypothetical protein
JENIMKAA_00044	CDS	489	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin bcp
JENIMKAA_00045	CDS	333				hypothetical protein
JENIMKAA_00046	CDS	648	nth	4.2.99.18	COG0177	Endonuclease III
JENIMKAA_00047	CDS	207				hypothetical protein
JENIMKAA_00048	CDS	1935	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
JENIMKAA_00049	CDS	402				hypothetical protein
JENIMKAA_00050	CDS	282				hypothetical protein
JENIMKAA_00051	CDS	879				hypothetical protein
JENIMKAA_00052	CDS	2064	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
JENIMKAA_00053	CDS	960				hypothetical protein
JENIMKAA_00054	CDS	594				hypothetical protein
JENIMKAA_00055	CDS	261				hypothetical protein
JENIMKAA_00056	CDS	147				hypothetical protein
JENIMKAA_00057	CDS	726	yfcA		COG0730	putative membrane transporter protein YfcA
JENIMKAA_00058	CDS	942	cysK	2.5.1.47		Cysteine synthase
JENIMKAA_00059	CDS	300				hypothetical protein
JENIMKAA_00060	CDS	1110	ribD		COG0117	Riboflavin biosynthesis protein RibD
JENIMKAA_00061	CDS	1032	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
JENIMKAA_00062	CDS	270				hypothetical protein
JENIMKAA_00063	tRNA	86				tRNA-Ser(tga)
JENIMKAA_00064	CDS	366				hypothetical protein
JENIMKAA_00065	CDS	966	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
JENIMKAA_00066	CDS	2313				hypothetical protein
JENIMKAA_00067	CDS	720				hypothetical protein
JENIMKAA_00068	CDS	360				hypothetical protein
JENIMKAA_00069	CDS	510				hypothetical protein
JENIMKAA_00070	CDS	450	decR		COG1522	DNA-binding transcriptional activator DecR
JENIMKAA_00071	CDS	1656	rsmF	2.1.1.178		Ribosomal RNA small subunit methyltransferase F
JENIMKAA_00072	CDS	357				hypothetical protein
JENIMKAA_00073	CDS	198				hypothetical protein
JENIMKAA_00074	CDS	858				hypothetical protein
JENIMKAA_00075	CDS	1173	xerC			Tyrosine recombinase XerC
JENIMKAA_00076	CDS	954	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
JENIMKAA_00077	CDS	2331				hypothetical protein
JENIMKAA_00078	CDS	954				hypothetical protein
JENIMKAA_00079	CDS	567				hypothetical protein
JENIMKAA_00080	CDS	561				hypothetical protein
JENIMKAA_00081	CDS	885	plqA	2.5.1.39		4-hydroxybenzoate solanesyltransferase
JENIMKAA_00082	CDS	2313	uvrB		COG0556	UvrABC system protein B
JENIMKAA_00083	CDS	1059		2.5.-.-		Deoxyhypusine synthase-like protein
JENIMKAA_00084	CDS	249				hypothetical protein
JENIMKAA_00085	CDS	369				hypothetical protein
JENIMKAA_00086	CDS	1641	argD	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
JENIMKAA_00087	CDS	585				hypothetical protein
JENIMKAA_00088	tRNA	75				tRNA-Gly(ccc)
JENIMKAA_00089	CDS	1656	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
JENIMKAA_00090	CDS	2226	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
JENIMKAA_00091	CDS	243				hypothetical protein
JENIMKAA_00092	CDS	1644				hypothetical protein
JENIMKAA_00093	CDS	1254				hypothetical protein
JENIMKAA_00094	CDS	1218				hypothetical protein
JENIMKAA_00095	CDS	279				hypothetical protein
JENIMKAA_00096	CDS	1002	ttuA	2.8.1.-	COG0037	tRNA-5-methyluridine(54) 2-sulfurtransferase
JENIMKAA_00097	CDS	159				hypothetical protein
JENIMKAA_00098	CDS	399				hypothetical protein
JENIMKAA_00099	CDS	468	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
JENIMKAA_00100	CDS	933	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
JENIMKAA_00101	CDS	963	hddA_1	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
JENIMKAA_00102	CDS	2079				hypothetical protein
JENIMKAA_00103	CDS	1719				hypothetical protein
JENIMKAA_00104	CDS	1953	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
JENIMKAA_00105	CDS	909	arcC1	2.7.2.2		Carbamate kinase 1
JENIMKAA_00106	CDS	1161				hypothetical protein
JENIMKAA_00107	CDS	1320				hypothetical protein
JENIMKAA_00108	CDS	291				hypothetical protein
JENIMKAA_00109	CDS	354				hypothetical protein
JENIMKAA_00110	CDS	570				hypothetical protein
JENIMKAA_00111	CDS	873	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
JENIMKAA_00112	CDS	1092				hypothetical protein
JENIMKAA_00113	CDS	288				hypothetical protein
JENIMKAA_00114	CDS	162				hypothetical protein
JENIMKAA_00115	CDS	360				hypothetical protein
JENIMKAA_00116	CDS	294				hypothetical protein
JENIMKAA_00117	CDS	534				hypothetical protein
JENIMKAA_00118	CDS	1341				hypothetical protein
JENIMKAA_00119	CDS	1236	pgk/tpi		COG0126	Bifunctional PGK/TIM
JENIMKAA_00120	tRNA	76				tRNA-Thr(cgt)
JENIMKAA_00121	CDS	564				hypothetical protein
JENIMKAA_00122	CDS	1383	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
JENIMKAA_00123	CDS	378	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
JENIMKAA_00124	CDS	477				Bifunctional NMN adenylyltransferase/Nudix hydrolase
JENIMKAA_00125	CDS	891	uppS	2.5.1.89		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
JENIMKAA_00126	CDS	546				hypothetical protein
JENIMKAA_00127	CDS	1239				hypothetical protein
JENIMKAA_00128	CDS	609	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JENIMKAA_00129	CDS	1287				hypothetical protein
JENIMKAA_00130	CDS	2124				hypothetical protein
JENIMKAA_00131	CDS	1806				hypothetical protein
JENIMKAA_00132	CDS	474				hypothetical protein
JENIMKAA_00133	CDS	1287	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
JENIMKAA_00134	CDS	612				hypothetical protein
JENIMKAA_00135	CDS	195				hypothetical protein
JENIMKAA_00136	CDS	744				hypothetical protein
JENIMKAA_00137	CDS	2787				hypothetical protein
JENIMKAA_00138	CDS	963	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
JENIMKAA_00139	CDS	1209	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
JENIMKAA_00140	CDS	924	sucD	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit alpha
JENIMKAA_00141	CDS	1446	pds	1.3.5.5	COG3349	15-cis-phytoene desaturase
JENIMKAA_00142	CDS	1095				hypothetical protein
JENIMKAA_00143	CDS	1251				hypothetical protein
JENIMKAA_00144	CDS	1779	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JENIMKAA_00145	CDS	579	grpE			Protein GrpE
JENIMKAA_00146	CDS	1290				hypothetical protein
JENIMKAA_00147	CDS	615		2.7.7.1		Nicotinamide-nucleotide adenylyltransferase
JENIMKAA_00148	CDS	339				hypothetical protein
JENIMKAA_00149	CDS	2262				hypothetical protein
JENIMKAA_00150	CDS	1296	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
JENIMKAA_00151	CDS	633	scpB			Segregation and condensation protein B
JENIMKAA_00152	CDS	1011				hypothetical protein
JENIMKAA_00153	CDS	3972	smc		COG1196	Chromosome partition protein Smc
JENIMKAA_00154	CDS	1647	nadB_1	1.4.3.16	COG0029	L-aspartate oxidase
JENIMKAA_00155	CDS	954				hypothetical protein
JENIMKAA_00156	CDS	2451				hypothetical protein
JENIMKAA_00157	CDS	618	ntpD			V-type sodium ATPase subunit D
JENIMKAA_00158	CDS	1380	atpB		COG1156	V-type ATP synthase beta chain
JENIMKAA_00159	CDS	1740	atpA	7.1.2.2	COG1155	V-type ATP synthase alpha chain
JENIMKAA_00160	CDS	300	atpF			V-type ATP synthase subunit F
JENIMKAA_00161	CDS	1041	atpC			V-type ATP synthase subunit C
JENIMKAA_00162	CDS	564	atpE			V-type proton ATPase subunit E
JENIMKAA_00163	CDS	306				hypothetical protein
JENIMKAA_00164	CDS	2019				hypothetical protein
JENIMKAA_00165	CDS	318				hypothetical protein
JENIMKAA_00166	rRNA	2866				23S ribosomal RNA
JENIMKAA_00167	CDS	654				hypothetical protein
JENIMKAA_00168	CDS	1632			COG1055	putative transporter
JENIMKAA_00169	CDS	276				hypothetical protein
JENIMKAA_00170	CDS	327				hypothetical protein
JENIMKAA_00171	CDS	708	adk	2.7.4.3		Adenylate kinase
JENIMKAA_00172	CDS	4788				hypothetical protein
JENIMKAA_00173	CDS	1077				hypothetical protein
JENIMKAA_00174	CDS	1542				hypothetical protein
JENIMKAA_00175	CDS	1707				hypothetical protein
JENIMKAA_00176	CDS	180				hypothetical protein
JENIMKAA_00177	CDS	2835				hypothetical protein
JENIMKAA_00178	CDS	738	rnhB			Ribonuclease HII
JENIMKAA_00179	CDS	1716	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
JENIMKAA_00180	CDS	2001				hypothetical protein
JENIMKAA_00181	CDS	879				hypothetical protein
JENIMKAA_00182	CDS	456				hypothetical protein
JENIMKAA_00183	CDS	1809				hypothetical protein
JENIMKAA_00184	CDS	2145				hypothetical protein
JENIMKAA_00185	CDS	1146	dnaJ_1		COG0484	Chaperone protein DnaJ
JENIMKAA_00186	CDS	918				hypothetical protein
JENIMKAA_00187	CDS	561				hypothetical protein
JENIMKAA_00188	CDS	1095	pcp	3.4.19.3		Pyrrolidone-carboxylate peptidase
JENIMKAA_00189	CDS	162				hypothetical protein
JENIMKAA_00190	CDS	816				hypothetical protein
JENIMKAA_00191	CDS	471				hypothetical protein
JENIMKAA_00192	CDS	5751				hypothetical protein
JENIMKAA_00193	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
JENIMKAA_00194	CDS	2529	malT			HTH-type transcriptional regulator MalT
JENIMKAA_00195	CDS	4245				hypothetical protein
JENIMKAA_00196	CDS	1251				hypothetical protein
JENIMKAA_00197	CDS	9510				hypothetical protein
JENIMKAA_00198	CDS	1254	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JENIMKAA_00199	CDS	687				hypothetical protein
JENIMKAA_00200	CDS	1773				hypothetical protein
JENIMKAA_00201	CDS	1212				hypothetical protein
JENIMKAA_00202	CDS	903				hypothetical protein
JENIMKAA_00203	tRNA	77				tRNA-Met(cat)
JENIMKAA_00204	CDS	1560				hypothetical protein
JENIMKAA_00205	CDS	1656				hypothetical protein
JENIMKAA_00206	CDS	2757				hypothetical protein
JENIMKAA_00207	CDS	4602	clsB	2.7.8.-		Cardiolipin synthase B
JENIMKAA_00208	CDS	1278	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
JENIMKAA_00209	CDS	1056				hypothetical protein
JENIMKAA_00210	CDS	3960				hypothetical protein
JENIMKAA_00211	CDS	1281	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
JENIMKAA_00212	CDS	2274				hypothetical protein
JENIMKAA_00213	CDS	2616				hypothetical protein
JENIMKAA_00214	tRNA	76				tRNA-Asn(gtt)
JENIMKAA_00215	CDS	948	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
JENIMKAA_00216	CDS	474	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JENIMKAA_00217	CDS	714				hypothetical protein
JENIMKAA_00218	CDS	1509	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
JENIMKAA_00219	CDS	1332	gcvPA	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating) subunit 1
JENIMKAA_00220	CDS	846				hypothetical protein
JENIMKAA_00221	CDS	1875				hypothetical protein
JENIMKAA_00222	CDS	1152	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
JENIMKAA_00223	CDS	978				hypothetical protein
JENIMKAA_00224	tRNA	77				tRNA-Ala(tgc)
JENIMKAA_00225	CDS	612				hypothetical protein
JENIMKAA_00226	CDS	1752				hypothetical protein
JENIMKAA_00227	CDS	132				hypothetical protein
JENIMKAA_00228	CDS	1251	accC	6.3.4.14	COG0439	Biotin carboxylase
JENIMKAA_00229	CDS	966	RBKS	2.7.1.15		Ribokinase
JENIMKAA_00230	CDS	1899				hypothetical protein
JENIMKAA_00231	CDS	1062	tuf_1			Elongation factor Tu
JENIMKAA_00232	CDS	477		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
JENIMKAA_00233	CDS	810				hypothetical protein
JENIMKAA_00234	CDS	531				hypothetical protein
JENIMKAA_00235	CDS	894				hypothetical protein
JENIMKAA_00236	CDS	204				hypothetical protein
JENIMKAA_00237	tRNA	75				tRNA-Gly(tcc)
JENIMKAA_00238	CDS	1887	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JENIMKAA_00239	CDS	714				hypothetical protein
JENIMKAA_00240	CDS	330				hypothetical protein
JENIMKAA_00241	CDS	282	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
JENIMKAA_00242	CDS	600	eamB		COG1280	Cysteine/O-acetylserine efflux protein
JENIMKAA_00243	CDS	1701				hypothetical protein
JENIMKAA_00244	CDS	864				hypothetical protein
JENIMKAA_00245	CDS	1179				hypothetical protein
JENIMKAA_00246	tRNA	76				tRNA-Asp(gtc)
JENIMKAA_00247	CDS	585	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
JENIMKAA_00248	CDS	150				hypothetical protein
JENIMKAA_00249	CDS	1140				hypothetical protein
JENIMKAA_00250	tRNA	78				tRNA-Arg(cct)
JENIMKAA_00251	CDS	1464				hypothetical protein
JENIMKAA_00252	CDS	1431	nadB_2	1.4.3.16	COG0029	L-aspartate oxidase
JENIMKAA_00253	CDS	420				hypothetical protein
JENIMKAA_00254	CDS	1491				hypothetical protein
JENIMKAA_00255	CDS	654				hypothetical protein
JENIMKAA_00256	CDS	5097				hypothetical protein
JENIMKAA_00257	CDS	738				hypothetical protein
JENIMKAA_00258	CDS	717				hypothetical protein
JENIMKAA_00259	CDS	1101	TOP6A	5.6.2.2		DNA topoisomerase 6 subunit A
JENIMKAA_00260	CDS	2169	TOP6B	5.6.2.2		DNA topoisomerase 6 subunit B
JENIMKAA_00261	CDS	657				hypothetical protein
JENIMKAA_00262	CDS	1989	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
JENIMKAA_00263	CDS	927				hypothetical protein
JENIMKAA_00264	CDS	1335				hypothetical protein
JENIMKAA_00265	CDS	3651				hypothetical protein
JENIMKAA_00266	CDS	171				hypothetical protein
JENIMKAA_00267	CDS	393	yhfA		COG1765	Protein YhfA
JENIMKAA_00268	CDS	1278	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
JENIMKAA_00269	CDS	1398	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
JENIMKAA_00270	CDS	735				hypothetical protein
JENIMKAA_00271	CDS	129				hypothetical protein
JENIMKAA_00272	CDS	1134	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
JENIMKAA_00273	CDS	2421	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
JENIMKAA_00274	CDS	1803	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
JENIMKAA_00275	CDS	1056	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JENIMKAA_00276	CDS	279				hypothetical protein
JENIMKAA_00277	CDS	417				hypothetical protein
JENIMKAA_00278	CDS	972				hypothetical protein
JENIMKAA_00279	CDS	3411				hypothetical protein
JENIMKAA_00280	CDS	459				hypothetical protein
JENIMKAA_00281	CDS	1038				hypothetical protein
JENIMKAA_00282	CDS	429				hypothetical protein
JENIMKAA_00283	CDS	618	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
JENIMKAA_00284	CDS	753				hypothetical protein
JENIMKAA_00285	CDS	330				hypothetical protein
JENIMKAA_00286	CDS	435	rlmH	2.1.1.177		Ribosomal RNA large subunit methyltransferase H
JENIMKAA_00287	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
JENIMKAA_00288	CDS	7869				hypothetical protein
JENIMKAA_00289	CDS	366				hypothetical protein
JENIMKAA_00290	CDS	489				hypothetical protein
JENIMKAA_00291	CDS	435				hypothetical protein
JENIMKAA_00292	CDS	207				hypothetical protein
JENIMKAA_00293	tRNA	78				tRNA-Pro(ggg)
JENIMKAA_00294	CDS	2136	ligA	6.5.1.2	COG0272	DNA ligase
JENIMKAA_00295	CDS	810				hypothetical protein
JENIMKAA_00296	CDS	1335				hypothetical protein
JENIMKAA_00297	CDS	816	dinG_1	3.1.-.-		3'-5' exonuclease DinG
JENIMKAA_00298	CDS	1167				hypothetical protein
JENIMKAA_00299	CDS	351				hypothetical protein
JENIMKAA_00300	tRNA	77				tRNA-Arg(gcg)
JENIMKAA_00301	CDS	1290				hypothetical protein
JENIMKAA_00302	CDS	417		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
JENIMKAA_00303	CDS	426				hypothetical protein
JENIMKAA_00304	CDS	546				hypothetical protein
JENIMKAA_00305	CDS	651				hypothetical protein
JENIMKAA_00306	CDS	561	nfuA		COG0316	Fe/S biogenesis protein NfuA
JENIMKAA_00307	CDS	915	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
JENIMKAA_00308	CDS	672				hypothetical protein
JENIMKAA_00309	CDS	399				hypothetical protein
JENIMKAA_00310	CDS	939				hypothetical protein
JENIMKAA_00311	CDS	879				hypothetical protein
JENIMKAA_00312	CDS	1131	aspC_1	2.6.1.1		Aspartate aminotransferase
JENIMKAA_00313	CDS	432	speH	4.1.1.50		S-adenosylmethionine decarboxylase proenzyme
JENIMKAA_00314	CDS	1620	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
JENIMKAA_00315	CDS	291				hypothetical protein
JENIMKAA_00316	CDS	1347	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
JENIMKAA_00317	CDS	609	argO		COG1279	Arginine exporter protein ArgO
JENIMKAA_00318	CDS	741	scdA		COG2846	Iron-sulfur cluster repair protein ScdA
JENIMKAA_00319	CDS	324				hypothetical protein
JENIMKAA_00320	CDS	855	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
JENIMKAA_00321	CDS	2031	lon	3.4.21.53		Lon protease
JENIMKAA_00322	CDS	3174				hypothetical protein
JENIMKAA_00323	CDS	837	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
JENIMKAA_00324	CDS	1083	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
JENIMKAA_00325	CDS	1410	aspS2	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
JENIMKAA_00326	CDS	462	petE			Plastocyanin
JENIMKAA_00327	CDS	789	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
JENIMKAA_00328	CDS	798	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JENIMKAA_00329	CDS	1245				hypothetical protein
JENIMKAA_00330	CDS	1179				hypothetical protein
JENIMKAA_00331	CDS	1536	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
JENIMKAA_00332	CDS	981	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
JENIMKAA_00333	CDS	876				hypothetical protein
JENIMKAA_00334	CDS	303				hypothetical protein
JENIMKAA_00335	CDS	342				hypothetical protein
JENIMKAA_00336	CDS	261				hypothetical protein
JENIMKAA_00337	CDS	5088				hypothetical protein
JENIMKAA_00338	CDS	1788				hypothetical protein
JENIMKAA_00339	CDS	1323				hypothetical protein
JENIMKAA_00340	CDS	594				hypothetical protein
JENIMKAA_00341	CDS	1134	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
JENIMKAA_00342	CDS	1272				hypothetical protein
JENIMKAA_00343	CDS	585				hypothetical protein
JENIMKAA_00344	CDS	1041				hypothetical protein
JENIMKAA_00345	CDS	1053				hypothetical protein
JENIMKAA_00346	CDS	141				hypothetical protein
JENIMKAA_00347	CDS	711	ccmC		COG0755	Heme exporter protein C
JENIMKAA_00348	CDS	1404	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JENIMKAA_00349	CDS	1038				hypothetical protein
JENIMKAA_00350	CDS	4836				hypothetical protein
JENIMKAA_00351	CDS	651		3.6.1.9		dTTP/UTP pyrophosphatase
JENIMKAA_00352	CDS	465	mntR			HTH-type transcriptional regulator MntR
JENIMKAA_00353	CDS	429				hypothetical protein
JENIMKAA_00354	CDS	771	sufC		COG0396	Vegetative protein 296
JENIMKAA_00355	CDS	1410				hypothetical protein
JENIMKAA_00356	CDS	1104				hypothetical protein
JENIMKAA_00357	CDS	756				hypothetical protein
JENIMKAA_00358	CDS	798				hypothetical protein
JENIMKAA_00359	CDS	1341	tmk	2.7.4.9		Thymidylate kinase
JENIMKAA_00360	CDS	738				hypothetical protein
JENIMKAA_00361	CDS	1077				hypothetical protein
JENIMKAA_00362	CDS	4050				hypothetical protein
JENIMKAA_00363	CDS	816				hypothetical protein
JENIMKAA_00364	CDS	810	aroD	4.2.1.10		3-dehydroquinate dehydratase
JENIMKAA_00365	CDS	1971	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
JENIMKAA_00366	CDS	2706	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
JENIMKAA_00367	tRNA	87				tRNA-Ser(gct)
JENIMKAA_00368	CDS	846				hypothetical protein
JENIMKAA_00369	CDS	1119	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JENIMKAA_00370	CDS	1977	mutL			DNA mismatch repair protein MutL
JENIMKAA_00371	CDS	2697	mutS		COG0249	DNA mismatch repair protein MutS
JENIMKAA_00372	CDS	222				hypothetical protein
JENIMKAA_00373	CDS	402				hypothetical protein
JENIMKAA_00374	CDS	942				hypothetical protein
JENIMKAA_00375	CDS	546				hypothetical protein
JENIMKAA_00376	CDS	579	apt_1	2.4.2.7		Adenine phosphoribosyltransferase
JENIMKAA_00377	CDS	1053				hypothetical protein
JENIMKAA_00378	CDS	1155				hypothetical protein
JENIMKAA_00379	CDS	1176				hypothetical protein
JENIMKAA_00380	CDS	498				hypothetical protein
JENIMKAA_00381	tRNA	78				tRNA-Ile(gat)
JENIMKAA_00382	CDS	930	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
JENIMKAA_00383	CDS	381				hypothetical protein
JENIMKAA_00384	CDS	222				hypothetical protein
JENIMKAA_00385	CDS	192				hypothetical protein
JENIMKAA_00386	CDS	2037	pepX_1	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
JENIMKAA_00387	CDS	453	ndk	2.7.4.6		Nucleoside diphosphate kinase
JENIMKAA_00388	CDS	546				hypothetical protein
JENIMKAA_00389	CDS	876				hypothetical protein
JENIMKAA_00390	CDS	1185		2.4.1.11	COG0438	Glycogen synthase
JENIMKAA_00391	CDS	1242	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JENIMKAA_00392	CDS	1476				hypothetical protein
JENIMKAA_00393	CDS	579				hypothetical protein
JENIMKAA_00394	CDS	1179				hypothetical protein
JENIMKAA_00395	CDS	2619				hypothetical protein
JENIMKAA_00396	CDS	2067	fadB	5.3.3.8		Fatty acid oxidation complex subunit alpha
JENIMKAA_00397	CDS	438				hypothetical protein
JENIMKAA_00398	CDS	654				hypothetical protein
JENIMKAA_00399	CDS	1095				hypothetical protein
JENIMKAA_00400	CDS	372				hypothetical protein
JENIMKAA_00401	CDS	981	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
JENIMKAA_00402	CDS	1539	dbpA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
JENIMKAA_00403	CDS	615				hypothetical protein
JENIMKAA_00404	CDS	621				hypothetical protein
JENIMKAA_00405	CDS	699				hypothetical protein
JENIMKAA_00406	CDS	1287				hypothetical protein
JENIMKAA_00407	CDS	2397				hypothetical protein
JENIMKAA_00408	CDS	1233				hypothetical protein
JENIMKAA_00409	CDS	714				hypothetical protein
JENIMKAA_00410	CDS	258				hypothetical protein
JENIMKAA_00411	CDS	552				hypothetical protein
JENIMKAA_00412	CDS	582	thrH	3.1.3.3	COG0560	Phosphoserine phosphatase ThrH
