locus_tag	ftype	length_bp	gene	EC_number	COG	product
IJGAOBKJ_00203	CDS	399	rpsH_1		COG0096	30S ribosomal protein S8
IJGAOBKJ_00204	CDS	552	rplF_1			50S ribosomal protein L6
IJGAOBKJ_00205	CDS	348	rplR_1		COG0256	50S ribosomal protein L18
IJGAOBKJ_00206	CDS	552	rpsE_1		COG0098	30S ribosomal protein S5
IJGAOBKJ_00207	CDS	177	rpmD_1		COG1841	50S ribosomal protein L30
IJGAOBKJ_00208	CDS	450	rplO_1		COG0200	50S ribosomal protein L15
IJGAOBKJ_00209	CDS	1314	secY_1		COG0201	Protein translocase subunit SecY
IJGAOBKJ_00210	CDS	561	adk_1	2.7.4.3	COG0563	Adenylate kinase
IJGAOBKJ_00211	CDS	753	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
IJGAOBKJ_00212	CDS	489	ilvH_1	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
IJGAOBKJ_00213	CDS	1737	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
IJGAOBKJ_00214	CDS	1338				hypothetical protein
IJGAOBKJ_00215	CDS	2568				hypothetical protein
IJGAOBKJ_00216	CDS	645	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
IJGAOBKJ_00217	CDS	1284	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
IJGAOBKJ_00218	CDS	1299	glmM_1	5.4.2.10		Phosphoglucosamine mutase
IJGAOBKJ_00219	tRNA	74				tRNA-Thr(cgt)
IJGAOBKJ_00220	CDS	141				hypothetical protein
IJGAOBKJ_00221	CDS	183				hypothetical protein
IJGAOBKJ_00222	CDS	219				hypothetical protein
IJGAOBKJ_00223	CDS	282				hypothetical protein
IJGAOBKJ_00224	CDS	585				hypothetical protein
IJGAOBKJ_00225	CDS	168				hypothetical protein
IJGAOBKJ_00226	CDS	1098				hypothetical protein
IJGAOBKJ_00227	CDS	954	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
IJGAOBKJ_00228	CDS	303				hypothetical protein
IJGAOBKJ_00229	CDS	171				hypothetical protein
IJGAOBKJ_00230	CDS	378				hypothetical protein
IJGAOBKJ_00231	CDS	375				hypothetical protein
IJGAOBKJ_00232	CDS	1653	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
IJGAOBKJ_00233	CDS	816	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
IJGAOBKJ_00234	CDS	402				hypothetical protein
IJGAOBKJ_00235	CDS	957	nadA	2.5.1.72	COG0379	Quinolinate synthase A
IJGAOBKJ_00236	CDS	540	nadX	1.4.1.21	COG1712	L-aspartate dehydrogenase
IJGAOBKJ_00237	CDS	495		2.7.7.1		Nicotinamide-nucleotide adenylyltransferase
IJGAOBKJ_00238	CDS	1143		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
IJGAOBKJ_00239	CDS	732				hypothetical protein
IJGAOBKJ_00240	CDS	1044	egsA	1.1.1.261	COG0371	Glycerol-1-phosphate dehydrogenase [NAD(P)+]
IJGAOBKJ_00241	CDS	633	prcB_1	3.4.25.1	COG0638	Proteasome subunit beta
IJGAOBKJ_00242	CDS	1941	rnj_1	3.1.-.-		Ribonuclease J
IJGAOBKJ_00243	CDS	279				hypothetical protein
IJGAOBKJ_00244	CDS	1011	thiI_1	2.8.1.4		tRNA sulfurtransferase
IJGAOBKJ_00245	CDS	1065	pepE_1	3.4.13.-	COG0006	putative dipeptidase PepE
IJGAOBKJ_00246	CDS	495				hypothetical protein
IJGAOBKJ_00247	CDS	177				hypothetical protein
IJGAOBKJ_00248	CDS	846	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
IJGAOBKJ_00249	CDS	1242	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
IJGAOBKJ_00250	CDS	816	panB_1	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
IJGAOBKJ_00251	CDS	741				hypothetical protein
IJGAOBKJ_00252	CDS	912	thrB_1	2.7.1.39		Homoserine kinase
IJGAOBKJ_00253	CDS	123				hypothetical protein
IJGAOBKJ_00254	CDS	159				hypothetical protein
IJGAOBKJ_00255	CDS	630				hypothetical protein
IJGAOBKJ_00256	CDS	993				hypothetical protein
IJGAOBKJ_00257	CDS	342			COG0316	Protein
IJGAOBKJ_00258	CDS	1071	futA1_1			Iron uptake protein A1
IJGAOBKJ_00259	CDS	1599				hypothetical protein
IJGAOBKJ_00260	CDS	177				hypothetical protein
IJGAOBKJ_00261	CDS	1725				hypothetical protein
IJGAOBKJ_00262	CDS	474				hypothetical protein
IJGAOBKJ_00263	CDS	606	drgA			Protein DrgA
IJGAOBKJ_00264	CDS	237				hypothetical protein
IJGAOBKJ_00265	CDS	576				hypothetical protein
IJGAOBKJ_00266	CDS	657	aqpZ_1			Aquaporin Z
IJGAOBKJ_00267	CDS	1002	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
IJGAOBKJ_00268	CDS	813	lpxH_1	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
IJGAOBKJ_00269	CDS	291				hypothetical protein
IJGAOBKJ_00270	CDS	1170	rfnT_1			Riboflavin transporter RfnT
IJGAOBKJ_00271	CDS	1191	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
IJGAOBKJ_00272	CDS	135				hypothetical protein
IJGAOBKJ_00273	CDS	171				hypothetical protein
IJGAOBKJ_00274	CDS	300				hypothetical protein
IJGAOBKJ_00275	CDS	261				hypothetical protein
IJGAOBKJ_00276	CDS	372				hypothetical protein
IJGAOBKJ_00277	CDS	258				hypothetical protein
IJGAOBKJ_00278	tRNA	74				tRNA-Gly(gcc)
IJGAOBKJ_00279	CDS	1110				hypothetical protein
IJGAOBKJ_00280	CDS	432				hypothetical protein
IJGAOBKJ_00281	CDS	1920	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
IJGAOBKJ_00282	CDS	798				hypothetical protein
IJGAOBKJ_00283	CDS	1122	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
IJGAOBKJ_00284	CDS	558	ppiB	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
IJGAOBKJ_00285	CDS	960				hypothetical protein
IJGAOBKJ_00286	CDS	597	mutM_1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
IJGAOBKJ_00287	CDS	480	coaD_1	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
IJGAOBKJ_00288	CDS	2130	katG_1	1.11.1.21		Catalase-peroxidase
IJGAOBKJ_00289	CDS	885	oxyR_1			Hydrogen peroxide-inducible genes activator
IJGAOBKJ_00290	CDS	741				hypothetical protein
IJGAOBKJ_00291	CDS	1233		1.-.-.-		NADH oxidase
IJGAOBKJ_00292	CDS	948	aspS_1	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
IJGAOBKJ_00293	CDS	738	pmpR_1		COG0217	Transcriptional regulatory protein PmpR
IJGAOBKJ_00294	CDS	426				hypothetical protein
IJGAOBKJ_00295	CDS	396	ybgC_1	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
IJGAOBKJ_00296	CDS	519	aroC_2	4.2.3.5	COG0082	Chorismate synthase
IJGAOBKJ_00297	CDS	1812	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
IJGAOBKJ_00298	CDS	165				hypothetical protein
IJGAOBKJ_00299	CDS	1449	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
IJGAOBKJ_00300	CDS	267				hypothetical protein
IJGAOBKJ_00301	CDS	1311	aspS2	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
IJGAOBKJ_00302	CDS	249				hypothetical protein
IJGAOBKJ_00303	CDS	1026				hypothetical protein
IJGAOBKJ_00304	CDS	417	mhqP	1.-.-.-	COG2259	Putative oxidoreductase MhqP
IJGAOBKJ_00305	CDS	345				hypothetical protein
IJGAOBKJ_00306	CDS	330				hypothetical protein
IJGAOBKJ_00307	CDS	603	engB_1		COG0218	putative GTP-binding protein EngB
IJGAOBKJ_00308	CDS	768	hsaD	3.7.1.17		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
IJGAOBKJ_00309	CDS	456	mraZ_1		COG2001	Transcriptional regulator MraZ
IJGAOBKJ_00310	CDS	924	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
IJGAOBKJ_00311	CDS	561				hypothetical protein
IJGAOBKJ_00312	CDS	1611	lapB_1			Lipopolysaccharide assembly protein B
IJGAOBKJ_00313	CDS	468				hypothetical protein
IJGAOBKJ_00314	CDS	222				hypothetical protein
IJGAOBKJ_00315	CDS	1236				hypothetical protein
IJGAOBKJ_00316	CDS	180				hypothetical protein
IJGAOBKJ_00317	CDS	462	fur_1		COG0735	Ferric uptake regulation protein
IJGAOBKJ_00318	CDS	1167	zupT_1			Zinc transporter ZupT
IJGAOBKJ_00319	CDS	480				hypothetical protein
IJGAOBKJ_00320	CDS	2535	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
IJGAOBKJ_00321	CDS	1698	aspS_2	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
IJGAOBKJ_00322	CDS	822	mutM_2	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
IJGAOBKJ_00323	CDS	705	ubiE_1	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
IJGAOBKJ_00324	CDS	1569	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
IJGAOBKJ_00325	CDS	507				hypothetical protein
IJGAOBKJ_00326	CDS	705	tatC2_1		COG0805	Sec-independent protein translocase protein TatCy
IJGAOBKJ_00327	CDS	168	tatA_1			Sec-independent protein translocase protein TatA
IJGAOBKJ_00328	CDS	1206				hypothetical protein
IJGAOBKJ_00329	CDS	663				hypothetical protein
IJGAOBKJ_00330	CDS	228				hypothetical protein
IJGAOBKJ_00331	CDS	420	arsC_1	1.20.4.4		Arsenate reductase
IJGAOBKJ_00332	CDS	843				hypothetical protein
IJGAOBKJ_00333	CDS	807	lpxH_2	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
