locus_tag	ftype	length_bp	gene	EC_number	COG	product
LJNCAEDH_00067	CDS	1014		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
LJNCAEDH_00068	CDS	933				hypothetical protein
LJNCAEDH_00069	CDS	333	grxD		COG0278	Glutaredoxin 4
LJNCAEDH_00070	CDS	1170	mgl	4.4.1.11	COG0626	L-methionine gamma-lyase
LJNCAEDH_00071	CDS	1221				hypothetical protein
LJNCAEDH_00072	CDS	480				hypothetical protein
LJNCAEDH_00073	CDS	471	mntR_1			HTH-type transcriptional regulator MntR
LJNCAEDH_00074	CDS	633		3.6.1.9		dTTP/UTP pyrophosphatase
LJNCAEDH_00075	CDS	4818				hypothetical protein
LJNCAEDH_00076	CDS	867				hypothetical protein
LJNCAEDH_00077	CDS	1461	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LJNCAEDH_00078	CDS	726	ccmC		COG0755	Heme exporter protein C
LJNCAEDH_00079	CDS	741	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
LJNCAEDH_00080	CDS	573	petE			Plastocyanin
LJNCAEDH_00081	CDS	768	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LJNCAEDH_00082	CDS	1410	aspS2	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
LJNCAEDH_00083	CDS	1083	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
LJNCAEDH_00084	CDS	825	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
LJNCAEDH_00085	CDS	3162				hypothetical protein
LJNCAEDH_00086	CDS	2136	lon_1	3.4.21.53		Lon protease
LJNCAEDH_00087	CDS	837		3.4.19.5		Isoaspartyl peptidase/L-asparaginase
LJNCAEDH_00088	CDS	276				hypothetical protein
LJNCAEDH_00089	CDS	609	argO_1		COG1279	Arginine exporter protein ArgO
LJNCAEDH_00090	CDS	600				hypothetical protein
LJNCAEDH_00091	CDS	750	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LJNCAEDH_00092	CDS	1143	crtN_1	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
LJNCAEDH_00093	CDS	489				hypothetical protein
LJNCAEDH_00094	CDS	447				hypothetical protein
LJNCAEDH_00095	CDS	207				hypothetical protein
LJNCAEDH_00096	tRNA	78				tRNA-Pro(ggg)
LJNCAEDH_00097	CDS	2139	ligA_1	6.5.1.2		DNA ligase
LJNCAEDH_00098	CDS	795				hypothetical protein
LJNCAEDH_00099	CDS	1275				hypothetical protein
LJNCAEDH_00100	CDS	816	dinG_1	3.1.-.-		3'-5' exonuclease DinG
LJNCAEDH_00101	CDS	1185				hypothetical protein
LJNCAEDH_00102	CDS	1089		1.-.-.-		NADH oxidase
LJNCAEDH_00103	CDS	1347				hypothetical protein
LJNCAEDH_00104	CDS	1062	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
LJNCAEDH_00105	CDS	402				hypothetical protein
LJNCAEDH_00106	CDS	393				hypothetical protein
LJNCAEDH_00107	CDS	447				hypothetical protein
LJNCAEDH_00108	CDS	384				hypothetical protein
LJNCAEDH_00109	CDS	795				hypothetical protein
LJNCAEDH_00110	CDS	711	prcA			Proteasome subunit alpha
LJNCAEDH_00111	CDS	690				hypothetical protein
LJNCAEDH_00112	CDS	711				hypothetical protein
LJNCAEDH_00113	CDS	144				hypothetical protein
LJNCAEDH_00114	CDS	654		2.3.3.14		Homocitrate synthase
LJNCAEDH_00115	CDS	3810				hypothetical protein
LJNCAEDH_00116	CDS	702				hypothetical protein
LJNCAEDH_00117	CDS	171				hypothetical protein
LJNCAEDH_00118	CDS	405				hypothetical protein
LJNCAEDH_00119	CDS	1104	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
LJNCAEDH_00120	CDS	339				hypothetical protein
LJNCAEDH_00121	CDS	168				hypothetical protein
LJNCAEDH_00122	CDS	825				hypothetical protein
LJNCAEDH_00123	CDS	237	carB			Carbamoyl-phosphate synthase large chain
LJNCAEDH_00124	CDS	180				hypothetical protein
LJNCAEDH_00125	CDS	1578	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
LJNCAEDH_00126	CDS	585	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
LJNCAEDH_00127	CDS	450	dut_1	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
LJNCAEDH_00128	CDS	411				hypothetical protein
LJNCAEDH_00129	CDS	315				Ferredoxin, 2Fe-2S
LJNCAEDH_00130	CDS	273		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
LJNCAEDH_00131	CDS	456				hypothetical protein
LJNCAEDH_00132	CDS	504				hypothetical protein
LJNCAEDH_00133	CDS	474				hypothetical protein
LJNCAEDH_00134	CDS	480				hypothetical protein
LJNCAEDH_00135	CDS	2655				hypothetical protein
LJNCAEDH_00136	CDS	1128				hypothetical protein
LJNCAEDH_00137	CDS	576				hypothetical protein
LJNCAEDH_00138	CDS	165				hypothetical protein
LJNCAEDH_00139	CDS	315				hypothetical protein
LJNCAEDH_00140	CDS	171				hypothetical protein
LJNCAEDH_00141	CDS	1137				hypothetical protein
LJNCAEDH_00142	CDS	483	lrp_1		COG1522	Leucine-responsive regulatory protein
LJNCAEDH_00143	CDS	390				hypothetical protein
LJNCAEDH_00144	CDS	309				hypothetical protein
LJNCAEDH_00145	CDS	1011	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
LJNCAEDH_00146	CDS	1275	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
LJNCAEDH_00147	tRNA	76				tRNA-Val(gac)
LJNCAEDH_00148	CDS	756	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
LJNCAEDH_00149	CDS	1524	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
LJNCAEDH_00150	CDS	2016	hutU	4.2.1.49	COG2987	Urocanate hydratase
LJNCAEDH_00151	CDS	618	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
LJNCAEDH_00152	CDS	1080		2.1.2.5	COG3643	Glutamate formimidoyltransferase
LJNCAEDH_00153	CDS	1215	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
LJNCAEDH_00154	CDS	489				hypothetical protein
LJNCAEDH_00155	CDS	561				hypothetical protein
LJNCAEDH_00156	CDS	1278				hypothetical protein
LJNCAEDH_00157	CDS	1611	pccB_1	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
LJNCAEDH_00158	CDS	759	trmL	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
LJNCAEDH_00159	CDS	192				hypothetical protein
LJNCAEDH_00160	CDS	264				hypothetical protein
LJNCAEDH_00161	CDS	471				hypothetical protein
LJNCAEDH_00162	CDS	798				hypothetical protein
LJNCAEDH_00163	CDS	1731	ycf3			Photosystem I assembly protein Ycf3
LJNCAEDH_00164	CDS	2283		1.-.-.-	COG0243	putative oxidoreductase
LJNCAEDH_00165	CDS	798	fdhD_1		COG1526	Sulfur carrier protein FdhD
LJNCAEDH_00166	CDS	387	erpA			Iron-sulfur cluster insertion protein ErpA
LJNCAEDH_00167	CDS	957	ygfZ			tRNA-modifying protein YgfZ
LJNCAEDH_00168	CDS	1092				hypothetical protein
LJNCAEDH_00169	CDS	1014		1.1.1.81	COG0111	Hydroxypyruvate reductase
LJNCAEDH_00170	CDS	987	auaH_1	1.1.1.394		Aurachin B dehydrogenase
LJNCAEDH_00171	CDS	765				hypothetical protein
LJNCAEDH_00172	CDS	450				hypothetical protein
LJNCAEDH_00173	CDS	858				hypothetical protein
LJNCAEDH_00174	CDS	867	qcrB		COG1290	Menaquinol-cytochrome c reductase cytochrome b subunit
LJNCAEDH_00175	CDS	930				hypothetical protein
LJNCAEDH_00176	CDS	246				hypothetical protein
LJNCAEDH_00177	CDS	2595	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
LJNCAEDH_00178	CDS	861	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
LJNCAEDH_00179	CDS	1974				hypothetical protein
LJNCAEDH_00180	CDS	1611	groL_1		COG0459	60 kDa chaperonin
LJNCAEDH_00181	CDS	3534				hypothetical protein
LJNCAEDH_00182	rRNA	111				5S ribosomal RNA
LJNCAEDH_00183	CDS	663				hypothetical protein
LJNCAEDH_00184	CDS	231				hypothetical protein
LJNCAEDH_00185	CDS	465				hypothetical protein
LJNCAEDH_00186	CDS	192				hypothetical protein
LJNCAEDH_00187	CDS	1056	pccB_2	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
LJNCAEDH_00188	CDS	249				hypothetical protein
LJNCAEDH_00189	CDS	333	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
LJNCAEDH_00190	CDS	372				hypothetical protein
LJNCAEDH_00191	CDS	486	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
LJNCAEDH_00192	CDS	1803	asnB_1	6.3.5.4	COG0367	Putative asparagine synthetase [glutamine-hydrolyzing]
LJNCAEDH_00193	CDS	150				hypothetical protein
LJNCAEDH_00194	CDS	171				hypothetical protein
LJNCAEDH_00195	CDS	1173	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LJNCAEDH_00196	CDS	762	etfB			Electron transfer flavoprotein subunit beta
LJNCAEDH_00197	CDS	915	fixB			Protein FixB
LJNCAEDH_00198	CDS	666				hypothetical protein
LJNCAEDH_00199	CDS	2016	dinG_2	3.1.-.-		3'-5' exonuclease DinG
LJNCAEDH_00200	CDS	225				hypothetical protein
LJNCAEDH_00201	CDS	366				hypothetical protein
LJNCAEDH_00202	CDS	882	truA_1	5.4.99.12	COG0101	tRNA pseudouridine synthase A
LJNCAEDH_00203	CDS	549				hypothetical protein
LJNCAEDH_00204	CDS	1191				hypothetical protein
LJNCAEDH_00205	CDS	1647				hypothetical protein
LJNCAEDH_00206	CDS	939	bcrA_1			Bacitracin transport ATP-binding protein BcrA
LJNCAEDH_00207	CDS	1071				hypothetical protein
LJNCAEDH_00208	CDS	990	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
LJNCAEDH_00209	CDS	2748	uvrA			UvrABC system protein A
LJNCAEDH_00210	CDS	192				hypothetical protein
LJNCAEDH_00211	CDS	549				hypothetical protein
LJNCAEDH_00212	CDS	216				hypothetical protein
LJNCAEDH_00213	CDS	333				hypothetical protein
LJNCAEDH_00214	CDS	174				hypothetical protein
LJNCAEDH_00215	CDS	1491	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
LJNCAEDH_00216	CDS	372				hypothetical protein
LJNCAEDH_00217	CDS	558				hypothetical protein
LJNCAEDH_00218	CDS	282				hypothetical protein
LJNCAEDH_00219	CDS	174				hypothetical protein
LJNCAEDH_00220	CDS	789				hypothetical protein
LJNCAEDH_00221	CDS	213				hypothetical protein
LJNCAEDH_00222	CDS	753				hypothetical protein
LJNCAEDH_00223	CDS	741	pepE_1	3.4.13.21	COG3340	Peptidase E
LJNCAEDH_00224	CDS	204				hypothetical protein
LJNCAEDH_00225	tRNA	86				tRNA-Ser(cga)
LJNCAEDH_00226	CDS	516				hypothetical protein
LJNCAEDH_00227	CDS	1836				hypothetical protein
LJNCAEDH_00228	CDS	1143				hypothetical protein
LJNCAEDH_00229	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
LJNCAEDH_00230	CDS	1137	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
LJNCAEDH_00231	CDS	2229	dxs	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
LJNCAEDH_00232	CDS	954	yrbG_1		COG0530	Inner membrane protein YrbG
LJNCAEDH_00233	CDS	1149	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LJNCAEDH_00234	CDS	2286		1.-.-.-	COG0243	putative oxidoreductase
LJNCAEDH_00235	CDS	798	fdhD_2		COG1526	Sulfur carrier protein FdhD
LJNCAEDH_00236	CDS	786	obg_1	3.6.5.-		GTPase Obg
LJNCAEDH_00237	CDS	585				hypothetical protein
LJNCAEDH_00238	CDS	714	pyrH_1			Uridylate kinase
LJNCAEDH_00239	CDS	1248				hypothetical protein
LJNCAEDH_00240	CDS	1728	argS_1	6.1.1.19	COG0018	Arginine--tRNA ligase
LJNCAEDH_00241	CDS	459	bcp_1	1.11.1.15	COG1225	Peroxiredoxin Bcp
LJNCAEDH_00242	CDS	1131				hypothetical protein
LJNCAEDH_00243	CDS	3234				hypothetical protein
LJNCAEDH_00244	CDS	366				hypothetical protein
LJNCAEDH_00245	CDS	489				hypothetical protein
LJNCAEDH_00246	CDS	441				hypothetical protein
LJNCAEDH_00247	CDS	207				hypothetical protein
LJNCAEDH_00248	tRNA	78				tRNA-Pro(ggg)
LJNCAEDH_00249	CDS	1074				hypothetical protein
LJNCAEDH_00250	CDS	738				hypothetical protein
LJNCAEDH_00251	CDS	549				hypothetical protein
LJNCAEDH_00252	CDS	1968	malT_1			HTH-type transcriptional regulator MalT
LJNCAEDH_00253	CDS	1305				hypothetical protein
LJNCAEDH_00254	CDS	660				hypothetical protein
LJNCAEDH_00255	tRNA	76				tRNA-Lys(ttt)
LJNCAEDH_00256	CDS	588				hypothetical protein
LJNCAEDH_00257	CDS	1746				hypothetical protein
LJNCAEDH_00258	CDS	795	tuf_2			Elongation factor Tu
LJNCAEDH_00259	CDS	534				hypothetical protein
LJNCAEDH_00260	CDS	498		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
LJNCAEDH_00261	CDS	780				hypothetical protein
LJNCAEDH_00262	CDS	582				hypothetical protein
LJNCAEDH_00263	CDS	894				hypothetical protein
LJNCAEDH_00264	tRNA	74				tRNA-Gly(tcc)
LJNCAEDH_00265	CDS	393				hypothetical protein
LJNCAEDH_00266	CDS	1740				hypothetical protein
LJNCAEDH_00267	CDS	1542				hypothetical protein
LJNCAEDH_00268	CDS	1041				hypothetical protein
LJNCAEDH_00269	CDS	4755				hypothetical protein
LJNCAEDH_00270	CDS	627	adk_1	2.7.4.3		Adenylate kinase
LJNCAEDH_00271	CDS	315				hypothetical protein
LJNCAEDH_00272	CDS	270				hypothetical protein
LJNCAEDH_00273	CDS	1608				hypothetical protein
LJNCAEDH_00274	CDS	522				hypothetical protein
LJNCAEDH_00275	CDS	303	nuoK_1	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
LJNCAEDH_00276	CDS	273				hypothetical protein
LJNCAEDH_00277	CDS	276				hypothetical protein
LJNCAEDH_00278	CDS	546	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
LJNCAEDH_00279	CDS	936				hypothetical protein
LJNCAEDH_00280	CDS	483				hypothetical protein
LJNCAEDH_00281	CDS	264				hypothetical protein
LJNCAEDH_00282	CDS	1674	pyrG	6.3.4.2		CTP synthase
LJNCAEDH_00283	CDS	963				putative epimerase/dehydratase
LJNCAEDH_00284	CDS	1602	groL_2		COG0459	60 kDa chaperonin
LJNCAEDH_00285	CDS	639				hypothetical protein
LJNCAEDH_00286	CDS	1887	dnaK_1		COG0443	Chaperone protein DnaK
LJNCAEDH_00287	CDS	1503	pepA_1	3.4.11.1	COG0260	Cytosol aminopeptidase
LJNCAEDH_00288	CDS	2007				hypothetical protein
LJNCAEDH_00289	CDS	2403	rpoC_1	2.7.7.6		DNA-directed RNA polymerase subunit beta'
LJNCAEDH_00290	CDS	1578	rpoC_2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
LJNCAEDH_00291	CDS	609	rph_1	2.7.7.56		Ribonuclease PH
LJNCAEDH_00292	CDS	792				hypothetical protein
LJNCAEDH_00293	CDS	366				hypothetical protein
LJNCAEDH_00294	CDS	237				hypothetical protein
LJNCAEDH_00295	CDS	303				hypothetical protein
LJNCAEDH_00296	CDS	978	ppaC	3.6.1.1		manganese-dependent inorganic pyrophosphatase
LJNCAEDH_00297	CDS	951				hypothetical protein
LJNCAEDH_00298	CDS	405				hypothetical protein
LJNCAEDH_00299	CDS	978				hypothetical protein
LJNCAEDH_00300	CDS	1272	lpdC	4.1.1.59	COG0043	Gallate decarboxylase
LJNCAEDH_00301	CDS	567				hypothetical protein
LJNCAEDH_00302	CDS	606				hypothetical protein
LJNCAEDH_00303	CDS	543				hypothetical protein
LJNCAEDH_00304	CDS	396	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
LJNCAEDH_00305	CDS	606	ribC	2.5.1.9	COG0307	Riboflavin synthase
LJNCAEDH_00306	CDS	441	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
LJNCAEDH_00307	CDS	603	ribB	4.1.99.12		3,4-dihydroxy-2-butanone 4-phosphate synthase
LJNCAEDH_00308	CDS	1260	ahcY_1	3.3.1.1	COG0499	Adenosylhomocysteinase
LJNCAEDH_00309	CDS	1029				hypothetical protein
LJNCAEDH_00310	CDS	252				hypothetical protein
LJNCAEDH_00311	CDS	333				hypothetical protein
LJNCAEDH_00312	CDS	783				hypothetical protein
LJNCAEDH_00313	CDS	2730				hypothetical protein
LJNCAEDH_00314	CDS	1062	ctaA	1.3.-.-		Heme A synthase
LJNCAEDH_00315	CDS	261				hypothetical protein
LJNCAEDH_00316	CDS	1158	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
LJNCAEDH_00317	CDS	1083	kynA_1	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
LJNCAEDH_00318	CDS	2355				hypothetical protein
LJNCAEDH_00319	CDS	693				hypothetical protein
LJNCAEDH_00320	CDS	384	rpsK_1			30S ribosomal protein S11
LJNCAEDH_00321	CDS	1044				hypothetical protein
LJNCAEDH_00322	CDS	2598				hypothetical protein
LJNCAEDH_00323	CDS	1056	accC_1	6.3.4.14	COG0439	Biotin carboxylase
LJNCAEDH_00324	CDS	957	RBKS_1	2.7.1.15		Ribokinase
LJNCAEDH_00325	CDS	1191	serS_1	6.1.1.11		Serine--tRNA ligase
LJNCAEDH_00326	CDS	585				hypothetical protein
LJNCAEDH_00327	CDS	402				hypothetical protein
LJNCAEDH_00328	CDS	501				hypothetical protein
LJNCAEDH_00329	CDS	135				hypothetical protein
LJNCAEDH_00330	CDS	204				hypothetical protein
LJNCAEDH_00331	CDS	915	hsaD	3.7.1.17		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
LJNCAEDH_00332	CDS	123				hypothetical protein
LJNCAEDH_00333	CDS	771				hypothetical protein
LJNCAEDH_00334	CDS	2607				hypothetical protein
LJNCAEDH_00335	CDS	1236	pckA_1	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
LJNCAEDH_00336	CDS	843				hypothetical protein
LJNCAEDH_00337	CDS	1191	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
LJNCAEDH_00338	CDS	1347	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
LJNCAEDH_00339	CDS	1458				hypothetical protein
LJNCAEDH_00340	CDS	1059	hldE_1		COG2870	Bifunctional protein HldE
LJNCAEDH_00341	CDS	999				hypothetical protein
LJNCAEDH_00342	CDS	258				hypothetical protein
LJNCAEDH_00343	CDS	2388				hypothetical protein
LJNCAEDH_00344	CDS	822				hypothetical protein
LJNCAEDH_00345	CDS	2022				hypothetical protein
LJNCAEDH_00346	CDS	1107				hypothetical protein
LJNCAEDH_00347	CDS	990				hypothetical protein
LJNCAEDH_00348	CDS	1431	pntB_1	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
LJNCAEDH_00349	CDS	312	pntA_1	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
LJNCAEDH_00350	CDS	1161	pntAA_1	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
LJNCAEDH_00351	CDS	633				hypothetical protein
LJNCAEDH_00352	CDS	996	mdh	1.1.1.37	COG0039	Malate dehydrogenase
LJNCAEDH_00353	CDS	762				hypothetical protein
LJNCAEDH_00354	tRNA	78				tRNA-Pro(tgg)
LJNCAEDH_00355	CDS	438				hypothetical protein
LJNCAEDH_00356	CDS	1218				hypothetical protein
LJNCAEDH_00357	CDS	1917				hypothetical protein
LJNCAEDH_00358	CDS	627	prcB	3.4.25.1	COG0638	Proteasome subunit beta
LJNCAEDH_00359	CDS	408				hypothetical protein
LJNCAEDH_00360	CDS	606				hypothetical protein
LJNCAEDH_00361	CDS	1389				hypothetical protein
LJNCAEDH_00362	CDS	1056				hypothetical protein
LJNCAEDH_00363	CDS	1047				hypothetical protein
LJNCAEDH_00364	CDS	930				hypothetical protein
LJNCAEDH_00365	CDS	1851	frdA_1	1.3.5.4		Fumarate reductase flavoprotein subunit
LJNCAEDH_00366	CDS	531				hypothetical protein
LJNCAEDH_00367	CDS	957				hypothetical protein
LJNCAEDH_00368	CDS	1254				hypothetical protein
LJNCAEDH_00369	CDS	177				hypothetical protein
LJNCAEDH_00370	CDS	1428				hypothetical protein
LJNCAEDH_00371	CDS	1059	hldE_2		COG2870	Bifunctional protein HldE
LJNCAEDH_00372	CDS	186				hypothetical protein
LJNCAEDH_00373	CDS	381				hypothetical protein
LJNCAEDH_00374	CDS	222				hypothetical protein
LJNCAEDH_00375	CDS	213	cspLA		COG1278	Cold shock-like protein CspLA
LJNCAEDH_00376	CDS	2025	pepX_1	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
LJNCAEDH_00377	CDS	339				hypothetical protein
LJNCAEDH_00378	CDS	1020	gltA_1	2.3.3.16		Citrate synthase
LJNCAEDH_00379	CDS	1116				hypothetical protein
LJNCAEDH_00380	CDS	996				hypothetical protein
LJNCAEDH_00381	CDS	498				hypothetical protein
LJNCAEDH_00382	CDS	279				hypothetical protein
LJNCAEDH_00383	CDS	1056				hypothetical protein
LJNCAEDH_00384	CDS	1806	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
LJNCAEDH_00385	CDS	2337	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
LJNCAEDH_00386	CDS	1125	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
LJNCAEDH_00387	CDS	510	icmF_1	5.4.99.13		Fused isobutyryl-CoA mutase
LJNCAEDH_00388	CDS	879	icmF_2	5.4.99.13		Fused isobutyryl-CoA mutase
LJNCAEDH_00389	CDS	639				hypothetical protein
LJNCAEDH_00390	CDS	1803	asnB_2	6.3.5.4	COG0367	Putative asparagine synthetase [glutamine-hydrolyzing]
LJNCAEDH_00391	CDS	486	ogt_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
LJNCAEDH_00392	CDS	372				hypothetical protein
LJNCAEDH_00393	CDS	333	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
LJNCAEDH_00394	CDS	453	fadF	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
LJNCAEDH_00395	CDS	579				hypothetical protein
