locus_tag	ftype	length_bp	gene	EC_number	COG	product
OBKJOCCC_00071	CDS	306	walK	2.7.13.3		Sensor histidine kinase WalK
OBKJOCCC_00072	CDS	2502	priA	3.6.4.-		primosomal protein N'
OBKJOCCC_00073	CDS	657	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
OBKJOCCC_00074	CDS	1389	tig_1	5.2.1.8		Trigger factor
OBKJOCCC_00075	CDS	1020	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
OBKJOCCC_00076	CDS	954	qmcA		COG0330	Protein QmcA
OBKJOCCC_00077	CDS	444				hypothetical protein
OBKJOCCC_00078	CDS	486	uehB		COG3090	Ectoine/5-hydroxyectoine TRAP transporter small permease protein UehB
OBKJOCCC_00079	CDS	1284	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
OBKJOCCC_00080	CDS	528	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
OBKJOCCC_00081	CDS	759	recO		COG1381	DNA repair protein RecO
OBKJOCCC_00082	CDS	387	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
OBKJOCCC_00083	CDS	345				hypothetical protein
OBKJOCCC_00084	CDS	2190	vgb_1	4.2.99.-		Virginiamycin B lyase
OBKJOCCC_00085	CDS	513				hypothetical protein
OBKJOCCC_00086	CDS	444				hypothetical protein
OBKJOCCC_00087	CDS	255				hypothetical protein
OBKJOCCC_00088	CDS	1518	ypwA	3.4.17.19	COG2317	Carboxypeptidase 1
OBKJOCCC_00089	CDS	621				hypothetical protein
OBKJOCCC_00090	CDS	306				hypothetical protein
OBKJOCCC_00091	CDS	1971	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
OBKJOCCC_00092	CDS	450				hypothetical protein
OBKJOCCC_00093	CDS	1632				hypothetical protein
OBKJOCCC_00094	CDS	837	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
OBKJOCCC_00095	CDS	435				hypothetical protein
OBKJOCCC_00096	CDS	837			COG1073	putative protein
OBKJOCCC_00097	CDS	1170	proB	2.7.2.11		Glutamate 5-kinase
OBKJOCCC_00098	CDS	414				hypothetical protein
OBKJOCCC_00099	CDS	735				hypothetical protein
OBKJOCCC_00100	CDS	945	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
OBKJOCCC_00101	CDS	1725		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
OBKJOCCC_00102	CDS	1455				hypothetical protein
OBKJOCCC_00103	tRNA	77				tRNA-Met(cat)
OBKJOCCC_00104	CDS	2223	cas9		COG3513	CRISPR-associated endonuclease Cas9
OBKJOCCC_00105	CDS	984				hypothetical protein
OBKJOCCC_00106	CDS	1191	nqo4_1	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
OBKJOCCC_00107	CDS	1713	sfrA_1	1.-.-.-	COG3383	NADPH-Fe(3+) oxidoreductase subunit alpha
OBKJOCCC_00108	CDS	831				hypothetical protein
OBKJOCCC_00109	tRNA	78				tRNA-Pro(tgg)
OBKJOCCC_00110	CDS	1161				hypothetical protein
OBKJOCCC_00111	tRNA	77				tRNA-Arg(tcg)
OBKJOCCC_00112	tRNA	76				tRNA-His(gtg)
OBKJOCCC_00113	CDS	1242	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
OBKJOCCC_00114	CDS	912	ftsX		COG2177	Cell division protein FtsX
OBKJOCCC_00115	CDS	1185	envC		COG4942	Murein hydrolase activator EnvC
OBKJOCCC_00116	CDS	438				hypothetical protein
OBKJOCCC_00117	CDS	2121				hypothetical protein
OBKJOCCC_00118	CDS	1491	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
OBKJOCCC_00119	tRNA	78				tRNA-Glu(ttc)
OBKJOCCC_00120	tRNA	73				tRNA-Lys(ttt)
OBKJOCCC_00121	CDS	918	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
OBKJOCCC_00122	CDS	378				hypothetical protein
OBKJOCCC_00123	CDS	1089	atoS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
OBKJOCCC_00124	CDS	1470	glnG		COG2204	DNA-binding transcriptional regulator NtrC
OBKJOCCC_00125	CDS	963	doeB_1	3.5.1.125	COG3608	N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase
OBKJOCCC_00126	CDS	885	doeB_2	3.5.1.125	COG3608	N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase
OBKJOCCC_00127	CDS	621	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
OBKJOCCC_00128	CDS	804	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
OBKJOCCC_00129	CDS	948	btuF			Vitamin B12-binding protein
OBKJOCCC_00130	CDS	657				hypothetical protein
OBKJOCCC_00131	CDS	1302		2.7.7.-		CC-adding tRNA nucleotidyltransferase
OBKJOCCC_00132	CDS	987	ylxH		COG0455	Flagellum site-determining protein YlxH
OBKJOCCC_00133	CDS	1812				hypothetical protein
OBKJOCCC_00134	CDS	375				hypothetical protein
OBKJOCCC_00135	CDS	426				hypothetical protein
OBKJOCCC_00136	CDS	438				hypothetical protein
OBKJOCCC_00137	CDS	408				hypothetical protein
OBKJOCCC_00138	CDS	156				hypothetical protein
OBKJOCCC_00139	CDS	351				hypothetical protein
OBKJOCCC_00140	CDS	1410				hypothetical protein
OBKJOCCC_00141	CDS	1014				hypothetical protein
OBKJOCCC_00142	CDS	693				hypothetical protein
OBKJOCCC_00143	CDS	468	dfa1	1.-.-.-		Diflavin flavoprotein A 1
OBKJOCCC_00144	CDS	273				hypothetical protein
OBKJOCCC_00145	CDS	2493	egtB_1	1.14.99.50		Hercynine oxygenase
OBKJOCCC_00146	CDS	2127				hypothetical protein
OBKJOCCC_00147	CDS	918				hypothetical protein
OBKJOCCC_00148	CDS	1200				hypothetical protein
OBKJOCCC_00149	CDS	510				hypothetical protein
OBKJOCCC_00150	CDS	1092	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
OBKJOCCC_00151	CDS	837	pilQ			Type IV pilus biogenesis and competence protein PilQ
OBKJOCCC_00152	CDS	1113				hypothetical protein
OBKJOCCC_00153	CDS	1674				hypothetical protein
OBKJOCCC_00154	CDS	1482				hypothetical protein
OBKJOCCC_00155	CDS	627				hypothetical protein
OBKJOCCC_00156	CDS	852				hypothetical protein
OBKJOCCC_00157	CDS	981	ftsA_1			Cell division protein FtsA
OBKJOCCC_00158	CDS	1185	nuoM_1	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
OBKJOCCC_00159	CDS	699	sfsA		COG1489	Sugar fermentation stimulation protein A
OBKJOCCC_00160	CDS	621				hypothetical protein
OBKJOCCC_00161	CDS	423				hypothetical protein
OBKJOCCC_00162	CDS	795	ramA	3.5.1.100		(R)-stereoselective amidase
OBKJOCCC_00163	CDS	1068	aroC	4.2.3.5	COG0082	Chorismate synthase
OBKJOCCC_00164	CDS	291	hup_1			DNA-binding protein HU
OBKJOCCC_00165	CDS	201				hypothetical protein
OBKJOCCC_00166	CDS	240				hypothetical protein
OBKJOCCC_00167	CDS	1698	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
OBKJOCCC_00168	CDS	1230				hypothetical protein
OBKJOCCC_00169	CDS	3261				hypothetical protein
OBKJOCCC_00170	CDS	327				hypothetical protein
OBKJOCCC_00171	CDS	1248				hypothetical protein
OBKJOCCC_00172	CDS	141				hypothetical protein
OBKJOCCC_00173	CDS	1053	rfaQ_2	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
OBKJOCCC_00174	CDS	1128				hypothetical protein
OBKJOCCC_00175	CDS	1782	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
OBKJOCCC_00176	CDS	1494	arnT_2	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
OBKJOCCC_00177	CDS	729	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
OBKJOCCC_00178	CDS	279				hypothetical protein
OBKJOCCC_00179	CDS	1092	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
OBKJOCCC_00180	CDS	1998	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
OBKJOCCC_00181	CDS	1563				hypothetical protein
OBKJOCCC_00182	CDS	1506	speE_2	2.5.1.16		Polyamine aminopropyltransferase
OBKJOCCC_00183	CDS	1239	fabF_1	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
OBKJOCCC_00184	CDS	3264	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
OBKJOCCC_00185	CDS	984	rpfG_2	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
OBKJOCCC_00186	CDS	198				hypothetical protein
OBKJOCCC_00187	CDS	519				hypothetical protein
OBKJOCCC_00188	CDS	1788				hypothetical protein
OBKJOCCC_00189	CDS	234				hypothetical protein
OBKJOCCC_00190	CDS	585				hypothetical protein
OBKJOCCC_00191	CDS	1683				hypothetical protein
OBKJOCCC_00192	CDS	549				hypothetical protein
OBKJOCCC_00193	CDS	267				hypothetical protein
OBKJOCCC_00194	CDS	1239				hypothetical protein
OBKJOCCC_00195	CDS	342				hypothetical protein
OBKJOCCC_00196	CDS	1119				hypothetical protein
OBKJOCCC_00197	CDS	588				hypothetical protein
OBKJOCCC_00198	CDS	504				hypothetical protein
OBKJOCCC_00199	CDS	600				hypothetical protein
OBKJOCCC_00200	CDS	654	yiiM		COG2258	Protein YiiM
OBKJOCCC_00201	CDS	1920				hypothetical protein
OBKJOCCC_00202	CDS	237				hypothetical protein
OBKJOCCC_00203	CDS	393				hypothetical protein
OBKJOCCC_00204	CDS	414	hcaC			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
OBKJOCCC_00205	CDS	1455	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
OBKJOCCC_00206	CDS	279				hypothetical protein
OBKJOCCC_00207	CDS	294	zapA			Cell division protein ZapA
OBKJOCCC_00208	CDS	555	yqgN		COG0212	putative protein YqgN
OBKJOCCC_00209	CDS	1587	rny	3.1.-.-	COG1418	Ribonuclease Y
OBKJOCCC_00210	CDS	1509	lysS	6.1.1.6		Lysine--tRNA ligase
OBKJOCCC_00211	CDS	552				hypothetical protein
OBKJOCCC_00212	CDS	534	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
OBKJOCCC_00213	CDS	354	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
OBKJOCCC_00214	CDS	288	groS		COG0234	10 kDa chaperonin
OBKJOCCC_00215	CDS	1656	groL		COG0459	60 kDa chaperonin
OBKJOCCC_00216	CDS	2163	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
OBKJOCCC_00217	CDS	774				hypothetical protein
OBKJOCCC_00218	CDS	1098				hypothetical protein
OBKJOCCC_00219	CDS	450	arsC	1.20.4.4	COG0394	Arsenate reductase
OBKJOCCC_00220	CDS	1614	dauA		COG0659	C4-dicarboxylic acid transporter DauA
OBKJOCCC_00221	CDS	453				hypothetical protein
OBKJOCCC_00222	CDS	561				hypothetical protein
OBKJOCCC_00223	CDS	2190	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
OBKJOCCC_00224	CDS	942	hemH	4.99.1.1	COG0276	Ferrochelatase
OBKJOCCC_00225	CDS	1041	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
OBKJOCCC_00226	CDS	234				hypothetical protein
OBKJOCCC_00227	CDS	1329	bioF_1	2.3.1.47		8-amino-7-oxononanoate synthase
OBKJOCCC_00228	CDS	867				hypothetical protein
OBKJOCCC_00229	CDS	804				hypothetical protein
OBKJOCCC_00230	CDS	1920	lldD	1.1.-.-		L-lactate dehydrogenase
OBKJOCCC_00231	CDS	558	nudL	3.6.1.-		putative Nudix hydrolase NudL
OBKJOCCC_00232	CDS	354	mgsR		COG1393	Regulatory protein MgsR
OBKJOCCC_00233	CDS	2103	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
OBKJOCCC_00234	CDS	261				hypothetical protein
OBKJOCCC_00235	CDS	516				hypothetical protein
OBKJOCCC_00236	CDS	687				hypothetical protein
OBKJOCCC_00237	CDS	141				hypothetical protein
OBKJOCCC_00238	CDS	1461	resA_1			Thiol-disulfide oxidoreductase ResA
OBKJOCCC_00239	CDS	609				hypothetical protein
OBKJOCCC_00240	CDS	1761				hypothetical protein
OBKJOCCC_00241	CDS	387				hypothetical protein
OBKJOCCC_00242	CDS	762				hypothetical protein
OBKJOCCC_00243	CDS	333				hypothetical protein
OBKJOCCC_00244	CDS	1236	amtB			Ammonia channel
OBKJOCCC_00245	CDS	384				hypothetical protein
OBKJOCCC_00246	CDS	2124				hypothetical protein
OBKJOCCC_00247	CDS	1704				hypothetical protein
OBKJOCCC_00248	CDS	873				hypothetical protein
OBKJOCCC_00249	CDS	1593				hypothetical protein
OBKJOCCC_00250	CDS	654	uvrY		COG2197	Response regulator UvrY
OBKJOCCC_00251	CDS	138				hypothetical protein
OBKJOCCC_00252	CDS	459				hypothetical protein
OBKJOCCC_00253	CDS	441				hypothetical protein
OBKJOCCC_00254	CDS	750	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
OBKJOCCC_00255	CDS	1122	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
OBKJOCCC_00256	CDS	1380	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
OBKJOCCC_00257	CDS	822	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
OBKJOCCC_00258	CDS	501				hypothetical protein
OBKJOCCC_00259	CDS	294				hypothetical protein
OBKJOCCC_00260	CDS	183				hypothetical protein
OBKJOCCC_00261	CDS	744		2.4.-.-		putative glycosyltransferase
OBKJOCCC_00262	CDS	1542	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
OBKJOCCC_00263	CDS	957				hypothetical protein
OBKJOCCC_00264	CDS	126				hypothetical protein
OBKJOCCC_00265	CDS	1395	argH	4.3.2.1	COG0165	Argininosuccinate lyase
OBKJOCCC_00266	CDS	573				hypothetical protein
OBKJOCCC_00267	CDS	693	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
OBKJOCCC_00268	CDS	108				hypothetical protein
OBKJOCCC_00269	CDS	1704				hypothetical protein
OBKJOCCC_00270	CDS	762				hypothetical protein
OBKJOCCC_00271	CDS	501				hypothetical protein
OBKJOCCC_00272	CDS	846	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
OBKJOCCC_00273	CDS	795	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
OBKJOCCC_00274	CDS	447				hypothetical protein
OBKJOCCC_00275	CDS	1089	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
OBKJOCCC_00276	CDS	372				hypothetical protein
OBKJOCCC_00277	CDS	249				hypothetical protein
OBKJOCCC_00278	CDS	1668				hypothetical protein
OBKJOCCC_00279	CDS	1017				hypothetical protein
OBKJOCCC_00280	CDS	828				hypothetical protein
OBKJOCCC_00281	CDS	348	yfgD		COG1393	putative protein YfgD
OBKJOCCC_00282	CDS	516				hypothetical protein
OBKJOCCC_00283	CDS	1002	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
OBKJOCCC_00284	CDS	270	oadG	7.2.4.2		oxaloacetate decarboxylase gamma chain
OBKJOCCC_00285	CDS	1209	gcdB	7.2.4.5	COG1883	Glutaconyl-CoA decarboxylase subunit beta
OBKJOCCC_00286	CDS	1803	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
OBKJOCCC_00287	CDS	1473	trkH		COG0168	Trk system potassium uptake protein TrkH
OBKJOCCC_00288	CDS	1368	trkA		COG0569	Trk system potassium uptake protein TrkA
OBKJOCCC_00289	CDS	852	hflC		COG0330	Modulator of FtsH protease HflC
OBKJOCCC_00290	CDS	1083				hypothetical protein
OBKJOCCC_00291	CDS	876				hypothetical protein
OBKJOCCC_00292	CDS	555				hypothetical protein
OBKJOCCC_00293	CDS	1122				hypothetical protein
OBKJOCCC_00294	CDS	2424				hypothetical protein
OBKJOCCC_00295	CDS	444	cheW		COG0835	Chemotaxis protein CheW
OBKJOCCC_00296	CDS	3174	glnE	2.7.7.42		Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
OBKJOCCC_00297	CDS	1413	glnA	6.3.1.2	COG0174	Glutamine synthetase
OBKJOCCC_00298	CDS	339	glnB_1		COG0347	Nitrogen regulatory protein P-II
OBKJOCCC_00299	CDS	642				hypothetical protein
OBKJOCCC_00300	CDS	1029	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
OBKJOCCC_00301	CDS	591	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
OBKJOCCC_00302	CDS	1035				hypothetical protein
OBKJOCCC_00303	CDS	891				hypothetical protein
OBKJOCCC_00304	CDS	2424				hypothetical protein
OBKJOCCC_00305	CDS	687			COG1136	putative ABC transporter ATP-binding protein
OBKJOCCC_00306	CDS	438				hypothetical protein
OBKJOCCC_00307	CDS	570				hypothetical protein
OBKJOCCC_00308	CDS	393				hypothetical protein
OBKJOCCC_00309	CDS	1074	flhB		COG1377	Flagellar biosynthetic protein FlhB
OBKJOCCC_00310	CDS	2100	flhA		COG1298	Flagellar biosynthesis protein FlhA
OBKJOCCC_00311	CDS	1077	flhF		COG1419	Flagellar biosynthesis protein FlhF
OBKJOCCC_00312	CDS	747				hypothetical protein
OBKJOCCC_00313	CDS	663				hypothetical protein
OBKJOCCC_00314	CDS	2862	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
OBKJOCCC_00315	CDS	513	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
OBKJOCCC_00316	CDS	534				hypothetical protein
OBKJOCCC_00317	CDS	399				hypothetical protein
OBKJOCCC_00318	CDS	513	pipB2		COG1357	Secreted effector protein PipB2
OBKJOCCC_00319	CDS	2157				hypothetical protein
OBKJOCCC_00320	CDS	1035				hypothetical protein
OBKJOCCC_00321	CDS	681				hypothetical protein
OBKJOCCC_00322	CDS	2163	speE_3	2.5.1.16		Polyamine aminopropyltransferase
OBKJOCCC_00323	CDS	933	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
OBKJOCCC_00324	CDS	1887	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
OBKJOCCC_00325	CDS	885	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
OBKJOCCC_00326	CDS	987				hypothetical protein
OBKJOCCC_00327	CDS	411	rppH	3.6.1.-		RNA pyrophosphohydrolase
OBKJOCCC_00328	CDS	309				hypothetical protein
OBKJOCCC_00329	CDS	228				hypothetical protein
OBKJOCCC_00330	CDS	192	rpmB		COG0227	50S ribosomal protein L28
OBKJOCCC_00331	CDS	537				hypothetical protein
OBKJOCCC_00332	CDS	927				hypothetical protein
OBKJOCCC_00333	CDS	660	sirC	1.3.1.76	COG1648	Precorrin-2 dehydrogenase
OBKJOCCC_00334	CDS	924				hypothetical protein
OBKJOCCC_00335	CDS	1839				hypothetical protein
OBKJOCCC_00336	CDS	597				hypothetical protein
OBKJOCCC_00337	CDS	447				hypothetical protein
OBKJOCCC_00338	CDS	198				hypothetical protein
OBKJOCCC_00339	CDS	381	fliN		COG1886	Flagellar motor switch protein FliN
OBKJOCCC_00340	CDS	981	fliM		COG1868	Flagellar motor switch protein FliM
OBKJOCCC_00341	CDS	579				hypothetical protein
OBKJOCCC_00342	CDS	177				hypothetical protein
OBKJOCCC_00343	CDS	663	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
OBKJOCCC_00344	CDS	2271	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
OBKJOCCC_00345	CDS	657				hypothetical protein
OBKJOCCC_00346	CDS	1149	bioF_2	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
OBKJOCCC_00347	CDS	414				hypothetical protein
OBKJOCCC_00348	CDS	429				hypothetical protein
OBKJOCCC_00349	CDS	870	dat	2.6.1.21		D-alanine aminotransferase
OBKJOCCC_00350	CDS	666				hypothetical protein
OBKJOCCC_00351	CDS	273	cpoB_1			Cell division coordinator CpoB
OBKJOCCC_00352	CDS	489	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
OBKJOCCC_00353	CDS	756			COG0217	putative transcriptional regulatory protein
OBKJOCCC_00354	CDS	654				hypothetical protein
OBKJOCCC_00355	CDS	1593				hypothetical protein
OBKJOCCC_00356	CDS	711	amiA	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiA
OBKJOCCC_00357	CDS	1320	der		COG1160	GTPase Der
OBKJOCCC_00358	CDS	2388				hypothetical protein
OBKJOCCC_00359	CDS	2091	fus			Elongation factor G
OBKJOCCC_00360	CDS	327	ihfA		COG0776	Integration host factor subunit alpha
OBKJOCCC_00361	CDS	354				hypothetical protein
OBKJOCCC_00362	CDS	618	tmk	2.7.4.9		Thymidylate kinase
OBKJOCCC_00363	CDS	561	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
OBKJOCCC_00364	CDS	1176	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
OBKJOCCC_00365	CDS	1179	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
OBKJOCCC_00366	CDS	3378	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
OBKJOCCC_00367	CDS	2652	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
OBKJOCCC_00368	CDS	438	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
