locus_tag	ftype	length_bp	gene	EC_number	COG	product
KPBANKLD_00123	CDS	1023	rtcA_2	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
KPBANKLD_00124	CDS	495		2.7.7.1		Nicotinamide-nucleotide adenylyltransferase
KPBANKLD_00125	CDS	1131		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
KPBANKLD_00126	CDS	747				hypothetical protein
KPBANKLD_00127	CDS	1044	aroB	4.2.3.4		3-dehydroquinate synthase
KPBANKLD_00128	CDS	642	prcB_2	3.4.25.1	COG0638	Proteasome subunit beta
KPBANKLD_00129	CDS	201				hypothetical protein
KPBANKLD_00130	CDS	198				hypothetical protein
KPBANKLD_00131	CDS	177				hypothetical protein
KPBANKLD_00132	CDS	1110	obg_1	3.6.5.-		GTPase Obg
KPBANKLD_00133	CDS	228				hypothetical protein
KPBANKLD_00134	CDS	696	mngB	3.1.3.70		Mannosyl-3-phosphoglycerate phosphatase
KPBANKLD_00135	CDS	1887	argS_2	6.1.1.19	COG0018	Arginine--tRNA ligase
KPBANKLD_00136	CDS	510				hypothetical protein
KPBANKLD_00137	CDS	138				hypothetical protein
KPBANKLD_00138	CDS	648	bacG	1.3.1.-	COG1028	NADPH-dependent reductase BacG
KPBANKLD_00139	CDS	1362	purB_1	4.3.2.2	COG0015	Adenylosuccinate lyase
KPBANKLD_00140	CDS	744				hypothetical protein
KPBANKLD_00141	CDS	300	phhB_1	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
KPBANKLD_00142	CDS	2322	valS_1	6.1.1.9		Valine--tRNA ligase
KPBANKLD_00143	CDS	618	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
KPBANKLD_00144	CDS	969	pdxS_1	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
KPBANKLD_00145	CDS	135				hypothetical protein
KPBANKLD_00146	CDS	384				hypothetical protein
KPBANKLD_00147	CDS	387				hypothetical protein
KPBANKLD_00148	CDS	1296				hypothetical protein
KPBANKLD_00149	CDS	549	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
KPBANKLD_00150	CDS	1188				hypothetical protein
KPBANKLD_00151	CDS	903				hypothetical protein
KPBANKLD_00152	CDS	516	nudF_1	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
KPBANKLD_00153	CDS	933				hypothetical protein
KPBANKLD_00154	CDS	267				hypothetical protein
KPBANKLD_00155	CDS	1365				hypothetical protein
KPBANKLD_00156	CDS	183				hypothetical protein
KPBANKLD_00157	CDS	378				hypothetical protein
KPBANKLD_00158	CDS	1134	nqo4_1	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
KPBANKLD_00159	CDS	600	ndhJ_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
KPBANKLD_00160	CDS	525	ndhK_1	7.1.1.-	COG0377	NAD(P)H-quinone oxidoreductase subunit K
KPBANKLD_00161	CDS	387	ndhC_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
KPBANKLD_00162	CDS	465	bcp_2	1.11.1.15	COG1225	Putative peroxiredoxin bcp
KPBANKLD_00163	CDS	393				hypothetical protein
KPBANKLD_00164	CDS	510				hypothetical protein
KPBANKLD_00165	CDS	327				hypothetical protein
KPBANKLD_00166	CDS	639				hypothetical protein
KPBANKLD_00167	CDS	867				hypothetical protein
KPBANKLD_00168	CDS	663	rplA_1		COG0081	50S ribosomal protein L1
KPBANKLD_00169	CDS	432	lrp_1		COG1522	Leucine-responsive regulatory protein
KPBANKLD_00170	CDS	480	rplK_1		COG0080	50S ribosomal protein L11
KPBANKLD_00171	CDS	459				hypothetical protein
KPBANKLD_00172	CDS	174				hypothetical protein
KPBANKLD_00173	CDS	777				hypothetical protein
KPBANKLD_00174	CDS	300	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
KPBANKLD_00175	CDS	456				hypothetical protein
KPBANKLD_00176	CDS	405				hypothetical protein
KPBANKLD_00177	CDS	1605	pckA_1	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
KPBANKLD_00178	CDS	438				hypothetical protein
KPBANKLD_00179	CDS	465	nusA_1			Transcription termination/antitermination protein NusA
KPBANKLD_00180	CDS	324				hypothetical protein
KPBANKLD_00181	CDS	1179				hypothetical protein
KPBANKLD_00182	CDS	285				hypothetical protein
KPBANKLD_00183	CDS	1443	proS_1	6.1.1.15	COG0442	Proline--tRNA ligase
KPBANKLD_00184	CDS	363				hypothetical protein
KPBANKLD_00185	CDS	1311	egtB	1.14.99.50	COG1262	Hercynine oxygenase
KPBANKLD_00186	CDS	1023	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
KPBANKLD_00187	CDS	912	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KPBANKLD_00188	CDS	3525	smc_1			Chromosome partition protein Smc
KPBANKLD_00189	CDS	738				hypothetical protein
KPBANKLD_00190	CDS	1095	ino1_1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
KPBANKLD_00191	CDS	942		2.5.-.-		Deoxyhypusine synthase-like protein
KPBANKLD_00192	CDS	714				hypothetical protein
KPBANKLD_00193	CDS	621				hypothetical protein
KPBANKLD_00194	CDS	273				hypothetical protein
KPBANKLD_00195	CDS	234				hypothetical protein
KPBANKLD_00196	CDS	198				hypothetical protein
KPBANKLD_00197	CDS	357				hypothetical protein
KPBANKLD_00198	CDS	444				hypothetical protein
KPBANKLD_00199	CDS	285				hypothetical protein
KPBANKLD_00200	CDS	303				hypothetical protein
KPBANKLD_00201	CDS	882				hypothetical protein
KPBANKLD_00202	CDS	453				hypothetical protein
KPBANKLD_00203	CDS	252				hypothetical protein
KPBANKLD_00204	CDS	513				hypothetical protein
KPBANKLD_00205	CDS	369				hypothetical protein
KPBANKLD_00206	CDS	348				hypothetical protein
KPBANKLD_00207	CDS	261				hypothetical protein
KPBANKLD_00208	tRNA	77				tRNA-Val(tac)
KPBANKLD_00209	CDS	1023	murG_1	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
KPBANKLD_00210	CDS	1416	thrA_1		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
KPBANKLD_00211	CDS	207				hypothetical protein
KPBANKLD_00212	CDS	1080				hypothetical protein
KPBANKLD_00213	CDS	717				hypothetical protein
KPBANKLD_00214	CDS	579	rnhB_1			Ribonuclease HII
KPBANKLD_00215	CDS	507				hypothetical protein
KPBANKLD_00216	CDS	381	petE_1			Plastocyanin
KPBANKLD_00217	CDS	1587	uvrC_1		COG0322	UvrABC system protein C
KPBANKLD_00218	CDS	2820	uvrA_1			UvrABC system protein A
KPBANKLD_00219	CDS	1953	uvrB_1			UvrABC system protein B
KPBANKLD_00220	CDS	882				hypothetical protein
KPBANKLD_00221	tRNA	72				tRNA-Cys(gca)
KPBANKLD_00222	CDS	429				hypothetical protein
KPBANKLD_00223	CDS	465				hypothetical protein
KPBANKLD_00224	CDS	237				hypothetical protein
KPBANKLD_00225	CDS	756	dtd3_1	3.1.1.96		D-aminoacyl-tRNA deacylase
KPBANKLD_00226	CDS	405				hypothetical protein
KPBANKLD_00227	CDS	774				hypothetical protein
KPBANKLD_00228	CDS	522				hypothetical protein
KPBANKLD_00229	CDS	597	ywlC_1	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
KPBANKLD_00230	CDS	633				hypothetical protein
KPBANKLD_00231	CDS	180				hypothetical protein
KPBANKLD_00232	CDS	216				hypothetical protein
KPBANKLD_00233	CDS	1074				hypothetical protein
KPBANKLD_00234	CDS	867				hypothetical protein
KPBANKLD_00235	CDS	663	rplA_2		COG0081	50S ribosomal protein L1
KPBANKLD_00236	CDS	531				hypothetical protein
KPBANKLD_00237	CDS	105				hypothetical protein
KPBANKLD_00238	CDS	141				hypothetical protein
KPBANKLD_00239	CDS	480	rplK_2		COG0080	50S ribosomal protein L11
KPBANKLD_00240	CDS	1338				hypothetical protein
KPBANKLD_00241	CDS	1254				hypothetical protein
KPBANKLD_00242	CDS	1053				hypothetical protein
KPBANKLD_00243	CDS	201				hypothetical protein
KPBANKLD_00244	CDS	1593	lysS_1	6.1.1.6	COG1384	Lysine--tRNA ligase
KPBANKLD_00245	CDS	1587		2.3.1.-		tRNA uridine(34) acetyltransferase
KPBANKLD_00246	CDS	864	gerN_1		COG0475	Na(+)/H(+)-K(+) antiporter GerN
KPBANKLD_00247	CDS	192				hypothetical protein
KPBANKLD_00248	CDS	222				hypothetical protein
KPBANKLD_00249	CDS	279				hypothetical protein
KPBANKLD_00250	CDS	576				hypothetical protein
KPBANKLD_00251	CDS	168				hypothetical protein
KPBANKLD_00252	CDS	1761				hypothetical protein
KPBANKLD_00253	tRNA	72				tRNA-Cys(gca)
KPBANKLD_00254	CDS	222				hypothetical protein
KPBANKLD_00255	CDS	756	dtd3_2	3.1.1.96		D-aminoacyl-tRNA deacylase
KPBANKLD_00256	CDS	291				hypothetical protein
KPBANKLD_00257	CDS	747				hypothetical protein
KPBANKLD_00258	CDS	324				hypothetical protein
KPBANKLD_00259	CDS	273				hypothetical protein
KPBANKLD_00260	CDS	546				hypothetical protein
KPBANKLD_00261	CDS	153				hypothetical protein
KPBANKLD_00262	CDS	153				hypothetical protein
KPBANKLD_00263	CDS	495				hypothetical protein
KPBANKLD_00264	CDS	300	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
KPBANKLD_00265	CDS	549				hypothetical protein
KPBANKLD_00266	CDS	1713	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
KPBANKLD_00267	CDS	414				hypothetical protein
KPBANKLD_00268	CDS	897	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
KPBANKLD_00269	CDS	1029	gutB_1	1.1.1.-	COG1063	Sorbitol dehydrogenase
KPBANKLD_00270	CDS	294	atpF_1			V-type ATP synthase subunit F
KPBANKLD_00271	CDS	303				hypothetical protein
KPBANKLD_00272	CDS	255				hypothetical protein
KPBANKLD_00273	CDS	315				hypothetical protein
KPBANKLD_00274	CDS	3243	carB_1	6.3.5.5		Carbamoyl-phosphate synthase large chain
KPBANKLD_00275	CDS	1152	carA_1	6.3.5.5		Carbamoyl-phosphate synthase small chain
KPBANKLD_00276	CDS	639	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
KPBANKLD_00277	CDS	1050				hypothetical protein
KPBANKLD_00278	CDS	375	cutA_1		COG1324	Divalent-cation tolerance protein CutA
KPBANKLD_00279	CDS	1152				hypothetical protein
KPBANKLD_00280	CDS	270				hypothetical protein
KPBANKLD_00281	CDS	714				hypothetical protein
KPBANKLD_00282	CDS	711				hypothetical protein
KPBANKLD_00283	CDS	1395	mvaS_1	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
KPBANKLD_00284	CDS	303				hypothetical protein
KPBANKLD_00285	CDS	588				hypothetical protein
KPBANKLD_00286	CDS	306				hypothetical protein
KPBANKLD_00287	CDS	864				hypothetical protein
KPBANKLD_00288	CDS	399				hypothetical protein
KPBANKLD_00289	CDS	153	cph1_1	2.7.13.3		Phytochrome-like protein cph1
KPBANKLD_00290	CDS	3024				hypothetical protein
KPBANKLD_00291	CDS	1242	aspC_1	2.6.1.1	COG0436	Aspartate aminotransferase
KPBANKLD_00292	CDS	852	tyrA		COG0287	T-protein
KPBANKLD_00293	CDS	405				hypothetical protein
KPBANKLD_00294	CDS	210	thiC	4.1.99.17		Phosphomethylpyrimidine synthase
KPBANKLD_00295	CDS	249				hypothetical protein
KPBANKLD_00296	CDS	261				hypothetical protein
KPBANKLD_00297	CDS	1413				hypothetical protein
KPBANKLD_00298	CDS	933		1.1.1.81	COG0111	Hydroxypyruvate reductase
KPBANKLD_00299	CDS	444	petE_2			Plastocyanin
KPBANKLD_00300	CDS	1587	uvrC_2		COG0322	UvrABC system protein C
KPBANKLD_00301	CDS	2820	uvrA_2			UvrABC system protein A
KPBANKLD_00302	CDS	1953	uvrB_2			UvrABC system protein B
KPBANKLD_00303	CDS	1524	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
KPBANKLD_00304	CDS	357				hypothetical protein
KPBANKLD_00305	CDS	267				hypothetical protein
KPBANKLD_00306	CDS	870	mak	2.7.1.4	COG1940	Fructokinase
KPBANKLD_00307	CDS	246				hypothetical protein
KPBANKLD_00308	CDS	282				hypothetical protein
KPBANKLD_00309	CDS	1464	nhaP2			K(+)/H(+) antiporter NhaP2
KPBANKLD_00310	CDS	657				hypothetical protein
KPBANKLD_00311	CDS	534				hypothetical protein
KPBANKLD_00312	CDS	594				hypothetical protein
KPBANKLD_00313	CDS	1446	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
KPBANKLD_00314	CDS	657				hypothetical protein
KPBANKLD_00315	CDS	1296	yhdG_1		COG0531	putative amino acid permease YhdG
KPBANKLD_00316	CDS	684				hypothetical protein
KPBANKLD_00317	CDS	825	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KPBANKLD_00318	CDS	423	teaD_1		COG0589	TRAP-T-associated universal stress protein TeaD
KPBANKLD_00319	CDS	1155	dnaJ_1			Chaperone protein DnaJ
KPBANKLD_00320	CDS	1731				hypothetical protein
KPBANKLD_00321	CDS	174				hypothetical protein
KPBANKLD_00322	tRNA	74				tRNA-Gln(ttg)
KPBANKLD_00323	CDS	741				hypothetical protein
KPBANKLD_00324	CDS	762				hypothetical protein
KPBANKLD_00325	CDS	939	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
KPBANKLD_00326	CDS	1401				hypothetical protein
KPBANKLD_00327	CDS	1806				hypothetical protein
KPBANKLD_00328	CDS	1839	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
KPBANKLD_00329	CDS	1359				hypothetical protein
KPBANKLD_00330	CDS	1548				hypothetical protein
KPBANKLD_00331	CDS	477				hypothetical protein
KPBANKLD_00332	CDS	867				hypothetical protein
KPBANKLD_00333	CDS	1197				hypothetical protein
KPBANKLD_00334	CDS	819				hypothetical protein
KPBANKLD_00335	CDS	171				hypothetical protein
KPBANKLD_00336	tRNA	87				tRNA-Ser(gct)
KPBANKLD_00337	CDS	759	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
KPBANKLD_00338	CDS	1158	fbiC_1		COG1060	FO synthase
KPBANKLD_00339	CDS	1140				hypothetical protein
KPBANKLD_00340	CDS	1209	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
KPBANKLD_00341	CDS	417				hypothetical protein
KPBANKLD_00342	CDS	597				hypothetical protein
KPBANKLD_00343	CDS	573				hypothetical protein
KPBANKLD_00344	CDS	153				hypothetical protein
KPBANKLD_00345	CDS	312				hypothetical protein
KPBANKLD_00346	CDS	507				hypothetical protein
KPBANKLD_00347	CDS	963	mntA_1		COG0803	Manganese-binding lipoprotein MntA
KPBANKLD_00348	CDS	765	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
KPBANKLD_00349	CDS	960	mntC_1		COG1108	Manganese transport system membrane protein MntC
KPBANKLD_00350	CDS	1101				hypothetical protein
KPBANKLD_00351	CDS	456				hypothetical protein
KPBANKLD_00352	CDS	2094				hypothetical protein
KPBANKLD_00353	CDS	405				hypothetical protein
KPBANKLD_00354	CDS	1701	ilvB_2	2.2.1.6	COG0028	Acetolactate synthase large subunit
KPBANKLD_00355	CDS	486	ilvH_1	2.2.1.6	COG0440	Acetolactate synthase small subunit
KPBANKLD_00356	CDS	1515	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
KPBANKLD_00357	CDS	1014	hicd_1	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
KPBANKLD_00358	CDS	363				hypothetical protein
KPBANKLD_00359	CDS	246				hypothetical protein
KPBANKLD_00360	CDS	1287	aspS2_1	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
KPBANKLD_00361	CDS	519				hypothetical protein
KPBANKLD_00362	CDS	951	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
KPBANKLD_00363	CDS	294				hypothetical protein
KPBANKLD_00364	CDS	375				hypothetical protein
KPBANKLD_00365	CDS	633				hypothetical protein
KPBANKLD_00366	CDS	558		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
KPBANKLD_00367	CDS	591	tmung_1	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
KPBANKLD_00368	CDS	1422				hypothetical protein
KPBANKLD_00369	CDS	1890	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
KPBANKLD_00370	CDS	381				hypothetical protein
KPBANKLD_00371	CDS	369	cheY_1		COG0784	Chemotaxis protein CheY
KPBANKLD_00372	CDS	1818				hypothetical protein
KPBANKLD_00373	CDS	465	mntR_1			HTH-type transcriptional regulator MntR
KPBANKLD_00374	CDS	357				hypothetical protein
KPBANKLD_00375	CDS	744				hypothetical protein
KPBANKLD_00376	CDS	492				hypothetical protein
KPBANKLD_00377	CDS	642				hypothetical protein
KPBANKLD_00378	CDS	771	yfcA_1		COG0730	putative membrane transporter protein YfcA
KPBANKLD_00379	CDS	450				hypothetical protein
KPBANKLD_00380	CDS	1767				hypothetical protein
KPBANKLD_00381	CDS	237				hypothetical protein
KPBANKLD_00382	CDS	378				hypothetical protein
KPBANKLD_00383	CDS	537				hypothetical protein
KPBANKLD_00384	CDS	540				hypothetical protein
KPBANKLD_00385	CDS	540				hypothetical protein
KPBANKLD_00386	CDS	807				hypothetical protein
KPBANKLD_00387	CDS	1809	sir_1	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
KPBANKLD_00388	CDS	819	thi4_1	2.4.2.59		Thiamine thiazole synthase
KPBANKLD_00389	CDS	978	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
KPBANKLD_00390	CDS	381				hypothetical protein
KPBANKLD_00391	CDS	123				hypothetical protein
KPBANKLD_00392	CDS	582	tmk_1	2.7.4.9	COG0125	Thymidylate kinase
KPBANKLD_00393	CDS	1236				hypothetical protein
KPBANKLD_00394	CDS	639	pyrH_1	2.7.4.22		Uridylate kinase
KPBANKLD_00395	CDS	351				hypothetical protein
KPBANKLD_00396	CDS	555				hypothetical protein
KPBANKLD_00397	CDS	111				hypothetical protein
KPBANKLD_00398	CDS	648				hypothetical protein
KPBANKLD_00399	CDS	237				hypothetical protein
KPBANKLD_00400	CDS	1035	atpC_1			V-type ATP synthase subunit C
KPBANKLD_00401	CDS	666				hypothetical protein
KPBANKLD_00402	CDS	294				hypothetical protein
KPBANKLD_00403	CDS	1281	hisS_1	6.1.1.21	COG0124	Histidine--tRNA ligase
KPBANKLD_00404	CDS	687				hypothetical protein
KPBANKLD_00405	CDS	1944				hypothetical protein
KPBANKLD_00406	CDS	1014				hypothetical protein
KPBANKLD_00407	CDS	705				hypothetical protein
KPBANKLD_00408	CDS	321				hypothetical protein
KPBANKLD_00409	tRNA	73				tRNA-Gln(ctg)
KPBANKLD_00410	CDS	624				hypothetical protein
