locus_tag	ftype	length_bp	gene	EC_number	COG	product
NADILNJA_00046	CDS	855	sigA		COG0568	RNA polymerase sigma factor SigA
NADILNJA_00047	CDS	750				hypothetical protein
NADILNJA_00048	CDS	1149		4.4.1.13	COG1168	Putative cystathionine beta-lyase
NADILNJA_00049	CDS	741				hypothetical protein
NADILNJA_00050	CDS	1227				hypothetical protein
NADILNJA_00051	CDS	150				hypothetical protein
NADILNJA_00052	CDS	192				hypothetical protein
NADILNJA_00053	CDS	549				hypothetical protein
NADILNJA_00054	CDS	924				hypothetical protein
NADILNJA_00055	CDS	918				hypothetical protein
NADILNJA_00056	CDS	1356	ntaA	1.14.14.10		Nitrilotriacetate monooxygenase component A
NADILNJA_00057	CDS	450	yqeY		COG1610	putative protein YqeY
NADILNJA_00058	CDS	609	sdpA	1.14.11.43		(S)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
NADILNJA_00059	CDS	1773	penE	1.14.13.170		Pentalenolactone D synthase
NADILNJA_00060	CDS	1056	recA		COG0468	Protein RecA
NADILNJA_00061	CDS	372				hypothetical protein
NADILNJA_00062	CDS	1242				hypothetical protein
NADILNJA_00063	CDS	528				hypothetical protein
NADILNJA_00064	CDS	1710			COG3653	putative protein
NADILNJA_00065	CDS	762	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
NADILNJA_00066	CDS	444				hypothetical protein
NADILNJA_00067	CDS	855	tfdA	1.14.11.-		Alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase
NADILNJA_00068	CDS	1557	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
NADILNJA_00069	CDS	1785	lepA	3.6.5.-	COG0481	Elongation factor 4
NADILNJA_00070	CDS	255	rpsT		COG0268	30S ribosomal protein S20
NADILNJA_00071	CDS	975				hypothetical protein
NADILNJA_00072	CDS	1326	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
NADILNJA_00073	CDS	615		3.1.-.-	COG1011	Phosphatase
NADILNJA_00074	CDS	2094	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
NADILNJA_00075	CDS	438				hypothetical protein
NADILNJA_00076	CDS	636	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
NADILNJA_00077	CDS	498				hypothetical protein
NADILNJA_00078	CDS	573				hypothetical protein
NADILNJA_00079	CDS	1086	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
NADILNJA_00080	CDS	180				hypothetical protein
NADILNJA_00081	CDS	867	ptlD	1.14.11.36	COG2175	Pentalenolactone F synthase
NADILNJA_00082	CDS	360				hypothetical protein
NADILNJA_00083	CDS	570				hypothetical protein
NADILNJA_00084	CDS	954		1.6.3.5	COG3380	Renalase
NADILNJA_00085	CDS	1314				hypothetical protein
NADILNJA_00086	CDS	495				hypothetical protein
NADILNJA_00087	tRNA	77				tRNA-Pro(cgg)
NADILNJA_00088	CDS	627			COG1090	Epimerase family protein
NADILNJA_00089	CDS	945	aes	3.1.1.-		Acetyl esterase
NADILNJA_00090	CDS	1152	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
NADILNJA_00091	CDS	1080		1.3.99.-		Acyl-CoA dehydrogenase FadE27
NADILNJA_00092	CDS	507				hypothetical protein
NADILNJA_00093	CDS	1182	yfdE_2	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
NADILNJA_00094	CDS	858	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
NADILNJA_00095	CDS	180				hypothetical protein
NADILNJA_00096	CDS	792				hypothetical protein
NADILNJA_00097	CDS	207				hypothetical protein
NADILNJA_00098	CDS	390				hypothetical protein
NADILNJA_00099	CDS	399				hypothetical protein
NADILNJA_00100	CDS	1170	fadA5_1	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
NADILNJA_00101	CDS	780		1.-.-.-		putative oxidoreductase
NADILNJA_00102	CDS	396	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
NADILNJA_00103	CDS	966	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
NADILNJA_00104	CDS	1221	mct	5.4.1.3	COG1804	2-methylfumaryl-CoA isomerase
NADILNJA_00105	CDS	888	fgd_1	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
NADILNJA_00106	CDS	357				hypothetical protein
NADILNJA_00107	CDS	459	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
NADILNJA_00108	CDS	390				hypothetical protein
NADILNJA_00109	CDS	447				hypothetical protein
NADILNJA_00110	CDS	1434	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
NADILNJA_00111	CDS	477				hypothetical protein
NADILNJA_00112	CDS	483				hypothetical protein
NADILNJA_00113	CDS	672	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
NADILNJA_00114	CDS	885				hypothetical protein
NADILNJA_00115	CDS	672	clcD	3.1.1.45		Carboxymethylenebutenolidase
NADILNJA_00116	CDS	1137				hypothetical protein
NADILNJA_00117	CDS	747	besA	3.1.-.-	COG2819	Ferri-bacillibactin esterase BesA
NADILNJA_00118	CDS	1563		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
NADILNJA_00119	CDS	201				hypothetical protein
NADILNJA_00120	CDS	453	ndk	2.7.4.6		Nucleoside diphosphate kinase
NADILNJA_00121	CDS	546				hypothetical protein
NADILNJA_00122	CDS	558		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
NADILNJA_00123	CDS	1071	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
NADILNJA_00124	CDS	231				hypothetical protein
NADILNJA_00125	CDS	567				hypothetical protein
NADILNJA_00126	CDS	399	mcm_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
NADILNJA_00127	CDS	744			COG1136	putative ABC transporter ATP-binding protein
NADILNJA_00128	CDS	606				hypothetical protein
NADILNJA_00129	CDS	2424	topA	5.6.2.1		DNA topoisomerase 1
NADILNJA_00130	CDS	648				hypothetical protein
NADILNJA_00131	CDS	1632	dinB	2.7.7.7		DNA polymerase IV
NADILNJA_00132	CDS	1287				hypothetical protein
NADILNJA_00133	CDS	276				hypothetical protein
NADILNJA_00134	CDS	501				hypothetical protein
NADILNJA_00135	CDS	384	glbO		COG2346	Group 2 truncated hemoglobin GlbO
NADILNJA_00136	CDS	444				hypothetical protein
NADILNJA_00137	CDS	885				hypothetical protein
NADILNJA_00138	CDS	693				hypothetical protein
NADILNJA_00139	CDS	1206	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
NADILNJA_00140	CDS	723				hypothetical protein
NADILNJA_00141	CDS	993	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
NADILNJA_00142	CDS	429	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
NADILNJA_00143	CDS	417				hypothetical protein
NADILNJA_00144	CDS	774	caiD_1	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
NADILNJA_00145	CDS	813	crnA	3.5.2.10		Creatinine amidohydrolase
NADILNJA_00146	CDS	375				hypothetical protein
NADILNJA_00147	CDS	258				hypothetical protein
NADILNJA_00148	CDS	474	decR		COG1522	DNA-binding transcriptional activator DecR
NADILNJA_00149	CDS	207				hypothetical protein
NADILNJA_00150	CDS	276				hypothetical protein
NADILNJA_00151	CDS	1050				hypothetical protein
NADILNJA_00152	CDS	1149				hypothetical protein
NADILNJA_00153	CDS	378				hypothetical protein
NADILNJA_00154	CDS	273				hypothetical protein
NADILNJA_00155	CDS	735				hypothetical protein
NADILNJA_00156	CDS	1458	cutL_1	1.2.5.3		Carbon monoxide dehydrogenase large chain
NADILNJA_00157	CDS	1050	hicd	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
NADILNJA_00158	CDS	1116	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
NADILNJA_00159	CDS	1641	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
NADILNJA_00160	CDS	666				hypothetical protein
NADILNJA_00161	CDS	1659		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
NADILNJA_00162	CDS	165				hypothetical protein
NADILNJA_00163	CDS	591				hypothetical protein
NADILNJA_00164	CDS	771				putative protein
NADILNJA_00165	CDS	870	trmH	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
NADILNJA_00166	CDS	177				hypothetical protein
NADILNJA_00167	CDS	1332	glnA	6.3.1.2	COG0174	Glutamine synthetase
NADILNJA_00168	CDS	678	regX3		COG0745	Sensory transduction protein regX3
NADILNJA_00169	CDS	351	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NADILNJA_00170	CDS	1341				hypothetical protein
NADILNJA_00171	CDS	1665	mcm_2	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
NADILNJA_00172	CDS	516				hypothetical protein
NADILNJA_00173	CDS	318				hypothetical protein
NADILNJA_00174	CDS	1137				hypothetical protein
NADILNJA_00175	CDS	906				hypothetical protein
NADILNJA_00176	CDS	552				hypothetical protein
NADILNJA_00177	CDS	1227		1.3.99.-		Acyl-CoA dehydrogenase FadE34
NADILNJA_00178	CDS	819	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
NADILNJA_00179	CDS	624	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
NADILNJA_00180	CDS	315	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
NADILNJA_00181	CDS	447	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
NADILNJA_00182	CDS	1437	purB	4.3.2.2		Adenylosuccinate lyase
NADILNJA_00183	CDS	744	caiD_2	4.2.1.149		Carnitinyl-CoA dehydratase
NADILNJA_00184	CDS	876				hypothetical protein
NADILNJA_00185	CDS	747				hypothetical protein
NADILNJA_00186	CDS	1050				hypothetical protein
NADILNJA_00187	CDS	366				hypothetical protein
NADILNJA_00188	CDS	783	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NADILNJA_00189	CDS	402				hypothetical protein
NADILNJA_00190	CDS	1239				hypothetical protein
NADILNJA_00191	CDS	861	era		COG1159	GTPase Era
NADILNJA_00192	CDS	666		2.5.1.88	COG0020	Trans,polycis-polyprenyl diphosphate synthase ((2Z,6E)-farnesyl diphosphate specific)
NADILNJA_00193	CDS	237				hypothetical protein
NADILNJA_00194	CDS	996		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
NADILNJA_00195	CDS	708	mug	3.2.2.28		G/U mismatch-specific DNA glycosylase
NADILNJA_00196	CDS	627	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
NADILNJA_00197	CDS	492				hypothetical protein
NADILNJA_00198	CDS	423	meh	4.2.1.153	COG3777	Mesaconyl-C(4)-CoA hydratase
NADILNJA_00199	CDS	909	fgd_2	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
NADILNJA_00200	CDS	201				hypothetical protein
NADILNJA_00201	CDS	570				hypothetical protein
NADILNJA_00202	CDS	432				hypothetical protein
NADILNJA_00203	CDS	474	bfr	1.16.3.1	COG2193	Bacterioferritin
NADILNJA_00204	CDS	186				hypothetical protein
NADILNJA_00205	CDS	357				hypothetical protein
NADILNJA_00206	CDS	231				hypothetical protein
NADILNJA_00207	CDS	453	smtB_1	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
NADILNJA_00208	CDS	1209				hypothetical protein
NADILNJA_00209	CDS	879			COG2141	putative protein
NADILNJA_00210	CDS	570				hypothetical protein
NADILNJA_00211	CDS	1293	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
NADILNJA_00212	CDS	1692	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
NADILNJA_00213	tRNA	75				tRNA-Arg(ccg)
NADILNJA_00214	CDS	411				hypothetical protein
NADILNJA_00215	CDS	1164				hypothetical protein
NADILNJA_00216	CDS	264				hypothetical protein
NADILNJA_00217	CDS	537	rpsG		COG0049	30S ribosomal protein S7
NADILNJA_00218	CDS	2085	fusA		COG0480	Elongation factor G
NADILNJA_00219	CDS	1185	tuf		COG0050	Elongation factor Tu
NADILNJA_00220	CDS	321	rpsJ		COG0051	30S ribosomal protein S10
NADILNJA_00221	CDS	672	rplC		COG0087	50S ribosomal protein L3
NADILNJA_00222	CDS	1026				hypothetical protein
NADILNJA_00223	CDS	1335	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
NADILNJA_00224	CDS	789	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
NADILNJA_00225	CDS	342				hypothetical protein
NADILNJA_00226	CDS	1020	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
NADILNJA_00227	CDS	369	recO			DNA repair protein RecO
NADILNJA_00228	CDS	399				hypothetical protein
NADILNJA_00229	CDS	828	linX	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
NADILNJA_00230	CDS	1320	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
NADILNJA_00231	CDS	174				hypothetical protein
NADILNJA_00232	CDS	939	fgd_3	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
NADILNJA_00233	CDS	711				hypothetical protein
NADILNJA_00234	CDS	516	frc_2	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
NADILNJA_00235	CDS	558	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
NADILNJA_00236	CDS	963				hypothetical protein
NADILNJA_00237	CDS	654	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
NADILNJA_00238	CDS	651	nbzA	1.7.1.16		Nitrobenzene nitroreductase
NADILNJA_00239	CDS	213				hypothetical protein
NADILNJA_00240	CDS	168				hypothetical protein
NADILNJA_00241	CDS	360				hypothetical protein
NADILNJA_00242	CDS	1542	pccB_1	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
NADILNJA_00243	CDS	189				hypothetical protein
NADILNJA_00244	CDS	489				hypothetical protein
NADILNJA_00245	CDS	1185	mshA_4	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
NADILNJA_00246	CDS	747				hypothetical protein
NADILNJA_00247	CDS	243				hypothetical protein
NADILNJA_00248	CDS	189				hypothetical protein
NADILNJA_00249	CDS	288				hypothetical protein
NADILNJA_00250	CDS	852	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
NADILNJA_00251	CDS	642				hypothetical protein
NADILNJA_00252	CDS	1134				hypothetical protein
NADILNJA_00253	CDS	726				hypothetical protein
NADILNJA_00254	CDS	1488	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
NADILNJA_00255	CDS	1152				hypothetical protein
NADILNJA_00256	CDS	393				hypothetical protein
NADILNJA_00257	CDS	306				hypothetical protein
NADILNJA_00258	CDS	681				hypothetical protein
NADILNJA_00259	CDS	528				hypothetical protein
NADILNJA_00260	CDS	312				hypothetical protein
NADILNJA_00261	CDS	576				hypothetical protein
NADILNJA_00262	CDS	1188				hypothetical protein
NADILNJA_00263	CDS	1029	mreB		COG1077	Cell shape-determining protein MreB
NADILNJA_00264	CDS	216				hypothetical protein
NADILNJA_00265	CDS	390	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
NADILNJA_00266	CDS	669				hypothetical protein
NADILNJA_00267	CDS	654	glnQ		COG1126	Glutamine transport ATP-binding protein GlnQ
NADILNJA_00268	CDS	297				hypothetical protein
NADILNJA_00269	CDS	741				hypothetical protein
NADILNJA_00270	CDS	273				hypothetical protein
NADILNJA_00271	CDS	603	betI			HTH-type transcriptional regulator BetI
NADILNJA_00272	CDS	1587		6.2.1.42		3-oxocholest-4-en-26-oate--CoA ligase
NADILNJA_00273	CDS	1263	rfnT			Riboflavin transporter RfnT
NADILNJA_00274	CDS	228				hypothetical protein
NADILNJA_00275	CDS	486				hypothetical protein
NADILNJA_00276	CDS	1122				hypothetical protein
NADILNJA_00277	CDS	681			COG2141	putative protein
NADILNJA_00278	CDS	240				hypothetical protein
NADILNJA_00279	CDS	1395	cnbH	3.5.99.5		2-amino-5-chloromuconic acid deaminase
NADILNJA_00280	CDS	1176		1.14.-.-		Cytochrome P450-pinF2, plant-inducible
NADILNJA_00281	CDS	1611	acyI			Acylase ACY 1 proenzyme
NADILNJA_00282	CDS	1107	luxA_1	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
NADILNJA_00283	CDS	501				hypothetical protein
NADILNJA_00284	CDS	204		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
NADILNJA_00285	CDS	252				hypothetical protein
NADILNJA_00286	CDS	1164				hypothetical protein
NADILNJA_00287	CDS	1098	luxA_2	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
NADILNJA_00288	CDS	357				hypothetical protein
NADILNJA_00289	CDS	453				hypothetical protein
NADILNJA_00290	CDS	816	dpgD	4.2.1.17		Enoyl-CoA-hydratase
NADILNJA_00291	CDS	840				hypothetical protein
NADILNJA_00292	CDS	420	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NADILNJA_00293	CDS	123				hypothetical protein
NADILNJA_00294	CDS	855	vgb	4.2.99.-		Virginiamycin B lyase
NADILNJA_00295	CDS	834	prmC	2.1.1.297		Release factor glutamine methyltransferase
NADILNJA_00296	CDS	1215		1.14.15.29	COG2124	Steroid C26-monooxygenase
NADILNJA_00297	CDS	912	fgd_4	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
NADILNJA_00298	CDS	834	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
NADILNJA_00299	CDS	936	tdh	1.1.1.103		L-threonine 3-dehydrogenase
NADILNJA_00300	CDS	897	gltX1	6.1.1.17		Glutamate--tRNA ligase 1
NADILNJA_00301	CDS	1206				hypothetical protein
NADILNJA_00302	CDS	828	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
NADILNJA_00303	CDS	918		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
NADILNJA_00304	CDS	687				hypothetical protein
NADILNJA_00305	CDS	1542	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
NADILNJA_00306	CDS	528	atpH_1			ATP synthase subunit delta
NADILNJA_00307	CDS	537	atpF			ATP synthase subunit b
NADILNJA_00308	CDS	255	atpH_2			ATP synthase subunit c
NADILNJA_00309	CDS	1050			COG2141	putative protein
NADILNJA_00310	CDS	297				hypothetical protein
NADILNJA_00311	CDS	255				hypothetical protein
NADILNJA_00312	CDS	759				hypothetical protein
NADILNJA_00313	CDS	345				hypothetical protein
NADILNJA_00314	CDS	780	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NADILNJA_00315	CDS	774	gno	1.1.1.-		Gluconate 5-dehydrogenase
NADILNJA_00316	CDS	639				hypothetical protein
NADILNJA_00317	CDS	726	secF			Protein-export membrane protein SecF
NADILNJA_00318	CDS	534	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
NADILNJA_00319	CDS	2226	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
NADILNJA_00320	CDS	165				hypothetical protein
NADILNJA_00321	CDS	816				hypothetical protein
NADILNJA_00322	CDS	2694	ubiB	2.7.-.-		protein kinase UbiB
NADILNJA_00323	CDS	174				hypothetical protein
NADILNJA_00324	CDS	852	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
NADILNJA_00325	CDS	552	chrR	1.6.5.2	COG0431	Quinone reductase
NADILNJA_00326	CDS	1125				hypothetical protein
NADILNJA_00327	CDS	684				hypothetical protein
NADILNJA_00328	CDS	177	dmfA2	3.5.1.56		N,N-dimethylformamidase beta subunit
NADILNJA_00329	CDS	303				hypothetical protein
NADILNJA_00330	CDS	795	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
NADILNJA_00331	CDS	534				hypothetical protein
NADILNJA_00332	CDS	1158				hypothetical protein
NADILNJA_00333	CDS	633	kynU	3.7.1.3		Kynureninase
NADILNJA_00334	CDS	498				hypothetical protein
NADILNJA_00335	CDS	1017	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NADILNJA_00336	CDS	837	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
NADILNJA_00337	CDS	804				hypothetical protein
NADILNJA_00338	CDS	1215	LIAS	2.8.1.8		Lipoyl synthase, organellar chromatophore
NADILNJA_00339	CDS	399	bbsF_2	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
NADILNJA_00340	CDS	2097				hypothetical protein
NADILNJA_00341	tRNA	75				tRNA-Ala(tgc)
NADILNJA_00342	CDS	909				hypothetical protein
NADILNJA_00343	CDS	966	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
NADILNJA_00344	CDS	1017				hypothetical protein
NADILNJA_00345	CDS	843	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
NADILNJA_00346	CDS	1050				hypothetical protein
NADILNJA_00347	tRNA	75				tRNA-Ile(gat)
NADILNJA_00348	CDS	513		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
NADILNJA_00349	CDS	471				hypothetical protein
NADILNJA_00350	CDS	411	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
NADILNJA_00351	CDS	786	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NADILNJA_00352	CDS	834	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
NADILNJA_00353	CDS	1551	pccB_2	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
NADILNJA_00354	CDS	1251		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
NADILNJA_00355	CDS	771	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
NADILNJA_00356	CDS	366				hypothetical protein
NADILNJA_00357	CDS	444				hypothetical protein
NADILNJA_00358	CDS	1788		1.1.3.47		5-(hydroxymethyl)furfural oxidase
NADILNJA_00359	CDS	807	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
NADILNJA_00360	CDS	366	yhaI		COG3152	Inner membrane protein YhaI
NADILNJA_00361	CDS	1173				hypothetical protein
NADILNJA_00362	CDS	375				hypothetical protein
NADILNJA_00363	CDS	2079	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
NADILNJA_00364	CDS	693	recN		COG0497	DNA repair protein RecN
NADILNJA_00365	CDS	1152				hypothetical protein
NADILNJA_00366	CDS	1068				hypothetical protein
NADILNJA_00367	CDS	717				hypothetical protein
NADILNJA_00368	CDS	1284	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
NADILNJA_00369	CDS	939	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
NADILNJA_00370	CDS	1323	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
NADILNJA_00371	CDS	771	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
NADILNJA_00372	CDS	1122	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
NADILNJA_00373	CDS	1002	gap2	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
NADILNJA_00374	CDS	363				Nucleotide-binding protein
NADILNJA_00375	CDS	1038		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
NADILNJA_00376	CDS	1161				Purine-binding protein
NADILNJA_00377	CDS	513	cutL_2	1.2.5.3		Carbon monoxide dehydrogenase large chain
NADILNJA_00378	CDS	1317				hypothetical protein
NADILNJA_00379	CDS	1230	pcaF	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
NADILNJA_00380	CDS	1191	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
NADILNJA_00381	CDS	681	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
NADILNJA_00382	CDS	654				hypothetical protein
NADILNJA_00383	CDS	1026			COG1253	putative protein
